Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1224 (106 -- 7886),Unsure,0.94 (0.44 -- 1.3),-0.017 (-0.17 -- 0.078),-41 (8.9 -- -4)
Alaska,43 (0 -- 427),Unsure,0.89 (0.19 -- 1.4),-0.03 (-0.27 -- 0.1),-23 (6.9 -- -2.6)
Arizona,645 (173 -- 3431),Likely decreasing,0.9 (0.68 -- 1.3),-0.027 (-0.092 -- 0.069),-26 (10 -- -7.5)
Arkansas,2753 (407 -- 9973),Unsure,1 (0.56 -- 1.6),0.0014 (-0.13 -- 0.15),480 (4.5 -- -5.4)
California,5814 (2416 -- 17360),Likely decreasing,0.94 (0.78 -- 1.2),-0.016 (-0.062 -- 0.056),-43 (12 -- -11)
Colorado,1793 (319 -- 8124),Unsure,1 (0.66 -- 1.4),0.013 (-0.1 -- 0.1),52 (6.7 -- -6.9)
Connecticut,1529 (384 -- 11080),Likely increasing,1.2 (0.87 -- 1.7),0.043 (-0.037 -- 0.18),16 (3.7 -- -19)
Delaware,572 (147 -- 2727),Likely increasing,1.1 (0.8 -- 1.4),0.019 (-0.058 -- 0.12),36 (6 -- -12)
District of Columbia,26 (0 -- 253),Unsure,0.84 (0.16 -- 1.2),-0.044 (-0.28 -- 0.054),-16 (13 -- -2.5)
Florida,5049 (158 -- 20686),Unsure,0.84 (0.28 -- 1.1),-0.046 (-0.23 -- 0.033),-15 (21 -- -3)
Georgia,4815 (1894 -- 13829),Likely decreasing,0.95 (0.79 -- 1.1),-0.014 (-0.06 -- 0.031),-48 (22 -- -12)
Guam,292 (33 -- 5214),Unsure,1 (0.63 -- 2),0.0074 (-0.11 -- 0.26),94 (2.7 -- -6.5)
Hawaii,536 (50 -- 2763),Unsure,1 (0.56 -- 1.3),-0.0013 (-0.13 -- 0.076),-530 (9.1 -- -5.3)
Idaho,3569 (760 -- 28338),Unsure,1.3 (0.92 -- 2.2),0.077 (-0.021 -- 0.29),9 (2.4 -- -33)
Illinois,10221 (5190 -- 22813),Likely increasing,1.1 (0.95 -- 1.3),0.026 (-0.012 -- 0.076),26 (9.1 -- -56)
Indiana,9678 (2801 -- 26296),Unsure,1.1 (0.79 -- 1.4),0.034 (-0.059 -- 0.1),20 (6.7 -- -12)
Iowa,3422 (985 -- 12963),Unsure,1.1 (0.77 -- 1.4),0.017 (-0.066 -- 0.1),42 (6.9 -- -11)
Kansas,2082 (217 -- 9414),Unsure,1 (0.59 -- 1.3),0.0065 (-0.12 -- 0.076),110 (9.1 -- -5.8)
Kentucky,3549 (965 -- 13645),Unsure,1.1 (0.73 -- 1.4),0.018 (-0.078 -- 0.11),39 (6.4 -- -8.8)
Louisiana,2184 (902 -- 6552),Unsure,1 (0.84 -- 1.3),0.0023 (-0.046 -- 0.075),310 (9.3 -- -15)
Maine,14 (0 -- 153),Unsure,0.91 (0.34 -- 1.3),-0.025 (-0.21 -- 0.078),-28 (8.9 -- -3.3)
Maryland,1363 (571 -- 4755),Unsure,1.1 (0.9 -- 1.4),0.017 (-0.027 -- 0.1),41 (6.9 -- -25)
Massachusetts,3890 (1687 -- 13949),Unsure,1 (0.87 -- 1.3),0.0095 (-0.035 -- 0.079),73 (8.8 -- -20)
Michigan,8063 (1740 -- 72049),Unsure,1.1 (0.78 -- 1.8),0.032 (-0.062 -- 0.2),22 (3.4 -- -11)
Minnesota,5010 (1463 -- 22278),Unsure,1.1 (0.79 -- 1.5),0.026 (-0.06 -- 0.12),26 (5.8 -- -12)
Mississippi,1438 (527 -- 5554),Likely decreasing,0.96 (0.8 -- 1.3),-0.012 (-0.057 -- 0.072),-57 (9.6 -- -12)
Missouri,7272 (1299 -- 32387),Unsure,1 (0.71 -- 1.3),0.011 (-0.085 -- 0.082),61 (8.4 -- -8.2)
Montana,2729 (747 -- 19196),Likely increasing,1.2 (0.9 -- 1.8),0.041 (-0.029 -- 0.19),17 (3.6 -- -24)
Nebraska,1639 (415 -- 8455),Likely increasing,1.1 (0.8 -- 1.5),0.022 (-0.059 -- 0.12),32 (5.7 -- -12)
