Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,6810 (1355 -- 50640),Unsure,1.1 (0.72 -- 1.5),0.015 (-0.082 -- 0.13),45 (5.3 -- -8.5)
Alaska,49 (0 -- 758),Unsure,0.97 (0.21 -- 1.6),-0.0078 (-0.26 -- 0.16),-89 (4.3 -- -2.7)
Arizona,1129 (48 -- 10912),Unsure,0.62 (0.19 -- 1.1),-0.11 (-0.27 -- 0.037),-6.2 (19 -- -2.6)
Arkansas,4760 (1341 -- 21214),Likely increasing,1.2 (0.85 -- 1.7),0.043 (-0.043 -- 0.17),16 (4 -- -16)
California,32833 (17546 -- 76027),Likely increasing,1.1 (0.96 -- 1.3),0.026 (-0.011 -- 0.079),27 (8.8 -- -63)
Colorado,295 (3 -- 2356),Unsure,0.84 (0.22 -- 1.4),-0.044 (-0.26 -- 0.1),-16 (6.8 -- -2.7)
Connecticut,73 (1 -- 631),Likely decreasing,0.82 (0.27 -- 1.3),-0.05 (-0.23 -- 0.082),-14 (8.4 -- -3)
Delaware,70 (0 -- 1161),Unsure,0.81 (0.029 -- 1.4),-0.054 (-0.35 -- 0.11),-13 (6.5 -- -2)
District of Columbia,39 (6 -- 221),Likely decreasing,0.89 (0.62 -- 1.2),-0.032 (-0.11 -- 0.064),-22 (11 -- -6.1)
Florida,20967 (5442 -- 67684),Unsure,0.96 (0.64 -- 1.3),-0.01 (-0.11 -- 0.088),-66 (7.9 -- -6.5)
Georgia,12107 (1005 -- 79126),Unsure,1 (0.5 -- 1.6),0.011 (-0.15 -- 0.16),61 (4.4 -- -4.6)
Hawaii,645 (19 -- 95061),Unsure,1.3 (0.52 -- 4.7),0.091 (-0.14 -- 0.78),7.6 (0.88 -- -4.8)
Idaho,826 (39 -- 8148),Unsure,0.9 (0.31 -- 1.5),-0.028 (-0.22 -- 0.14),-25 (4.9 -- -3.2)
Illinois,2029 (348 -- 6981),Unsure,0.96 (0.56 -- 1.3),-0.01 (-0.13 -- 0.076),-68 (9.1 -- -5.3)
Indiana,1125 (282 -- 3101),Unsure,0.97 (0.66 -- 1.2),-0.0071 (-0.099 -- 0.056),-97 (12 -- -7)
Iowa,1338 (111 -- 11127),Unsure,1 (0.48 -- 1.7),0.0026 (-0.16 -- 0.18),270 (3.8 -- -4.4)
Kansas,709 (139 -- 2651),Unsure,1 (0.65 -- 1.3),0.0092 (-0.099 -- 0.073),75 (9.5 -- -7)
Kentucky,630 (98 -- 1910),Unsure,0.98 (0.61 -- 1.2),-0.0056 (-0.11 -- 0.046),-120 (15 -- -6.1)
Louisiana,7437 (1495 -- 35453),Unsure,1.1 (0.68 -- 1.4),0.02 (-0.093 -- 0.11),35 (6.1 -- -7.5)
Maine,33 (0 -- 569),Unsure,0.91 (0.17 -- 1.6),-0.026 (-0.27 -- 0.15),-27 (4.6 -- -2.5)
Maryland,1725 (552 -- 5022),Unsure,1 (0.76 -- 1.3),0.0092 (-0.069 -- 0.09),76 (7.7 -- -10)
Massachusetts,1364 (593 -- 4002),Likely decreasing,0.96 (0.79 -- 1.2),-0.01 (-0.061 -- 0.052),-67 (13 -- -11)
Michigan,1169 (217 -- 10333),Unsure,1 (0.64 -- 1.8),0.0054 (-0.1 -- 0.19),130 (3.7 -- -6.6)
Minnesota,1933 (456 -- 8426),Unsure,1.1 (0.75 -- 1.6),0.029 (-0.073 -- 0.15),24 (4.5 -- -9.6)
Mississippi,7119 (1507 -- 30839),Unsure,1.1 (0.7 -- 1.4),0.021 (-0.086 -- 0.11),33 (6.4 -- -8.1)
Missouri,1609 (337 -- 6334),Unsure,1 (0.67 -- 1.3),0.0081 (-0.096 -- 0.086),85 (8.1 -- -7.2)
Montana,532 (13 -- 4320),Unsure,1.1 (0.4 -- 1.6),0.018 (-0.18 -- 0.15),38 (4.7 -- -3.8)
Nebraska,427 (62 -- 3781),Unsure,1 (0.65 -- 1.6),-0.00088 (-0.1 -- 0.14),-790 (4.8 -- -6.9)
Nevada,4713 (835 -- 27922),Unsure,1.1 (0.7 -- 1.7),0.032 (-0.088 -- 0.17),22 (4.1 -- -7.9)
New Hampshire,35 (0 -- 165),Likely decreasing,0.84 (0.31 -- 1.1),-0.046 (-0.22 -- 0.021),-15 (33 -- -3.2)
New Jersey,404 (45 -- 1896),Likely decreasing,0.81 (0.47 -- 1.2),-0.054 (-0.16 -- 0.05),-13 (14 -- -4.4)
New Mexico,819 (175 -- 3072),Unsure,0.99 (0.64 -- 1.3),-0.0029 (-0.11 -- 0.083),-240 (8.4 -- -6.6)
New York,532 (104 -- 1551),Decreasing,0.88 (0.6 -- 1.1),-0.034 (-0.12 -- 0.026),-20 (27 -- -5.9)
North Carolina,6091 (700 -- 24314),Unsure,1 (0.52 -- 1.3),0.0069 (-0.14 -- 0.087),100 (8 -- -4.9)
North Dakota,211 (8 -- 4070),Unsure,1 (0.4 -- 2),0.011 (-0.18 -- 0.26),60 (2.7 -- -3.8)
Ohio,1488 (47 -- 7860),Unsure,0.84 (0.31 -- 1.2),-0.044 (-0.22 -- 0.052),-16 (13 -- -3.2)
Oklahoma,780 (80 -- 3779),Unsure,0.89 (0.43 -- 1.4),-0.03 (-0.18 -- 0.096),-23 (7.2 -- -4)
Oregon,1081 (172 -- 3607),Likely increasing,1.1 (0.68 -- 1.2),0.014 (-0.091 -- 0.065),50 (11 -- -7.6)
Pennsylvania,1064 (392 -- 2997),Likely decreasing,0.93 (0.73 -- 1.2),-0.019 (-0.077 -- 0.049),-37 (14 -- -8.9)
Puerto Rico,2303 (158 -- 19196),Unsure,1.1 (0.5 -- 1.9),0.04 (-0.15 -- 0.21),17 (3.2 -- -4.6)
Rhode Island,70 (0 -- 1723),Likely decreasing,0.85 (0.24 -- 1.8),-0.041 (-0.24 -- 0.21),-17 (3.4 -- -2.9)
South Carolina,2979 (290 -- 15322),Unsure,0.82 (0.38 -- 1.3),-0.05 (-0.19 -- 0.07),-14 (9.9 -- -3.6)
South Dakota,319 (58 -- 2008),Unsure,1 (0.71 -- 1.4),0.0071 (-0.083 -- 0.11),98 (6.2 -- -8.4)
Tennessee,5134 (1670 -- 14659),Likely increasing,1.1 (0.82 -- 1.2),0.016 (-0.052 -- 0.061),42 (11 -- -13)
Texas,16298 (1978 -- 100183),Unsure,0.82 (0.42 -- 1.3),-0.051 (-0.18 -- 0.076),-14 (9.2 -- -3.9)
US,74232 (26994 -- 177499),Unsure,0.89 (0.64 -- 1.1),-0.032 (-0.11 -- 0.036),-22 (19 -- -6.6)
Utah,893 (138 -- 3086),Unsure,1 (0.64 -- 1.3),0.0083 (-0.1 -- 0.077),84 (9 -- -6.6)
Vermont,29 (0 -- 3662),Unsure,1.1 (0.33 -- 3),0.033 (-0.21 -- 0.48),21 (1.4 -- -3.3)
Virgin Islands,14 (0 -- 3102),Unsure,0.88 (0.071 -- 3.8),-0.033 (-0.32 -- 0.62),-21 (1.1 -- -2.2)
Virginia,432 (0 -- 8341),Unsure,0.58 (0.017 -- 1.4),-0.12 (-0.36 -- 0.12),-5.6 (6 -- -1.9)
Washington,2578 (771 -- 11829),Unsure,1 (0.8 -- 1.4),0.011 (-0.057 -- 0.093),63 (7.5 -- -12)
West Virginia,4409 (425 -- 85720),Unsure,1.5 (0.81 -- 2.8),0.13 (-0.052 -- 0.42),5.4 (1.6 -- -13)
Wisconsin,879 (89 -- 4042),Unsure,0.9 (0.43 -- 1.4),-0.028 (-0.17 -- 0.094),-25 (7.4 -- -4)
Wyoming,18 (0 -- 358),Unsure,0.94 (0.12 -- 1.7),-0.018 (-0.3 -- 0.18),-40 (3.8 -- -2.3)
