Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2062 (626 -- 7576),Unsure,0.99 (0.78 -- 1.2),-0.0015 (-0.063 -- 0.062),-470 (11 -- -11)
Alaska,56 (0 -- 2674),Unsure,1.1 (0.37 -- 2.5),0.033 (-0.2 -- 0.37),21 (1.9 -- -3.5)
Arizona,8182 (2454 -- 40094),Unsure,1 (0.81 -- 1.4),0.013 (-0.052 -- 0.11),52 (6.4 -- -13)
Arkansas,1818 (349 -- 9797),Unsure,1.1 (0.72 -- 1.4),0.023 (-0.081 -- 0.11),30 (6 -- -8.5)
California,12461 (6843 -- 27936),Unsure,0.99 (0.9 -- 1.1),-0.0032 (-0.029 -- 0.036),-220 (19 -- -24)
Colorado,331 (40 -- 1526),Likely decreasing,0.81 (0.5 -- 1.1),-0.053 (-0.15 -- 0.037),-13 (19 -- -4.6)
Connecticut,726 (171 -- 3081),Decreasing,0.81 (0.6 -- 1),-0.055 (-0.12 -- 0.013),-13 (52 -- -5.8)
Delaware,578 (69 -- 3995),Likely decreasing,0.92 (0.55 -- 1.2),-0.022 (-0.13 -- 0.062),-32 (11 -- -5.2)
District of Columbia,448 (49 -- 2997),Likely decreasing,0.88 (0.53 -- 1.3),-0.032 (-0.14 -- 0.071),-22 (9.7 -- -5)
Florida,10713 (4115 -- 43151),Unsure,1.1 (0.92 -- 1.5),0.019 (-0.022 -- 0.12),36 (5.7 -- -32)
Georgia,982 (50 -- 4815),Unsure,0.8 (0.34 -- 1.1),-0.056 (-0.21 -- 0.024),-12 (29 -- -3.4)
Hawaii,47 (0 -- 56247),Unsure,1.4 (0.24 -- 6.2),0.1 (-0.25 -- 1),6.9 (0.68 -- -2.8)
Idaho,19 (1 -- 272),Likely decreasing,0.89 (0.5 -- 1.4),-0.032 (-0.15 -- 0.11),-22 (6.1 -- -4.7)
Illinois,2733 (816 -- 7373),Likely decreasing,0.84 (0.6 -- 1.1),-0.045 (-0.12 -- 0.014),-15 (50 -- -6)
Indiana,1113 (113 -- 3753),Likely decreasing,0.86 (0.43 -- 1.2),-0.04 (-0.17 -- 0.044),-17 (16 -- -4)
Iowa,262 (35 -- 3667),Unsure,0.83 (0.5 -- 1.7),-0.048 (-0.15 -- 0.18),-14 (3.9 -- -4.6)
Kansas,363 (74 -- 2978),Unsure,1 (0.71 -- 1.6),0.0041 (-0.083 -- 0.15),170 (4.7 -- -8.4)
Kentucky,592 (173 -- 2663),Unsure,0.96 (0.75 -- 1.3),-0.01 (-0.071 -- 0.075),-70 (9.2 -- -9.7)
Louisiana,1073 (352 -- 3763),Likely decreasing,0.91 (0.69 -- 1.1),-0.026 (-0.09 -- 0.034),-26 (20 -- -7.7)
