region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,236988 (161071 -- 350895),236988,244365,58620,161071,204200,224094,252611,278531,350895,New confirmed cases by infection date,Likely decreasing,0.62
Florida,23645 (16038 -- 37075),23645,24659,6493,16038,20072,22242,25230,28091,37075,New confirmed cases by infection date,Likely increasing,0.29
Michigan,21984 (13120 -- 36982),21984,23148,7385,13120,18059,20382,23607,27195,36982,New confirmed cases by infection date,Likely decreasing,0.81
Pennsylvania,20344 (11305 -- 35496),20344,21625,7667,11305,16382,18614,22239,25374,35496,New confirmed cases by infection date,Likely increasing,0.37
New York,20325 (11205 -- 34058),20325,21215,7205,11205,16325,18811,22138,25126,34058,New confirmed cases by infection date,Likely decreasing,0.83
Texas,11587 (6219 -- 22276),11587,12649,5465,6219,9188,10695,12801,14896,22276,New confirmed cases by infection date,Likely decreasing,0.61
New Jersey,11115 (7358 -- 16952),11115,11575,3130,7358,9400,10479,11944,13226,16952,New confirmed cases by infection date,Likely decreasing,0.78
California,10595 (6050 -- 17979),10595,11115,3716,6050,8630,9787,11508,12997,17979,New confirmed cases by infection date,Stable,0.47
Minnesota,10387 (5675 -- 19453),10387,11301,4890,5675,8194,9563,11325,13361,19453,New confirmed cases by infection date,Likely increasing,0.24
Illinois,9832 (6086 -- 15347),9832,10157,2842,6086,8217,9247,10593,11744,15347,New confirmed cases by infection date,Likely decreasing,0.78
Ohio,8957 (4252 -- 16174),8957,9443,3880,4252,6844,8151,9742,11270,16174,New confirmed cases by infection date,Likely increasing,0.37
Puerto Rico,8639 (3636 -- 23384),8639,10429,7130,3636,5999,7535,9932,12538,23384,New confirmed cases by infection date,Likely increasing,0.074
Massachusetts,7399 (3331 -- 14224),7399,7852,3554,3331,5423,6581,8122,9510,14224,New confirmed cases by infection date,Likely decreasing,0.62
Colorado,7178 (4372 -- 11539),7178,7465,2293,4372,5959,6657,7660,8642,11539,New confirmed cases by infection date,Likely increasing,0.21
Washington,6643 (3568 -- 12988),6643,7271,3188,3568,5197,6022,7279,8562,12988,New confirmed cases by infection date,Likely increasing,0.19
Indiana,6504 (4506 -- 10020),6504,6775,1756,4506,5540,6124,6915,7674,10020,New confirmed cases by infection date,Increasing,0.03
Georgia,6404 (3419 -- 12527),6404,7003,3146,3419,5071,5879,7008,8230,12527,New confirmed cases by infection date,Likely increasing,0.3
North Carolina,5756 (1971 -- 26212),5756,10498,46614,1971,3576,4745,6921,9788,26212,New confirmed cases by infection date,Stable,0.56
Virginia,4798 (3128 -- 7043),4798,4923,1253,3128,4042,4486,5088,5669,7043,New confirmed cases by infection date,Stable,0.52
Maryland,4356 (2993 -- 6379),4356,4481,1065,2993,3746,4117,4592,5057,6379,New confirmed cases by infection date,Likely decreasing,0.68
Wisconsin,3921 (2118 -- 7293),3921,4192,1734,2118,3004,3556,4280,4955,7293,New confirmed cases by infection date,Likely increasing,0.33
Oregon,3584 (1924 -- 6986),3584,3895,1593,1924,2778,3240,3973,4635,6986,New confirmed cases by infection date,Likely increasing,0.099
South Carolina,3464 (1897 -- 6565),3464,3752,1499,1897,2717,3150,3836,4473,6565,New confirmed cases by infection date,Likely decreasing,0.64
Connecticut,3330 (1295 -- 7764),3330,3699,2205,1295,1949,2745,3819,4783,7764,New confirmed cases by infection date,Likely decreasing,0.74
Tennessee,3273 (1289 -- 12255),3273,4791,5990,1289,2221,2830,3787,5143,12255,New confirmed cases by infection date,Likely decreasing,0.67
Maine,2313 (1382 -- 4140),2313,2483,918,1382,1885,2130,2513,2870,4140,New confirmed cases by infection date,Likely increasing,0.095
Rhode Island,2307 (1142 -- 5965),2307,2774,1767,1142,1711,2044,2602,3260,5965,New confirmed cases by infection date,Likely increasing,0.25
Kentucky,2279 (1375 -- 4407),2279,2523,1072,1375,1845,2108,2498,2901,4407,New confirmed cases by infection date,Stable,0.44
Missouri,1865 (840 -- 3668),1865,2041,974,840,1413,1670,2091,2492,3668,New confirmed cases by infection date,Likely decreasing,0.7
Alabama,1738 (821 -- 8408),1738,2808,4084,821,1220,1506,2042,2823,8408,New confirmed cases by infection date,Stable,0.5
Louisiana,1704 (645 -- 6233),1704,3458,31556,645,1091,1412,2064,2837,6233,New confirmed cases by infection date,Stable,0.55
Iowa,1667 (956 -- 2722),1667,1748,582,956,1369,1544,1801,2061,2722,New confirmed cases by infection date,Likely decreasing,0.64
Delaware,1592 (1008 -- 2751),1592,1687,548,1008,1317,1475,1718,1949,2751,New confirmed cases by infection date,Likely increasing,0.2
Nevada,1523 (435 -- 3300),1523,1647,919,435,1056,1338,1711,2061,3300,New confirmed cases by infection date,Stable,0.48
Arizona,1435 (402 -- 3899),1435,1712,1230,402,848,1175,1707,2302,3899,New confirmed cases by infection date,Likely decreasing,0.79
Nebraska,1368 (552 -- 3004),1368,1528,859,552,993,1191,1530,1855,3004,New confirmed cases by infection date,Stable,0.52
West Virginia,1307 (837 -- 2208),1307,1385,442,837,1090,1224,1402,1583,2208,New confirmed cases by infection date,Stable,0.54
Utah,1254 (953 -- 1667),1254,1275,225,953,1115,1196,1307,1405,1667,New confirmed cases by infection date,Stable,0.45
Arkansas,972 (377 -- 3445),972,1364,1373,377,646,846,1154,1589,3445,New confirmed cases by infection date,Likely increasing,0.3
New Hampshire,967 (475 -- 1743),967,1022,399,475,759,882,1056,1226,1743,New confirmed cases by infection date,Likely decreasing,0.9
