region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ohio,2777020 (65935 -- 47418300),2777020,10404100,19559900,65935,641644,1646680,4652260,10940700,47418300,New confirmed cases by infection date,Likely increasing,0.06
US,91800 (52001 -- 217345),91800,114665,126545,52001,73877,84434,100955,120671,217345,New confirmed cases by infection date,Likely decreasing,0.81
Georgia,21468 (4194 -- 271450),21468,92327,897603,4194,10097,15963,28668,56237,271450,New confirmed cases by infection date,Likely increasing,0.36
California,20864 (7626 -- 52200),20864,26348,35254,7626,14651,18232,23773,29023,52200,New confirmed cases by infection date,Likely decreasing,0.85
Texas,12660 (2668 -- 42001),12660,17169,25063,2668,7291,10573,15139,20416,42001,New confirmed cases by infection date,Likely decreasing,0.87
New York,9402 (5173 -- 21043),9402,11478,12946,5173,7341,8556,10348,12410,21043,New confirmed cases by infection date,Likely decreasing,0.78
Florida,8708 (3408 -- 55278),8708,20351,106327,3408,5678,7444,10436,15365,55278,New confirmed cases by infection date,Likely decreasing,0.62
Kentucky,6696 (141 -- 55639),6696,15463,35269,141,1673,4312,9863,17387,55639,New confirmed cases by infection date,Likely decreasing,0.67
Massachusetts,5054 (2379 -- 14666),5054,6564,8408,2379,3666,4417,5785,7459,14666,New confirmed cases by infection date,Likely increasing,0.38
New Jersey,4567 (1449 -- 13066),4567,5623,5099,1449,3181,4048,5212,6573,13066,New confirmed cases by infection date,Likely decreasing,0.83
North Carolina,3304 (886 -- 16958),3304,7230,38922,886,1994,2753,3848,5292,16958,New confirmed cases by infection date,Likely decreasing,0.78
Michigan,3246 (1122 -- 16684),3246,6272,18873,1122,2057,2703,3946,5854,16684,New confirmed cases by infection date,Likely increasing,0.37
Pennsylvania,2577 (886 -- 8536),2577,3497,4541,886,1776,2246,2976,3859,8536,New confirmed cases by infection date,Likely decreasing,0.87
Arizona,2475 (713 -- 11215),2475,4556,15385,713,1547,2096,2876,4010,11215,New confirmed cases by infection date,Likely decreasing,0.84
South Carolina,2428 (457 -- 13336),2428,5480,33516,457,1380,1950,3099,4660,13336,New confirmed cases by infection date,Likely decreasing,0.75
Illinois,1800 (955 -- 4267),1800,2181,2325,955,1417,1651,1963,2313,4267,New confirmed cases by infection date,Likely decreasing,0.85
Louisiana,1787 (425 -- 7086),1787,2805,7903,425,1127,1506,2120,2858,7086,New confirmed cases by infection date,Likely decreasing,0.77
Maryland,1702 (662 -- 4212),1702,1983,1250,662,1194,1470,1953,2446,4212,New confirmed cases by infection date,Likely decreasing,0.63
