Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,883 (162 -- 4833),Likely decreasing,0.94 (0.59 -- 1.4),-0.017 (-0.12 -- 0.097),-40 (7.2 -- -5.7)
Alaska,153 (0 -- 5389),Stable,0.96 (0.075 -- 2),-0.011 (-0.32 -- 0.24),-60 (2.8 -- -2.2)
Arizona,1386 (334 -- 9710),Stable,0.97 (0.66 -- 1.5),-0.0084 (-0.1 -- 0.13),-82 (5.5 -- -6.9)
Arkansas,335 (14 -- 5202),Stable,0.95 (0.33 -- 2.1),-0.013 (-0.21 -- 0.27),-52 (2.6 -- -3.3)
California,6633 (2964 -- 34370),Likely decreasing,0.92 (0.79 -- 1.4),-0.023 (-0.058 -- 0.096),-30 (7.2 -- -12)
Colorado,2113 (375 -- 8686),Likely increasing,1.1 (0.68 -- 1.5),0.027 (-0.094 -- 0.13),26 (5.4 -- -7.3)
Connecticut,1149 (281 -- 4769),Stable,1 (0.71 -- 1.4),0.0076 (-0.084 -- 0.11),91 (6.3 -- -8.2)
Delaware,268 (28 -- 1656),Likely decreasing,0.93 (0.52 -- 1.3),-0.02 (-0.14 -- 0.08),-35 (8.6 -- -4.8)
District of Columbia,55 (0 -- 312),Likely decreasing,0.85 (0.23 -- 1.2),-0.042 (-0.25 -- 0.056),-17 (12 -- -2.8)
Florida,11754 (4375 -- 31053),Likely increasing,1 (0.79 -- 1.4),0.013 (-0.061 -- 0.093),52 (7.4 -- -11)
Georgia,3761 (922 -- 14348),Likely decreasing,0.96 (0.64 -- 1.3),-0.01 (-0.11 -- 0.09),-66 (7.7 -- -6.5)
Guam,0 (0 -- 25),Likely decreasing,0.62 (0.0091 -- 1.6),-0.11 (-0.36 -- 0.15),-6.2 (4.6 -- -1.9)
Hawaii,90 (11 -- 642),Likely decreasing,0.98 (0.65 -- 1.4),-0.0069 (-0.1 -- 0.11),-100 (6.4 -- -6.7)
Idaho,242 (12 -- 1194),Likely decreasing,0.94 (0.45 -- 1.2),-0.018 (-0.17 -- 0.066),-39 (10 -- -4.1)
Illinois,7054 (2777 -- 20214),Likely increasing,1.1 (0.88 -- 1.4),0.03 (-0.033 -- 0.11),23 (6.1 -- -21)
Indiana,1118 (306 -- 4484),Stable,0.99 (0.69 -- 1.4),-0.0019 (-0.089 -- 0.096),-360 (7.2 -- -7.8)
Iowa,509 (85 -- 3297),Likely decreasing,0.92 (0.62 -- 1.3),-0.022 (-0.11 -- 0.086),-31 (8.1 -- -6.3)
Kansas,222 (28 -- 3204),Likely decreasing,0.92 (0.57 -- 1.6),-0.022 (-0.13 -- 0.15),-31 (4.6 -- -5.3)
Kentucky,378 (1 -- 11639),Likely decreasing,0.61 (0.047 -- 1.8),-0.11 (-0.34 -- 0.2),-6.1 (3.4 -- -2.1)
Louisiana,835 (222 -- 4376),Likely decreasing,0.92 (0.68 -- 1.3),-0.021 (-0.092 -- 0.079),-32 (8.8 -- -7.5)
Maine,695 (73 -- 10649),Likely increasing,1.1 (0.6 -- 2),0.024 (-0.12 -- 0.24),29 (2.9 -- -5.8)
Maryland,2112 (962 -- 5804),Likely increasing,1 (0.85 -- 1.3),0.0067 (-0.043 -- 0.083),100 (8.3 -- -16)
Massachusetts,1282 (362 -- 16277),Stable,0.98 (0.69 -- 2),-0.0045 (-0.091 -- 0.25),-150 (2.8 -- -7.6)
Michigan,8401 (1440 -- 33326),Likely decreasing,0.92 (0.51 -- 1.3),-0.023 (-0.15 -- 0.079),-30 (8.8 -- -4.7)
Minnesota,2979 (705 -- 20814),Likely increasing,1 (0.73 -- 1.6),0.0089 (-0.077 -- 0.16),78 (4.3 -- -9.1)
Mississippi,327 (24 -- 1224),Likely decreasing,0.89 (0.43 -- 1.1),-0.031 (-0.17 -- 0.038),-22 (18 -- -4)
Missouri,2692 (167 -- 30993),Stable,1 (0.45 -- 1.8),0.0077 (-0.17 -- 0.19),90 (3.6 -- -4.1)
Montana,118 (0 -- 1457),Likely decreasing,0.77 (0.2 -- 1.3),-0.065 (-0.26 -- 0.072),-11 (9.7 -- -2.7)
Nebraska,109 (0 -- 1001),Likely decreasing,0.79 (0.13 -- 1.2),-0.06 (-0.3 -- 0.057),-11 (12 -- -2.3)
Nevada,863 (183 -- 4817),Stable,0.98 (0.64 -- 1.4),-0.006 (-0.1 -- 0.095),-120 (7.3 -- -6.6)
New Hampshire,530 (127 -- 5100),Likely increasing,1.1 (0.74 -- 1.6),0.014 (-0.076 -- 0.17),49 (4.1 -- -9.2)
New Jersey,4133 (1511 -- 8922),Likely decreasing,0.98 (0.74 -- 1.1),-0.0058 (-0.076 -- 0.031),-120 (22 -- -9.1)
New Mexico,1439 (274 -- 10982),Likely increasing,1.1 (0.76 -- 1.8),0.035 (-0.068 -- 0.2),20 (3.4 -- -10)
New York,5524 (1941 -- 11885),Likely decreasing,0.95 (0.72 -- 1.1),-0.014 (-0.08 -- 0.032),-50 (22 -- -8.7)
North Carolina,2286 (259 -- 26832),Stable,0.98 (0.52 -- 1.6),-0.0066 (-0.14 -- 0.15),-100 (4.8 -- -4.9)
North Dakota,237 (34 -- 2122),Likely increasing,1.1 (0.65 -- 1.8),0.017 (-0.1 -- 0.19),40 (3.6 -- -6.7)
Ohio,10203800 (3335150 -- 20258900),Increasing,8.7 (6.1 -- 9.8),1.4 (1 -- 1.7),0.49 (0.41 -- 0.67)
Oklahoma,0 (0 -- 1442),Likely decreasing,0.066 (0.00013 -- 2.2),-0.33 (-0.4 -- 0.29),-2.1 (2.4 -- -1.7)
Oregon,366 (50 -- 2345),Likely decreasing,0.94 (0.56 -- 1.3),-0.018 (-0.13 -- 0.084),-39 (8.2 -- -5.3)
Pennsylvania,6217 (1403 -- 26871),Stable,1 (0.66 -- 1.4),0.0035 (-0.098 -- 0.097),200 (7.1 -- -7.1)
Puerto Rico,618 (21 -- 7965),Likely decreasing,0.73 (0.22 -- 1.5),-0.077 (-0.25 -- 0.13),-9 (5.4 -- -2.7)
Rhode Island,158 (35 -- 953),Likely decreasing,0.94 (0.68 -- 1.3),-0.018 (-0.092 -- 0.085),-39 (8.2 -- -7.5)
South Carolina,1790 (363 -- 8708),Stable,0.99 (0.64 -- 1.4),-0.0036 (-0.1 -- 0.093),-190 (7.4 -- -6.6)
South Dakota,159 (25 -- 1733),Stable,0.99 (0.65 -- 1.6),-0.0033 (-0.1 -- 0.16),-210 (4.4 -- -6.8)
Tennessee,721 (45 -- 7182),Likely decreasing,0.92 (0.35 -- 1.5),-0.023 (-0.2 -- 0.13),-31 (5.3 -- -3.4)
Texas,6107 (2289 -- 24243),Likely decreasing,0.96 (0.75 -- 1.4),-0.012 (-0.071 -- 0.099),-60 (7 -- -9.7)
US,104440 (55593 -- 298342),Stable,1 (0.88 -- 1.4),0.0047 (-0.034 -- 0.11),150 (6.4 -- -20)
Utah,345 (106 -- 4795),Likely decreasing,0.95 (0.76 -- 1.6),-0.013 (-0.066 -- 0.16),-54 (4.3 -- -10)
Vermont,63 (1 -- 362),Likely decreasing,0.94 (0.36 -- 1.3),-0.018 (-0.2 -- 0.075),-39 (9.2 -- -3.5)
Virgin Islands,2 (0 -- 187),Stable,0.93 (0.089 -- 1.8),-0.021 (-0.31 -- 0.21),-34 (3.2 -- -2.2)
Virginia,197 (0 -- 236465),Likely decreasing,0.37 (0.0031 -- 5),-0.2 (-0.38 -- 0.84),-3.6 (0.83 -- -1.8)
Washington,1504 (275 -- 7432),Stable,1 (0.65 -- 1.5),0.008 (-0.1 -- 0.13),86 (5.5 -- -6.9)
