Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,13477 (3235 -- 59117),Likely increasing,1.1 (0.8 -- 1.4),0.016 (-0.057 -- 0.1),42 (6.7 -- -12)
Alaska,239 (6 -- 2819),Likely decreasing,0.92 (0.35 -- 1.5),-0.023 (-0.2 -- 0.14),-30 (5.1 -- -3.4)
Arizona,35782 (9367 -- 147348),Likely increasing,1.1 (0.8 -- 1.4),0.029 (-0.057 -- 0.096),24 (7.2 -- -12)
Arkansas,8035 (2065 -- 55005),Stable,1 (0.69 -- 1.8),0.0079 (-0.091 -- 0.2),87 (3.5 -- -7.6)
California,134042 (54491 -- 786186),Likely increasing,1.2 (0.94 -- 1.9),0.045 (-0.016 -- 0.22),15 (3.2 -- -43)
Colorado,9464 (1850 -- 53759),Stable,0.99 (0.66 -- 1.5),-0.0021 (-0.099 -- 0.12),-330 (5.8 -- -7)
Connecticut,20842 (3578 -- 107610),Likely increasing,1.1 (0.74 -- 1.4),0.033 (-0.074 -- 0.11),21 (6 -- -9.4)
Delaware,1527 (177 -- 9673),Likely increasing,1.1 (0.64 -- 1.5),0.014 (-0.11 -- 0.12),50 (5.6 -- -6.6)
District of Columbia,713 (56 -- 3197),Stable,0.98 (0.51 -- 1.2),-0.0053 (-0.15 -- 0.059),-130 (12 -- -4.7)
Florida,20595 (10146 -- 47462),Likely increasing,1.1 (0.9 -- 1.3),0.015 (-0.029 -- 0.076),47 (9.1 -- -24)
Georgia,12663 (4247 -- 188562),Likely increasing,1.1 (0.88 -- 2.2),0.023 (-0.032 -- 0.29),30 (2.4 -- -22)
Guam,20 (0 -- 428),Likely decreasing,0.88 (0.39 -- 1.6),-0.033 (-0.19 -- 0.16),-21 (4.3 -- -3.7)
Hawaii,918 (44 -- 230958),Likely increasing,1.3 (0.58 -- 5.5),0.086 (-0.12 -- 0.91),8 (0.76 -- -5.7)
Idaho,1635 (265 -- 9173),Likely decreasing,0.95 (0.59 -- 1.4),-0.015 (-0.12 -- 0.11),-46 (6.1 -- -5.8)
Illinois,19108 (6627 -- 54690),Likely decreasing,0.95 (0.71 -- 1.2),-0.012 (-0.082 -- 0.064),-56 (11 -- -8.5)
Indiana,12468 (5410 -- 28772),Stable,0.99 (0.81 -- 1.2),-0.0021 (-0.052 -- 0.061),-340 (11 -- -13)
Iowa,1728 (53 -- 15572),Likely decreasing,0.81 (0.32 -- 1.3),-0.054 (-0.21 -- 0.086),-13 (8.1 -- -3.3)
Kansas,151312 (11237 -- 3173930),Likely increasing,1.3 (0.7 -- 2.2),0.083 (-0.085 -- 0.28),8.3 (2.5 -- -8.1)
Kentucky,5125 (1081 -- 15176),Likely increasing,1 (0.73 -- 1.3),0.0076 (-0.079 -- 0.071),91 (9.7 -- -8.8)
Louisiana,11118 (3597 -- 39011),Likely increasing,1.1 (0.85 -- 1.4),0.018 (-0.043 -- 0.11),38 (6.5 -- -16)
Maine,4280 (1050 -- 63385),Likely increasing,1.2 (0.88 -- 2.2),0.043 (-0.033 -- 0.3),16 (2.3 -- -21)
Maryland,4663 (1884 -- 13300),Likely decreasing,0.95 (0.73 -- 1.2),-0.014 (-0.077 -- 0.06),-50 (12 -- -8.9)
Massachusetts,18214 (9738 -- 33914),Likely increasing,1.1 (0.95 -- 1.2),0.022 (-0.015 -- 0.048),31 (14 -- -46)
Michigan,16461 (3823 -- 82760),Stable,0.98 (0.64 -- 1.5),-0.0049 (-0.11 -- 0.13),-140 (5.5 -- -6.6)
Minnesota,5087 (1692 -- 18353),Likely decreasing,0.92 (0.71 -- 1.3),-0.022 (-0.084 -- 0.081),-32 (8.5 -- -8.3)
Mississippi,10189 (3339 -- 31564),Likely increasing,1.1 (0.82 -- 1.3),0.019 (-0.052 -- 0.09),36 (7.7 -- -13)
Missouri,8835 (2349 -- 55344),Likely increasing,1 (0.76 -- 1.5),0.0094 (-0.067 -- 0.12),74 (5.6 -- -10)
Montana,1967 (659 -- 11232),Stable,1 (0.82 -- 1.5),0.0037 (-0.049 -- 0.13),190 (5.4 -- -14)
Nebraska,2118 (246 -- 37281),Stable,0.97 (0.56 -- 2),-0.008 (-0.13 -- 0.26),-87 (2.7 -- -5.3)
Nevada,11256 (2907 -- 59450),Likely increasing,1.1 (0.82 -- 1.6),0.023 (-0.051 -- 0.16),30 (4.4 -- -13)
New Hampshire,4380 (844 -- 16233),Likely increasing,1.1 (0.78 -- 1.5),0.037 (-0.061 -- 0.12),19 (5.6 -- -11)
New Jersey,27893 (10141 -- 118946),Likely increasing,1.2 (0.91 -- 1.8),0.043 (-0.025 -- 0.19),16 (3.6 -- -27)
New Mexico,6784 (1863 -- 29086),Stable,0.99 (0.75 -- 1.3),-0.0031 (-0.072 -- 0.081),-230 (8.6 -- -9.6)
