Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,27195 (7739 -- 189824),Likely increasing,1.1 (0.88 -- 1.6),0.033 (-0.033 -- 0.16),21 (4.2 -- -21)
Alaska,55 (0 -- 795),Likely decreasing,0.79 (0.22 -- 1.4),-0.06 (-0.25 -- 0.11),-12 (6.1 -- -2.7)
Arizona,34734 (4982 -- 157537),Likely increasing,1.1 (0.65 -- 1.4),0.024 (-0.1 -- 0.11),29 (6.3 -- -6.8)
Arkansas,7289 (2022 -- 35394),Stable,1 (0.73 -- 1.5),0.0064 (-0.077 -- 0.14),110 (5.1 -- -9)
California,146876 (57193 -- 316357),Likely increasing,1.1 (0.91 -- 1.3),0.039 (-0.025 -- 0.088),18 (7.9 -- -28)
Colorado,3999 (608 -- 21383),Likely decreasing,0.89 (0.55 -- 1.2),-0.031 (-0.13 -- 0.053),-23 (13 -- -5.2)
Connecticut,8363 (244 -- 46131),Stable,0.98 (0.38 -- 1.2),-0.0048 (-0.19 -- 0.066),-150 (10 -- -3.6)
Delaware,1772 (343 -- 9334),Likely increasing,1.1 (0.74 -- 1.4),0.017 (-0.073 -- 0.12),42 (5.8 -- -9.5)
District of Columbia,1063 (242 -- 5116),Likely increasing,1 (0.73 -- 1.4),0.013 (-0.078 -- 0.11),51 (6.5 -- -8.9)
Florida,42743 (20537 -- 104128),Likely increasing,1.1 (0.95 -- 1.4),0.03 (-0.013 -- 0.11),23 (6.5 -- -53)
Georgia,61653 (9594 -- 690796),Likely increasing,1.4 (0.95 -- 2.7),0.1 (-0.013 -- 0.4),6.6 (1.7 -- -54)
Guam,13 (0 -- 295),Likely decreasing,0.87 (0.4 -- 1.6),-0.035 (-0.18 -- 0.15),-20 (4.5 -- -3.8)
Hawaii,458 (21 -- 14375),Stable,1.1 (0.37 -- 2.3),0.014 (-0.2 -- 0.32),49 (2.2 -- -3.5)
Idaho,1680 (314 -- 8549),Likely decreasing,0.97 (0.63 -- 1.4),-0.0091 (-0.11 -- 0.1),-76 (6.8 -- -6.5)
Illinois,20062 (6448 -- 56083),Likely decreasing,0.92 (0.67 -- 1.1),-0.022 (-0.095 -- 0.04),-32 (17 -- -7.3)
Indiana,4105 (790 -- 11754),Likely decreasing,0.82 (0.48 -- 1),-0.05 (-0.16 -- 0.0093),-14 (74 -- -4.4)
Iowa,4301 (445 -- 57388),Likely decreasing,0.95 (0.56 -- 1.9),-0.013 (-0.13 -- 0.22),-54 (3.2 -- -5.3)
Kansas,8203 (24 -- 146772),Likely decreasing,0.82 (0.12 -- 1.4),-0.051 (-0.3 -- 0.1),-13 (6.7 -- -2.3)
Kentucky,6843 (1696 -- 23035),Likely increasing,1 (0.77 -- 1.3),0.0098 (-0.065 -- 0.076),71 (9.1 -- -11)
Louisiana,10148 (2981 -- 32547),Likely increasing,1 (0.8 -- 1.3),0.013 (-0.057 -- 0.082),52 (8.4 -- -12)
Maine,4805 (1400 -- 30457),Likely increasing,1.1 (0.89 -- 1.7),0.039 (-0.03 -- 0.17),18 (4 -- -23)
Maryland,9679 (3728 -- 31166),Likely increasing,1.1 (0.82 -- 1.4),0.015 (-0.05 -- 0.1),46 (6.6 -- -14)
Massachusetts,11350 (4628 -- 23779),Stable,0.99 (0.77 -- 1.1),-0.0037 (-0.064 -- 0.033),-190 (21 -- -11)
Michigan,9931 (1569 -- 41225),Likely decreasing,0.88 (0.51 -- 1.2),-0.035 (-0.15 -- 0.054),-20 (13 -- -4.7)
Minnesota,4336 (1365 -- 15615),Likely decreasing,0.91 (0.68 -- 1.2),-0.026 (-0.092 -- 0.057),-27 (12 -- -7.5)
Mississippi,11251 (4240 -- 29794),Likely increasing,1.1 (0.87 -- 1.3),0.02 (-0.036 -- 0.087),34 (7.9 -- -19)
Missouri,4894 (743 -- 18561),Stable,0.99 (0.65 -- 1.2),-0.0029 (-0.1 -- 0.061),-240 (11 -- -6.8)
Montana,1005 (184 -- 3814),Likely decreasing,0.96 (0.64 -- 1.2),-0.011 (-0.11 -- 0.049),-62 (14 -- -6.5)
Nebraska,2452 (273 -- 17004),Likely decreasing,0.96 (0.54 -- 1.5),-0.012 (-0.14 -- 0.13),-59 (5.5 -- -5.1)
Nevada,12694 (165 -- 64073),Likely increasing,1.1 (0.19 -- 1.5),0.015 (-0.29 -- 0.12),46 (5.7 -- -2.4)
New Hampshire,2434 (318 -- 11984),Stable,1 (0.59 -- 1.4),0.0078 (-0.12 -- 0.1),89 (6.7 -- -5.7)
New Jersey,47831 (14412 -- 153535),Likely increasing,1.1 (0.8 -- 1.5),0.04 (-0.056 -- 0.14),17 (5.1 -- -12)
New Mexico,6287 (1969 -- 21633),Stable,1 (0.79 -- 1.3),-0.00099 (-0.06 -- 0.07),-700 (9.9 -- -12)
New York,50099 (20059 -- 153511),Likely increasing,1 (0.83 -- 1.4),0.014 (-0.049 -- 0.095),51 (7.3 -- -14)
North Carolina,17870 (6609 -- 80105),Likely increasing,1.1 (0.86 -- 1.4),0.021 (-0.04 -- 0.11),34 (6.2 -- -17)
North Dakota,996 (252 -- 14388),Stable,0.96 (0.74 -- 1.9),-0.012 (-0.072 -- 0.23),-59 (3 -- -9.6)
Ohio,15203 (4243 -- 47029),Stable,0.99 (0.72 -- 1.3),-0.0031 (-0.082 -- 0.079),-220 (8.8 -- -8.5)
Oklahoma,6293 (2807 -- 18240),Likely increasing,1 (0.91 -- 1.3),0.013 (-0.026 -- 0.072),54 (9.6 -- -27)
Oregon,34743 (3201 -- 412960),Likely increasing,1.6 (0.78 -- 3.2),0.15 (-0.062 -- 0.5),4.6 (1.4 -- -11)
Pennsylvania,46755 (14310 -- 192238),Likely increasing,1 (0.76 -- 1.5),0.012 (-0.068 -- 0.12),58 (5.5 -- -10)
Puerto Rico,3558 (1124 -- 12488),Stable,1 (0.81 -- 1.3),0.0025 (-0.053 -- 0.076),280 (9.2 -- -13)
Rhode Island,2623 (496 -- 15896),Stable,1 (0.68 -- 1.5),-0.00058 (-0.094 -- 0.12),-1200 (5.8 -- -7.4)
South Carolina,11494 (3709 -- 38518),Likely increasing,1.1 (0.83 -- 1.3),0.021 (-0.047 -- 0.088),32 (7.9 -- -15)
South Dakota,881 (95 -- 6143),Likely decreasing,0.91 (0.54 -- 1.4),-0.026 (-0.14 -- 0.099),-26 (7 -- -5.1)
Tennessee,17780 (4359 -- 50082),Stable,1 (0.69 -- 1.2),0.003 (-0.088 -- 0.058),230 (12 -- -7.9)
Texas,88092 (37912 -- 335945),Likely increasing,1.1 (0.95 -- 1.5),0.028 (-0.013 -- 0.13),25 (5.4 -- -51)
US,700402 (265068 -- 1553490),Likely increasing,1.1 (0.75 -- 1.3),0.017 (-0.07 -- 0.082),41 (8.4 -- -9.9)
Utah,3143 (910 -- 12047),Stable,1 (0.77 -- 1.3),0.0039 (-0.067 -- 0.075),180 (9.2 -- -10)
Vermont,59 (0 -- 1141),Likely decreasing,0.71 (0.14 -- 1.6),-0.083 (-0.29 -- 0.14),-8.4 (4.9 -- -2.4)
Virgin Islands,1 (0 -- 346),Likely decreasing,0.91 (0.1 -- 2.2),-0.024 (-0.31 -- 0.28),-29 (2.4 -- -2.3)
Virginia,9507 (4181 -- 21715),Likely increasing,1 (0.88 -- 1.2),0.014 (-0.035 -- 0.056),51 (12 -- -20)
Washington,7685 (1098 -- 73946),Likely increasing,1.1 (0.63 -- 1.7),0.014 (-0.11 -- 0.18),48 (3.8 -- -6.2)
