region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,700402 (265068 -- 1553490),700402,785928,455008,265068,508033,622217,792544,965634,1553490,New confirmed cases by infection date,Likely increasing,0.29
California,146876 (57193 -- 316357),146876,165628,115152,57193,107530,131147,164173,194339,316357,New confirmed cases by infection date,Likely increasing,0.11
Texas,88092 (37912 -- 335945),88092,127027,149844,37912,61843,75977,105266,135147,335945,New confirmed cases by infection date,Likely increasing,0.097
Georgia,61653 (9594 -- 690796),61653,208353,707101,9594,25927,43011,89470,163370,690796,New confirmed cases by infection date,Likely increasing,0.076
New York,50099 (20059 -- 153511),50099,66070,72458,20059,34687,44408,57746,73140,153511,New confirmed cases by infection date,Likely increasing,0.33
New Jersey,47831 (14412 -- 153535),47831,62685,61859,14412,31550,40522,56524,76679,153535,New confirmed cases by infection date,Likely increasing,0.16
Pennsylvania,46755 (14310 -- 192238),46755,76666,196632,14310,27839,37745,55359,76822,192238,New confirmed cases by infection date,Likely increasing,0.39
Florida,42743 (20537 -- 104128),42743,50448,31100,20537,32044,38062,47918,58949,104128,New confirmed cases by infection date,Likely increasing,0.096
Oregon,34743 (3201 -- 412960),34743,118538,373452,3201,13108,23693,49429,96509,412960,New confirmed cases by infection date,Likely increasing,0.12
Arizona,34734 (4982 -- 157537),34734,56220,98347,4982,19892,28816,42682,59241,157537,New confirmed cases by infection date,Likely increasing,0.3
Alabama,27195 (7739 -- 189824),27195,75879,386847,7739,15832,22292,34811,54511,189824,New confirmed cases by infection date,Likely increasing,0.13
Illinois,20062 (6448 -- 56083),20062,25049,31219,6448,13033,17380,23850,30441,56083,New confirmed cases by infection date,Likely decreasing,0.75
North Carolina,17870 (6609 -- 80105),17870,32529,108083,6609,12227,15328,20991,30057,80105,New confirmed cases by infection date,Likely increasing,0.18
Tennessee,17780 (4359 -- 50082),17780,21689,21145,4359,11051,15081,20865,26770,50082,New confirmed cases by infection date,Stable,0.46
Ohio,15203 (4243 -- 47029),15203,20128,23853,4243,9984,12952,17609,23359,47029,New confirmed cases by infection date,Stable,0.54
Nevada,12694 (165 -- 64073),12694,20880,41224,165,6249,10181,15719,22523,64073,New confirmed cases by infection date,Likely increasing,0.37
South Carolina,11494 (3709 -- 38518),11494,15805,24765,3709,7721,9734,13017,16915,38518,New confirmed cases by infection date,Likely increasing,0.18
Massachusetts,11350 (4628 -- 23779),11350,12412,6179,4628,8206,9992,12639,15373,23779,New confirmed cases by infection date,Stable,0.56
Mississippi,11251 (4240 -- 29794),11251,14576,27753,4240,7957,9876,12648,15744,29794,New confirmed cases by infection date,Likely increasing,0.19
Louisiana,10148 (2981 -- 32547),10148,14030,21366,2981,6732,8713,11812,15572,32547,New confirmed cases by infection date,Likely increasing,0.29
Michigan,9931 (1569 -- 41225),9931,91474,979552,1569,5311,7955,12249,17569,41225,New confirmed cases by infection date,Likely decreasing,0.77
Maryland,9679 (3728 -- 31166),9679,12669,12614,3728,6623,8326,11242,14818,31166,New confirmed cases by infection date,Likely increasing,0.33
