Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,5372 (507 -- 62018),Unsure,1.1 (0.5 -- 1.8),0.019 (-0.15 -- 0.2),36 (3.5 -- -4.6)
Alaska,0 (0 -- 228),Likely decreasing,0.55 (0.01 -- 2.3),-0.13 (-0.37 -- 0.33),-5.1 (2.1 -- -1.9)
Arizona,10784 (392 -- 125819),Likely increasing,1.1 (0.36 -- 2),0.035 (-0.2 -- 0.24),20 (2.9 -- -3.4)
Arkansas,600 (13 -- 5220),Unsure,1 (0.25 -- 1.6),0.001 (-0.24 -- 0.16),660 (4.4 -- -2.9)
California,12611 (966 -- 154172),Unsure,0.93 (0.37 -- 2.1),-0.02 (-0.19 -- 0.26),-35 (2.6 -- -3.6)
Colorado,843 (5 -- 42701),Unsure,0.68 (0.079 -- 2.3),-0.093 (-0.32 -- 0.32),-7.4 (2.1 -- -2.2)
Connecticut,2566 (31 -- 123151),Unsure,0.54 (0.074 -- 2),-0.13 (-0.32 -- 0.24),-5.2 (2.9 -- -2.1)
Delaware,196 (1 -- 5179),Unsure,0.58 (0.074 -- 1.6),-0.12 (-0.32 -- 0.15),-5.6 (4.7 -- -2.2)
District of Columbia,991 (25 -- 15975),Unsure,0.81 (0.22 -- 1.8),-0.055 (-0.26 -- 0.2),-13 (3.5 -- -2.7)
Florida,3065 (37 -- 98964),Unsure,0.74 (0.1 -- 2.2),-0.076 (-0.31 -- 0.29),-9.2 (2.4 -- -2.2)
Georgia,2356 (58 -- 50432),Unsure,0.76 (0.22 -- 1.8),-0.068 (-0.25 -- 0.19),-10 (3.6 -- -2.7)
Guam,0 (0 -- 9),Likely decreasing,0.17 (0.00019 -- 2.3),-0.27 (-0.4 -- 0.32),-2.5 (2.2 -- -1.7)
Hawaii,1 (0 -- 100),Likely decreasing,0.52 (0.016 -- 1.6),-0.14 (-0.36 -- 0.15),-4.9 (4.6 -- -1.9)
Idaho,92 (0 -- 27771),Unsure,0.88 (0.13 -- 3.7),-0.034 (-0.29 -- 0.61),-21 (1.1 -- -2.4)
Illinois,34754 (664 -- 1221800),Unsure,0.74 (0.12 -- 2.1),-0.074 (-0.3 -- 0.29),-9.3 (2.4 -- -2.3)
Indiana,2560 (5 -- 203883),Unsure,0.61 (0.027 -- 3),-0.12 (-0.35 -- 0.47),-6 (1.5 -- -2)
Iowa,4070 (212 -- 27779),Unsure,1.1 (0.41 -- 1.6),0.023 (-0.18 -- 0.14),30 (4.8 -- -3.8)
Kansas,415 (2 -- 61404),Unsure,0.86 (0.14 -- 3.7),-0.039 (-0.29 -- 0.59),-18 (1.2 -- -2.4)
Kentucky,467 (2 -- 31524),Unsure,0.77 (0.11 -- 2.7),-0.065 (-0.3 -- 0.39),-11 (1.8 -- -2.3)
Louisiana,21307 (391 -- 1014120),Unsure,0.8 (0.19 -- 2.1),-0.057 (-0.27 -- 0.27),-12 (2.5 -- -2.6)
Maine,40 (0 -- 1169),Unsure,0.69 (0.048 -- 1.6),-0.091 (-0.33 -- 0.17),-7.6 (4.2 -- -2.1)
Maryland,2437 (18 -- 69493),Unsure,0.6 (0.067 -- 1.9),-0.12 (-0.33 -- 0.22),-5.9 (3.2 -- -2.1)
Massachusetts,439495 (11380 -- 34397400),Unsure,1.5 (0.47 -- 5.1),0.13 (-0.16 -- 0.86),5.3 (0.81 -- -4.3)
Michigan,328 (0 -- 108655),Unsure,0.28 (0.0057 -- 2.6),-0.23 (-0.38 -- 0.39),-3 (1.8 -- -1.8)
Minnesota,3093 (214 -- 38523),Unsure,0.81 (0.3 -- 1.5),-0.054 (-0.22 -- 0.14),-13 (4.9 -- -3.1)
Mississippi,6001 (441 -- 46955),Unsure,1.1 (0.36 -- 1.5),0.019 (-0.19 -- 0.14),36 (4.9 -- -3.6)
Missouri,4256 (62 -- 103253),Unsure,0.93 (0.14 -- 2.8),-0.021 (-0.29 -- 0.42),-33 (1.7 -- -2.4)
Montana,0 (0 -- 130),Likely decreasing,0.42 (0.0049 -- 2.1),-0.18 (-0.38 -- 0.27),-3.9 (2.5 -- -1.8)
Nebraska,578 (5 -- 18133),Unsure,1 (0.23 -- 2.4),0.002 (-0.25 -- 0.34),340 (2.1 -- -2.8)
Nevada,1388 (33 -- 22294),Unsure,0.95 (0.3 -- 1.8),-0.013 (-0.22 -- 0.2),-53 (3.5 -- -3.2)
New Hampshire,2166 (81 -- 28746),Unsure,1.1 (0.4 -- 2),0.033 (-0.18 -- 0.25),21 (2.7 -- -3.8)
New Jersey,13798 (252 -- 749133),Unsure,0.62 (0.086 -- 2.6),-0.11 (-0.32 -- 0.37),-6.3 (1.9 -- -2.2)
New Mexico,3653 (109 -- 65362),Unsure,1.1 (0.38 -- 2.6),0.026 (-0.19 -- 0.38),26 (1.8 -- -3.6)
New York,373966 (4979 -- 17004300),Unsure,0.31 (0.029 -- 1.4),-0.22 (-0.36 -- 0.11),-3.2 (6.2 -- -2)
North Carolina,6621 (321 -- 156623),Unsure,0.99 (0.39 -- 2.7),-0.0015 (-0.19 -- 0.39),-460 (1.8 -- -3.7)
North Dakota,463 (4 -- 7693),Unsure,1.1 (0.26 -- 2.1),0.026 (-0.24 -- 0.27),27 (2.6 -- -2.9)
Northern Mariana Islands,0 (0 -- 72),Likely decreasing,0.46 (0.0017 -- 2.8),-0.16 (-0.39 -- 0.43),-4.2 (1.6 -- -1.8)
Ohio,5198 (268 -- 53532),Unsure,0.77 (0.28 -- 1.3),-0.065 (-0.23 -- 0.076),-11 (9.1 -- -3)
Oklahoma,906 (37 -- 16769),Unsure,0.88 (0.33 -- 1.9),-0.032 (-0.21 -- 0.22),-21 (3.1 -- -3.3)
