Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1838 (400 -- 16132),Unsure,0.98 (0.66 -- 1.5),-0.0047 (-0.1 -- 0.12),-150 (5.7 -- -6.9)
Alaska,149 (11 -- 1124),Unsure,1 (0.55 -- 1.4),0.0039 (-0.13 -- 0.11),180 (6.1 -- -5.2)
Arizona,768 (256 -- 5313),Likely decreasing,0.91 (0.74 -- 1.4),-0.027 (-0.075 -- 0.11),-26 (6.3 -- -9.2)
Arkansas,3144 (351 -- 8157),Unsure,1 (0.55 -- 1.2),0.0059 (-0.13 -- 0.06),120 (12 -- -5.1)
California,4508 (1263 -- 11222),Likely decreasing,0.89 (0.66 -- 1.1),-0.03 (-0.099 -- 0.019),-23 (37 -- -7)
Colorado,1427 (311 -- 6691),Unsure,1.1 (0.69 -- 1.4),0.015 (-0.09 -- 0.097),45 (7.2 -- -7.7)
Connecticut,700 (176 -- 7188),Unsure,1.1 (0.81 -- 2),0.03 (-0.052 -- 0.24),23 (2.8 -- -13)
Delaware,328 (23 -- 1485),Unsure,1 (0.56 -- 1.3),0.007 (-0.13 -- 0.086),100 (8 -- -5.3)
District of Columbia,118 (11 -- 745),Unsure,0.99 (0.58 -- 1.3),-0.0042 (-0.12 -- 0.083),-170 (8.3 -- -5.6)
Florida,24382 (7063 -- 87947),Unsure,1.1 (0.75 -- 1.4),0.014 (-0.071 -- 0.094),49 (7.4 -- -9.8)
Georgia,7263 (2868 -- 28034),Unsure,0.98 (0.85 -- 1.3),-0.0062 (-0.041 -- 0.091),-110 (7.6 -- -17)
Guam,155 (1 -- 2353),Unsure,0.94 (0.29 -- 1.7),-0.016 (-0.23 -- 0.19),-44 (3.6 -- -3.1)
Hawaii,373 (12 -- 2037),Unsure,0.95 (0.39 -- 1.3),-0.015 (-0.19 -- 0.074),-46 (9.4 -- -3.6)
Idaho,472 (162 -- 1952),Unsure,0.98 (0.78 -- 1.3),-0.0055 (-0.062 -- 0.088),-130 (7.9 -- -11)
Illinois,6364 (3553 -- 16067),Likely increasing,1.1 (0.97 -- 1.3),0.018 (-0.0083 -- 0.078),39 (8.9 -- -84)
Indiana,21306 (6295 -- 184093),Unsure,1.4 (1.1 -- 2.6),0.1 (0.023 -- 0.37),6.7 (1.9 -- 31)
Iowa,2160 (597 -- 7839),Unsure,1 (0.7 -- 1.3),0.0064 (-0.085 -- 0.091),110 (7.6 -- -8.2)
Kansas,2149 (371 -- 11200),Unsure,1.1 (0.69 -- 1.5),0.014 (-0.089 -- 0.12),50 (5.7 -- -7.8)
Kentucky,2388 (748 -- 15067),Unsure,1.1 (0.86 -- 1.8),0.036 (-0.041 -- 0.21),19 (3.3 -- -17)
Louisiana,2086 (969 -- 9608),Unsure,0.99 (0.87 -- 1.5),-0.0016 (-0.035 -- 0.12),-440 (5.9 -- -20)
Maine,44 (3 -- 783),Unsure,0.99 (0.6 -- 1.7),-0.0014 (-0.12 -- 0.19),-510 (3.7 -- -5.9)
Maryland,625 (269 -- 1596),Likely decreasing,0.97 (0.81 -- 1.1),-0.0073 (-0.054 -- 0.04),-96 (18 -- -13)
Massachusetts,3358 (1495 -- 12446),Unsure,1 (0.87 -- 1.4),0.0097 (-0.036 -- 0.095),72 (7.3 -- -19)
Michigan,4032 (1164 -- 35115),Unsure,1 (0.83 -- 1.7),0.013 (-0.047 -- 0.17),54 (4 -- -15)
Minnesota,3640 (1064 -- 17315),Unsure,1.1 (0.8 -- 1.4),0.017 (-0.056 -- 0.1),41 (6.7 -- -12)
Mississippi,969 (228 -- 2833),Likely decreasing,0.91 (0.62 -- 1.1),-0.025 (-0.11 -- 0.02),-28 (34 -- -6.3)
Missouri,6733 (1742 -- 26461),Likely increasing,1.1 (0.79 -- 1.4),0.017 (-0.061 -- 0.095),41 (7.3 -- -11)
Montana,776 (223 -- 3041),Likely increasing,1.1 (0.8 -- 1.4),0.015 (-0.058 -- 0.097),48 (7.2 -- -12)
Nebraska,1137 (210 -- 5787),Unsure,1 (0.7 -- 1.4),0.013 (-0.087 -- 0.11),52 (6.5 -- -7.9)
Nevada,827 (326 -- 3325),Likely decreasing,0.95 (0.8 -- 1.2),-0.015 (-0.057 -- 0.066),-46 (11 -- -12)
New Hampshire,1268 (67 -- 16082),Unsure,1.3 (0.55 -- 2.2),0.071 (-0.13 -- 0.28),9.8 (2.4 -- -5.2)
New Jersey,696 (221 -- 2509),Unsure,0.99 (0.73 -- 1.3),-0.0024 (-0.079 -- 0.079),-290 (8.7 -- -8.8)
New Mexico,407 (160 -- 1227),Unsure,0.98 (0.79 -- 1.2),-0.0054 (-0.058 -- 0.059),-130 (12 -- -12)
New York,3187 (405 -- 19557),Unsure,1 (0.62 -- 1.4),0.0061 (-0.11 -- 0.11),110 (6.3 -- -6.2)
North Carolina,2429 (828 -- 6156),Unsure,0.98 (0.75 -- 1.2),-0.0068 (-0.071 -- 0.041),-100 (17 -- -9.7)
North Dakota,2579 (404 -- 9913),Unsure,1.1 (0.64 -- 1.4),0.019 (-0.11 -- 0.1),36 (6.6 -- -6.5)
Ohio,846 (150 -- 2859),Unsure,0.9 (0.6 -- 1.2),-0.028 (-0.12 -- 0.052),-25 (13 -- -5.9)
Oklahoma,2079 (843 -- 10491),Unsure,1.1 (0.91 -- 1.5),0.021 (-0.025 -- 0.14),33 (5 -- -27)
Oregon,778 (237 -- 5164),Unsure,1 (0.82 -- 1.5),0.01 (-0.05 -- 0.14),68 (5 -- -14)
Pennsylvania,4784 (1723 -- 18289),Unsure,1 (0.84 -- 1.3),0.011 (-0.044 -- 0.086),64 (8.1 -- -16)
Puerto Rico,850 (226 -- 3139),Unsure,0.96 (0.71 -- 1.2),-0.01 (-0.084 -- 0.051),-67 (14 -- -8.2)
Rhode Island,752 (127 -- 6269),Unsure,1.1 (0.71 -- 1.6),0.015 (-0.082 -- 0.14),45 (4.8 -- -8.4)
South Carolina,1791 (862 -- 5322),Likely decreasing,0.96 (0.85 -- 1.2),-0.012 (-0.042 -- 0.055),-56 (13 -- -17)
South Dakota,1688 (215 -- 11477),Unsure,1.1 (0.66 -- 1.6),0.031 (-0.098 -- 0.16),22 (4.3 -- -7)
Tennessee,3668 (1142 -- 9051),Unsure,0.99 (0.74 -- 1.1),-0.0039 (-0.072 -- 0.028),-180 (24 -- -9.6)
Texas,5935 (1185 -- 15914),Likely decreasing,0.94 (0.6 -- 1.1),-0.018 (-0.12 -- 0.031),-39 (22 -- -5.9)
US,102801 (61876 -- 188166),Unsure,1 (0.92 -- 1.2),0.008 (-0.021 -- 0.056),87 (12 -- -33)
Utah,525 (12 -- 4681),Unsure,0.89 (0.22 -- 1.5),-0.03 (-0.25 -- 0.13),-23 (5.2 -- -2.8)
Vermont,0 (0 -- 2),Likely decreasing,0.24 (3.7e-05 -- 2.5),-0.25 (-0.4 -- 0.37),-2.8 (1.9 -- -1.7)
Virgin Islands,4 (0 -- 613),Unsure,0.86 (0.2 -- 2.3),-0.039 (-0.26 -- 0.32),-18 (2.2 -- -2.6)
Virginia,12129 (831 -- 3374890),Unsure,1.4 (0.76 -- 6.6),0.1 (-0.07 -- 1.1),6.9 (0.63 -- -10)
Washington,1369 (206 -- 15293),Unsure,1 (0.62 -- 1.7),0.0062 (-0.11 -- 0.19),110 (3.7 -- -6.2)
West Virginia,200 (12 -- 1211),Unsure,0.85 (0.44 -- 1.2),-0.041 (-0.17 -- 0.049),-17 (14 -- -4)
Wisconsin,16377 (6160 -- 44599),Unsure,1.3 (0.98 -- 1.7),0.076 (-0.006 -- 0.17),9.2 (4.1 -- -120)
Wyoming,54 (2 -- 921),Unsure,0.96 (0.5 -- 1.5),-0.01 (-0.15 -- 0.13),-69 (5.3 -- -4.6)
