region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Indiana,4524040 (251557 -- 76948600),4524040,17371800,39031900,251557,1260200,2769660,7596520,16150400,76948600,New confirmed cases by infection date,Increasing,0.01
US,491989 (39373 -- 1136200),491989,523462,425786,39373,263254,423411,571009,717837,1136200,New confirmed cases by infection date,Stable,0.57
Alabama,101935 (22151 -- 688244),101935,262761,1991800,22151,57925,82204,132930,205147,688244,New confirmed cases by infection date,Likely increasing,0.13
California,58276 (11784 -- 195570),58276,84106,247803,11784,34395,48289,70163,94219,195570,New confirmed cases by infection date,Likely decreasing,0.72
Texas,57136 (14977 -- 137475),57136,66045,58812,14977,35911,48286,66028,81043,137475,New confirmed cases by infection date,Stable,0.49
Tennessee,32084 (10651 -- 147284),32084,52340,76886,10651,20655,27109,39529,55397,147284,New confirmed cases by infection date,Likely increasing,0.21
Florida,30431 (13058 -- 58160),30431,33281,21615,13058,22634,27214,33557,39277,58160,New confirmed cases by infection date,Stable,0.49
Georgia,21988 (1959 -- 147255),21988,52070,166389,1959,9792,16435,29851,46398,147255,New confirmed cases by infection date,Stable,0.59
South Carolina,21280 (6665 -- 77358),21280,30575,45451,6665,14444,18407,24846,32502,77358,New confirmed cases by infection date,Likely increasing,0.18
North Carolina,19769 (4868 -- 52119),19769,23478,18638,4868,12809,16999,22989,29588,52119,New confirmed cases by infection date,Likely increasing,0.37
Ohio,19324 (8036 -- 53350),19324,23742,21809,8036,13949,17128,21592,27231,53350,New confirmed cases by infection date,Stable,0.57
New York,19065 (7343 -- 52181),19065,23960,27246,7343,12855,16400,21698,27398,52181,New confirmed cases by infection date,Likely decreasing,0.62
Pennsylvania,17096 (3190 -- 76252),17096,33897,194972,3190,9441,13809,21097,30010,76252,New confirmed cases by infection date,Likely decreasing,0.8
Iowa,16410 (2410 -- 320849),16410,174586,2230510,2410,7287,11572,24953,50583,320849,New confirmed cases by infection date,Likely increasing,0.31
New Jersey,14433 (3545 -- 210737),14433,77111,600561,3545,8101,11490,18152,31600,210737,New confirmed cases by infection date,Stable,0.49
Arizona,14341 (691 -- 103782),14341,44105,279688,691,5033,9587,20116,33616,103782,New confirmed cases by infection date,Likely decreasing,0.7
Kentucky,11097 (3299 -- 38733),11097,15318,18150,3299,7708,9718,13221,17570,38733,New confirmed cases by infection date,Likely increasing,0.25
Kansas,11051 (28 -- 6860070),11051,2186990,15224700,28,905,4483,32406,176745,6860070,New confirmed cases by infection date,Stable,0.4
Virginia,9146 (1534 -- 21291),9146,9978,6784,1534,5481,7801,10486,12994,21291,New confirmed cases by infection date,Stable,0.47
Massachusetts,8958 (3951 -- 24911),8958,11130,8399,3951,6501,8015,10188,12784,24911,New confirmed cases by infection date,Likely decreasing,0.61
Illinois,8635 (3493 -- 24291),8635,10819,9466,3493,5994,7553,9854,12437,24291,New confirmed cases by infection date,Likely decreasing,0.8
Oklahoma,8250 (2590 -- 21847),8250,9827,8071,2590,5658,7209,9362,11437,21847,New confirmed cases by infection date,Likely increasing,0.36
Delaware,7916 (1292 -- 205730),7916,86581,591794,1292,3384,5490,11462,22719,205730,New confirmed cases by infection date,Likely increasing,0.11
Mississippi,6823 (1574 -- 22782),6823,12153,93004,1574,4023,5636,8216,11076,22782,New confirmed cases by infection date,Stable,0.57
Maryland,6579 (2054 -- 16249),6579,7673,6176,2054,4492,5795,7519,9368,16249,New confirmed cases by infection date,Likely decreasing,0.81
Nevada,6123 (1616 -- 19218),6123,7891,7670,1616,3726,5198,7289,9535,19218,New confirmed cases by infection date,Stable,0.58
Missouri,5017 (1330 -- 15794),5017,6628,8000,1330,3214,4260,5812,7424,15794,New confirmed cases by infection date,Likely decreasing,0.74
Michigan,4824 (1364 -- 22879),4824,10049,39780,1364,2949,4069,6017,8410,22879,New confirmed cases by infection date,Likely decreasing,0.81
Louisiana,4093 (19 -- 36672),4093,10195,20630,19,665,2240,6623,12390,36672,New confirmed cases by infection date,Likely decreasing,0.71
Wisconsin,3903 (672 -- 11182),3903,4792,5077,672,2401,3355,4464,5620,11182,New confirmed cases by infection date,Likely decreasing,0.79
Washington,3723 (196 -- 34536),3723,25267,462736,196,1669,2802,4800,8081,34536,New confirmed cases by infection date,Stable,0.57
Arkansas,3379 (333 -- 11520),3379,4501,5641,333,1665,2670,4111,5717,11520,New confirmed cases by infection date,Likely decreasing,0.74
West Virginia,2295 (536 -- 9724),2295,4829,41905,536,1315,1867,2766,3957,9724,New confirmed cases by infection date,Likely decreasing,0.73
