region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ohio,274919 (3517 -- 13049800),274919,2768840,8460480,3517,50787,148521,561008,1637700,13049800,New confirmed cases by infection date,Likely increasing,0.2
US,52675 (31786 -- 83018),52675,54733,17543,31786,43612,49379,56565,63196,83018,New confirmed cases by infection date,Likely decreasing,0.87
California,35639 (3713 -- 3523760),35639,779857,3549320,3713,9617,19431,66119,223467,3523760,New confirmed cases by infection date,Likely increasing,0.13
Michigan,5153 (1137 -- 51186),5153,27612,272441,1137,2832,4022,6654,10703,51186,New confirmed cases by infection date,Stable,0.51
Wisconsin,4996 (1354 -- 54543),4996,28736,410692,1354,2918,4122,6559,10791,54543,New confirmed cases by infection date,Likely increasing,0.2
Kentucky,3750 (675 -- 36552),3750,18166,364018,675,1914,2895,5022,8721,36552,New confirmed cases by infection date,Likely increasing,0.34
Illinois,3427 (1126 -- 10961),3427,4870,8972,1126,2220,2954,3972,5022,10961,New confirmed cases by infection date,Likely decreasing,0.62
New York,3258 (1339 -- 23924),3258,7894,26596,1339,2261,2812,3809,5608,23924,New confirmed cases by infection date,Likely decreasing,0.64
Texas,2951 (1418 -- 6881),2951,3584,4444,1418,2279,2685,3285,3939,6881,New confirmed cases by infection date,Likely decreasing,0.78
Georgia,2601 (1126 -- 9770),2601,3765,4643,1126,1854,2259,3016,4048,9770,New confirmed cases by infection date,Likely decreasing,0.65
Maryland,2558 (78 -- 9712),2558,3409,4015,78,1118,1965,3170,4228,9712,New confirmed cases by infection date,Likely decreasing,0.63
Missouri,2142 (587 -- 7420),2142,2968,3895,587,1427,1838,2496,3230,7420,New confirmed cases by infection date,Stable,0.44
Washington,1789 (533 -- 4897),1789,2271,2631,533,1235,1572,2035,2556,4897,New confirmed cases by infection date,Likely increasing,0.36
North Carolina,1598 (315 -- 20363),1598,4038,9256,315,970,1328,1944,2803,20363,New confirmed cases by infection date,Likely decreasing,0.64
Indiana,1365 (524 -- 3687),1365,1683,1693,524,988,1218,1533,1874,3687,New confirmed cases by infection date,Stable,0.5
Minnesota,1307 (275 -- 5765),1307,2009,3247,275,741,1068,1596,2214,5765,New confirmed cases by infection date,Likely decreasing,0.76
Pennsylvania,1183 (196 -- 4673),1183,1759,3175,196,643,950,1508,2122,4673,New confirmed cases by infection date,Likely decreasing,0.86
Arizona,1177 (34 -- 5063),1177,1873,4541,34,484,942,1432,2008,5063,New confirmed cases by infection date,Likely decreasing,0.65
Alabama,947 (142 -- 4211),947,1755,7202,142,553,781,1150,1650,4211,New confirmed cases by infection date,Likely decreasing,0.67
Oklahoma,861 (2 -- 81284),861,112828,2294590,2,163,470,1605,5140,81284,New confirmed cases by infection date,Stable,0.57
Oregon,818 (54 -- 3516),818,1341,5344,54,369,617,1029,1488,3516,New confirmed cases by infection date,Stable,0.57
Virginia,816 (161 -- 2256),816,1160,5772,161,460,663,967,1274,2256,New confirmed cases by infection date,Likely decreasing,0.84
