Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,947 (142 -- 4211),Likely decreasing,0.96 (0.64 -- 1.3),-0.011 (-0.11 -- 0.069),-62 (10 -- -6.5)
Alaska,0 (0 -- 109),Likely decreasing,0.41 (0.013 -- 1.4),-0.18 (-0.37 -- 0.11),-3.9 (6.5 -- -1.9)
Arizona,1177 (34 -- 5063),Likely decreasing,0.96 (0.26 -- 1.3),-0.011 (-0.24 -- 0.066),-66 (10 -- -2.9)
Arkansas,155 (7 -- 804),Likely decreasing,0.89 (0.38 -- 1.3),-0.031 (-0.19 -- 0.09),-22 (7.7 -- -3.6)
California,35639 (3713 -- 3523760),Likely increasing,1.5 (0.91 -- 5.3),0.14 (-0.025 -- 0.9),5 (0.77 -- -28)
Colorado,497 (36 -- 2698),Likely decreasing,0.84 (0.42 -- 1.1),-0.046 (-0.18 -- 0.036),-15 (19 -- -3.9)
Connecticut,91 (4 -- 547),Likely decreasing,0.78 (0.38 -- 1.1),-0.061 (-0.19 -- 0.03),-11 (23 -- -3.6)
Delaware,290 (55 -- 8224),Stable,1 (0.76 -- 2.1),0.0046 (-0.07 -- 0.28),150 (2.5 -- -9.8)
District of Columbia,68 (0 -- 452),Likely decreasing,0.89 (0.22 -- 1.2),-0.03 (-0.26 -- 0.057),-23 (12 -- -2.7)
Florida,376 (14 -- 3534),Decreasing,0.63 (0.23 -- 1),-0.11 (-0.25 -- -0.00097),-6.4 (-710 -- -2.8)
Georgia,2601 (1126 -- 9770),Likely decreasing,0.97 (0.82 -- 1.3),-0.0087 (-0.051 -- 0.072),-79 (9.6 -- -14)
Guam,0 (0 -- 55),Likely decreasing,0.59 (0.007 -- 1.6),-0.12 (-0.37 -- 0.15),-5.8 (4.7 -- -1.9)
Hawaii,141 (19 -- 1490),Stable,1 (0.68 -- 1.6),0.0062 (-0.091 -- 0.17),110 (4.2 -- -7.6)
Idaho,176 (18 -- 1271),Likely decreasing,0.95 (0.59 -- 1.4),-0.014 (-0.12 -- 0.099),-49 (7 -- -5.8)
Illinois,3427 (1126 -- 10961),Likely decreasing,0.97 (0.74 -- 1.3),-0.0083 (-0.074 -- 0.084),-83 (8.2 -- -9.4)
Indiana,1365 (524 -- 3687),Stable,1 (0.81 -- 1.2),-1e-04 (-0.053 -- 0.056),-6600 (12 -- -13)
Iowa,374 (52 -- 2450),Likely decreasing,0.94 (0.61 -- 1.3),-0.017 (-0.12 -- 0.071),-40 (9.8 -- -6)
Kansas,132 (1 -- 1078),Likely decreasing,0.9 (0.3 -- 1.4),-0.029 (-0.22 -- 0.1),-24 (7 -- -3.1)
Kentucky,3750 (675 -- 36552),Likely increasing,1.1 (0.7 -- 1.7),0.021 (-0.087 -- 0.17),33 (4.1 -- -7.9)
Louisiana,771 (282 -- 2655),Stable,0.98 (0.76 -- 1.3),-0.0048 (-0.069 -- 0.074),-140 (9.4 -- -10)
Maine,296 (50 -- 1924),Stable,0.99 (0.66 -- 1.3),-0.0023 (-0.099 -- 0.085),-300 (8.1 -- -7)
Maryland,2558 (78 -- 9712),Likely decreasing,0.96 (0.34 -- 1.2),-0.01 (-0.21 -- 0.05),-68 (14 -- -3.4)
Massachusetts,611 (89 -- 3022),Likely decreasing,0.91 (0.5 -- 1.3),-0.025 (-0.15 -- 0.081),-27 (8.6 -- -4.7)
Michigan,5153 (1137 -- 51186),Stable,0.99 (0.7 -- 2),-0.0017 (-0.087 -- 0.24),-420 (2.9 -- -8)
Minnesota,1307 (275 -- 5765),Likely decreasing,0.94 (0.69 -- 1.1),-0.016 (-0.088 -- 0.04),-42 (17 -- -7.9)
Mississippi,326 (32 -- 1582),Likely decreasing,0.92 (0.52 -- 1.2),-0.022 (-0.14 -- 0.05),-32 (14 -- -4.9)
Missouri,2142 (587 -- 7420),Stable,1 (0.78 -- 1.3),0.0031 (-0.064 -- 0.079),220 (8.8 -- -11)
Montana,624 (75 -- 20217),Likely increasing,1.1 (0.67 -- 2.4),0.027 (-0.095 -- 0.33),25 (2.1 -- -7.3)
Nebraska,38 (0 -- 503),Likely decreasing,0.77 (0.15 -- 1.1),-0.064 (-0.28 -- 0.038),-11 (18 -- -2.4)
Nevada,260 (26 -- 930),Likely decreasing,0.91 (0.57 -- 1.1),-0.026 (-0.13 -- 0.028),-27 (24 -- -5.5)
New Hampshire,16 (0 -- 237),Likely decreasing,0.68 (0.16 -- 1.1),-0.092 (-0.28 -- 0.038),-7.5 (18 -- -2.4)
New Jersey,694 (203 -- 2104),Likely decreasing,0.85 (0.61 -- 1.1),-0.043 (-0.11 -- 0.03),-16 (23 -- -6.1)
New Mexico,761 (15 -- 4844),Stable,0.98 (0.32 -- 1.4),-0.0063 (-0.21 -- 0.093),-110 (7.4 -- -3.3)
New York,3258 (1339 -- 23924),Likely decreasing,0.95 (0.82 -- 1.6),-0.014 (-0.052 -- 0.15),-49 (4.7 -- -13)
North Carolina,1598 (315 -- 20363),Likely decreasing,0.97 (0.66 -- 1.8),-0.0095 (-0.098 -- 0.21),-73 (3.3 -- -7.1)
North Dakota,91 (8 -- 1265),Stable,0.97 (0.55 -- 1.8),-0.008 (-0.13 -- 0.19),-87 (3.7 -- -5.3)
Ohio,274919 (3517 -- 13049800),Likely increasing,2.2 (0.34 -- 6.8),0.29 (-0.21 -- 1.1),2.4 (0.62 -- -3.4)
Oklahoma,861 (2 -- 81284),Stable,0.92 (0.16 -- 2.3),-0.021 (-0.28 -- 0.31),-32 (2.2 -- -2.5)
Oregon,818 (54 -- 3516),Stable,0.97 (0.49 -- 1.3),-0.0079 (-0.15 -- 0.089),-87 (7.8 -- -4.5)
Pennsylvania,1183 (196 -- 4673),Likely decreasing,0.84 (0.52 -- 1.2),-0.044 (-0.15 -- 0.044),-16 (16 -- -4.7)
Puerto Rico,91 (2 -- 1057),Likely decreasing,0.71 (0.22 -- 1.4),-0.083 (-0.26 -- 0.1),-8.4 (6.8 -- -2.7)
Rhode Island,131 (17 -- 9911),Stable,0.97 (0.68 -- 2.5),-0.0085 (-0.093 -- 0.36),-81 (1.9 -- -7.5)
South Carolina,489 (23 -- 1970),Likely decreasing,0.89 (0.37 -- 1.1),-0.03 (-0.2 -- 0.031),-23 (23 -- -3.5)
South Dakota,216 (12 -- 1379),Stable,0.99 (0.53 -- 1.4),-0.003 (-0.14 -- 0.1),-230 (6.7 -- -4.9)
Tennessee,751 (84 -- 2749),Likely decreasing,0.94 (0.54 -- 1.2),-0.016 (-0.14 -- 0.047),-42 (15 -- -5.1)
Texas,2951 (1418 -- 6881),Likely decreasing,0.95 (0.8 -- 1.1),-0.013 (-0.057 -- 0.039),-52 (18 -- -12)
US,52675 (31786 -- 83018),Likely decreasing,0.96 (0.87 -- 1),-0.011 (-0.037 -- 0.012),-64 (58 -- -19)
Utah,55 (0 -- 1081),Likely decreasing,0.72 (0.12 -- 1.5),-0.08 (-0.3 -- 0.13),-8.7 (5.4 -- -2.3)
Vermont,7 (0 -- 128),Likely decreasing,0.83 (0.28 -- 1.4),-0.047 (-0.23 -- 0.093),-15 (7.4 -- -3)
Virgin Islands,10 (0 -- 7291),Stable,1.1 (0.26 -- 4.1),0.015 (-0.24 -- 0.68),46 (1 -- -2.9)
Virginia,816 (161 -- 2256),Likely decreasing,0.91 (0.63 -- 1.1),-0.025 (-0.11 -- 0.035),-28 (20 -- -6.3)
Washington,1789 (533 -- 4897),Likely increasing,1 (0.77 -- 1.2),0.0046 (-0.065 -- 0.063),150 (11 -- -11)
West Virginia,269 (46 -- 1098),Likely decreasing,0.92 (0.62 -- 1.2),-0.021 (-0.11 -- 0.05),-32 (14 -- -6.3)
Wisconsin,4996 (1354 -- 54543),Likely increasing,1.1 (0.84 -- 1.7),0.024 (-0.045 -- 0.18),28 (3.9 -- -15)
Wyoming,38 (0 -- 543),Likely decreasing,0.96 (0.37 -- 1.5),-0.012 (-0.2 -- 0.13),-58 (5.2 -- -3.5)
