Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,16015 (8388 -- 27548),Likely increasing,1 (0.85 -- 1.1),0.0051 (-0.041 -- 0.037),130 (19 -- -17)
Alaska,3113 (1297 -- 8498),Likely increasing,1.4 (0.99 -- 2.2),0.11 (-0.0027 -- 0.28),6.3 (2.5 -- -260)
Arizona,44537 (25339 -- 91878),Likely increasing,1.1 (0.95 -- 1.4),0.024 (-0.012 -- 0.097),29 (7.1 -- -56)
Arkansas,10128 (7027 -- 16209),Likely increasing,1 (0.97 -- 1.2),0.01 (-0.0093 -- 0.047),69 (15 -- -75)
California,156490 (89936 -- 321707),Likely increasing,0.99 (0.82 -- 1.4),-0.0016 (-0.049 -- 0.1),-440 (6.8 -- -14)
Colorado,10926 (6168 -- 25963),,1.1 (0.89 -- 1.6),0.02 (-0.029 -- 0.15),35 (4.6 -- -24)
Connecticut,11849 (5649 -- 29937),Likely increasing,1 (0.83 -- 1.4),0.0044 (-0.048 -- 0.095),160 (7.3 -- -14)
Delaware,2154 (1240 -- 4395),Likely increasing,0.96 (0.8 -- 1.2),-0.011 (-0.056 -- 0.054),-64 (13 -- -12)
District of Columbia,872 (521 -- 1409),Likely increasing,0.97 (0.84 -- 1.1),-0.0075 (-0.044 -- 0.027),-93 (26 -- -16)
Florida,73807 (49061 -- 127879),Increasing,1.1 (1 -- 1.2),0.021 (0.0014 -- 0.066),33 (10 -- 490)
Georgia,44678 (25891 -- 77410),Increasing,1.1 (0.94 -- 1.2),0.021 (-0.015 -- 0.058),33 (12 -- -46)
Guam,14 (3 -- 59),Likely decreasing,0.82 (0.49 -- 1.3),-0.05 (-0.16 -- 0.086),-14 (8.1 -- -4.4)
Hawaii,553 (370 -- 893),Likely increasing,1 (0.96 -- 1.1),0.006 (-0.012 -- 0.031),110 (22 -- -59)
Idaho,2987 (1910 -- 5093),Likely decreasing,0.91 (0.8 -- 1),-0.026 (-0.057 -- 0.0047),-26 (150 -- -12)
Illinois,54026 (24480 -- 155862),Likely increasing,1.4 (0.99 -- 2.2),0.093 (-0.0033 -- 0.28),7.5 (2.5 -- -210)
Indiana,16815 (9924 -- 34835),,1 (0.85 -- 1.4),0.0033 (-0.043 -- 0.096),210 (7.2 -- -16)
Iowa,4397 (1690 -- 11019),Likely decreasing,0.96 (0.64 -- 1.4),-0.011 (-0.1 -- 0.11),-64 (6.5 -- -6.8)
Kansas,10713 (3979 -- 31128),Likely increasing,1 (0.8 -- 1.3),0.0048 (-0.056 -- 0.075),140 (9.3 -- -12)
Kentucky,21122 (11254 -- 44219),Likely increasing,1.2 (1 -- 1.6),0.054 (7.9e-06 -- 0.15),13 (4.5 -- 88000)
Louisiana,16731 (7955 -- 41428),Likely increasing,1.1 (0.84 -- 1.4),0.015 (-0.043 -- 0.11),48 (6.2 -- -16)
Maine,2114 (992 -- 4615),Likely increasing,1 (0.75 -- 1.3),0.0025 (-0.072 -- 0.089),270 (7.8 -- -9.7)
Maryland,12291 (7219 -- 23255),Likely increasing,1.1 (0.92 -- 1.4),0.027 (-0.023 -- 0.11),26 (6.5 -- -30)
Massachusetts,21365 (14356 -- 33586),Likely increasing,1 (0.93 -- 1.2),0.007 (-0.02 -- 0.045),99 (15 -- -35)
Michigan,18387 (8453 -- 47310),,1 (0.8 -- 1.4),0.0077 (-0.058 -- 0.11),90 (6.1 -- -12)
Minnesota,12640 (6518 -- 27116),Likely increasing,1.3 (0.98 -- 1.8),0.074 (-0.0049 -- 0.2),9.3 (3.5 -- -140)
Mississippi,9276 (5071 -- 16002),Likely increasing,1 (0.87 -- 1.1),0.0059 (-0.036 -- 0.037),120 (19 -- -19)
Missouri,12315 (6283 -- 30349),,0.99 (0.81 -- 1.3),-0.0015 (-0.053 -- 0.087),-470 (8 -- -13)
Montana,1215 (697 -- 2285),Likely decreasing,0.9 (0.77 -- 1.1),-0.029 (-0.064 -- 0.022),-24 (32 -- -11)
Nebraska,4150 (2011 -- 9437),,1.1 (0.82 -- 1.5),0.014 (-0.051 -- 0.12),50 (5.8 -- -14)
Nevada,8069 (4702 -- 16122),Likely increasing,1 (0.87 -- 1.3),0.0024 (-0.037 -- 0.085),290 (8.2 -- -19)
New Hampshire,4320 (2427 -- 9958),Likely increasing,1.1 (0.91 -- 1.5),0.021 (-0.026 -- 0.12),33 (5.6 -- -27)
New Jersey,18658 (11795 -- 33809),Likely increasing,1 (0.9 -- 1.2),0.0035 (-0.028 -- 0.061),200 (11 -- -24)
New Mexico,5435 (2954 -- 11849),,1.1 (0.86 -- 1.4),0.014 (-0.04 -- 0.11),49 (6.5 -- -17)
New York,81118 (50093 -- 142219),Likely increasing,1.2 (0.99 -- 1.5),0.059 (-0.0037 -- 0.13),12 (5.2 -- -190)
North Carolina,34828 (22907 -- 58040),Likely increasing,1.1 (0.96 -- 1.2),0.018 (-0.01 -- 0.051),39 (14 -- -69)
North Dakota,600 (278 -- 1567),Likely decreasing,0.91 (0.71 -- 1.3),-0.025 (-0.082 -- 0.078),-27 (8.9 -- -8.4)
Northern Mariana Islands,0 (0 -- 6),Likely decreasing,0.88 (0.24 -- 1.3),-0.034 (-0.24 -- 0.075),-21 (9.3 -- -2.8)
Ohio,36968 (21319 -- 77596),Likely increasing,1.1 (0.89 -- 1.4),0.016 (-0.03 -- 0.1),44 (6.9 -- -23)
Oklahoma,21404 (11001 -- 53704),Likely increasing,1.2 (0.92 -- 1.7),0.043 (-0.023 -- 0.18),16 (3.8 -- -30)
Oregon,7294 (4195 -- 15355),Likely increasing,1.2 (0.98 -- 1.5),0.046 (-0.0045 -- 0.14),15 (4.9 -- -160)
Pennsylvania,25314 (15101 -- 50456),Likely increasing,0.97 (0.81 -- 1.3),-0.0088 (-0.053 -- 0.07),-79 (9.9 -- -13)
Puerto Rico,2809 (1164 -- 5476),Likely increasing,0.98 (0.74 -- 1.1),-0.005 (-0.074 -- 0.031),-140 (22 -- -9.4)
Rhode Island,3901 (1972 -- 8299),,0.96 (0.79 -- 1.2),-0.011 (-0.059 -- 0.056),-65 (12 -- -12)
South Carolina,20705 (14067 -- 34525),Increasing,1.1 (1 -- 1.3),0.026 (0.0047 -- 0.068),27 (10 -- 150)
South Dakota,2725 (1567 -- 5794),,1.1 (0.96 -- 1.5),0.037 (-0.012 -- 0.13),19 (5.5 -- -58)
Tennessee,29692 (12059 -- 61889),Likely increasing,0.97 (0.72 -- 1.1),-0.007 (-0.082 -- 0.04),-98 (17 -- -8.5)
Texas,69543 (40307 -- 123604),Likely increasing,1 (0.89 -- 1.2),0.0041 (-0.03 -- 0.043),170 (16 -- -23)
