Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2140 (956 -- 5486),Unsure,1 (0.73 -- 1.4),0.0036 (-0.076 -- 0.12),190 (5.8 -- -9.1)
Alaska,197 (48 -- 662),Unsure,1.4 (0.76 -- 2),0.093 (-0.07 -- 0.24),7.5 (2.8 -- -9.8)
Arizona,13351 (4094 -- 45094),Likely increasing,1.4 (0.81 -- 2.1),0.098 (-0.053 -- 0.28),7 (2.5 -- -13)
Arkansas,2576 (1057 -- 6858),Likely increasing,1.2 (0.9 -- 1.7),0.058 (-0.028 -- 0.17),12 (4.2 -- -25)
California,14171 (5552 -- 34546),Unsure,1 (0.69 -- 1.5),0.011 (-0.088 -- 0.13),66 (5.5 -- -7.8)
Colorado,593 (172 -- 1895),Unsure,0.72 (0.38 -- 1.2),-0.081 (-0.19 -- 0.053),-8.6 (13 -- -3.6)
Connecticut,424 (113 -- 1591),Unsure,0.76 (0.41 -- 1.3),-0.07 (-0.18 -- 0.074),-9.9 (9.4 -- -3.9)
Delaware,91 (27 -- 290),Unsure,0.68 (0.4 -- 1.1),-0.092 (-0.18 -- 0.026),-7.5 (27 -- -3.8)
District of Columbia,201 (78 -- 518),Unsure,0.86 (0.58 -- 1.3),-0.039 (-0.12 -- 0.069),-18 (10 -- -5.6)
Florida,9925 (3047 -- 43548),Unsure,1.2 (0.73 -- 1.9),0.052 (-0.078 -- 0.22),13 (3.2 -- -8.9)
Georgia,3645 (1412 -- 10225),Unsure,1 (0.7 -- 1.5),0.005 (-0.087 -- 0.12),140 (5.7 -- -8)
Guam,1 (0 -- 16),Unsure,0.77 (0.2 -- 1.5),-0.067 (-0.26 -- 0.13),-10 (5.3 -- -2.6)
Hawaii,39 (5 -- 338),Unsure,1.5 (0.78 -- 3.3),0.13 (-0.062 -- 0.52),5.2 (1.3 -- -11)
Idaho,192 (50 -- 1058),Unsure,1 (0.65 -- 1.6),0.0089 (-0.1 -- 0.16),78 (4.3 -- -6.8)
Illinois,2849 (1004 -- 14325),Unsure,0.75 (0.47 -- 1.1),-0.071 (-0.16 -- 0.037),-9.7 (19 -- -4.4)
Indiana,1325 (352 -- 10822),Unsure,0.73 (0.35 -- 1.3),-0.078 (-0.2 -- 0.091),-8.9 (7.6 -- -3.4)
Iowa,1233 (502 -- 3343),Unsure,0.97 (0.65 -- 1.4),-0.0081 (-0.1 -- 0.11),-86 (6.4 -- -6.8)
