region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,50316 (30887 -- 85643),50316,53249,17768,30887,41405,46669,54170,61815,85643,New confirmed cases by infection date,Likely increasing,0.29
Texas,5304 (3062 -- 10222),5304,5817,2621,3062,4169,4795,5758,6753,10222,New confirmed cases by infection date,Stable,0.5
Missouri,4109 (1892 -- 8901),4109,4564,2389,1892,3046,3633,4582,5452,8901,New confirmed cases by infection date,Likely increasing,0.28
California,3414 (2078 -- 6866),3414,3820,1677,2078,2732,3152,3744,4407,6866,New confirmed cases by infection date,Likely decreasing,0.66
Nevada,2549 (1214 -- 5951),2549,2968,1711,1214,1885,2259,2909,3582,5951,New confirmed cases by infection date,Likely increasing,0.16
Arkansas,2410 (1093 -- 6528),2410,2963,2389,1093,1755,2159,2733,3500,6528,New confirmed cases by infection date,Likely increasing,0.11
Arizona,2220 (1247 -- 4639),2220,2513,1228,1247,1740,2024,2488,2910,4639,New confirmed cases by infection date,Stable,0.4
Florida,2086 (307 -- 51312),2086,14763,75941,307,944,1496,3266,7324,51312,New confirmed cases by infection date,Stable,0.46
Louisiana,1507 (818 -- 3702),1507,1810,1259,818,1168,1363,1669,2052,3702,New confirmed cases by infection date,Stable,0.48
Utah,1431 (727 -- 2598),1431,1523,588,727,1124,1316,1560,1812,2598,New confirmed cases by infection date,Stable,0.4
Colorado,1409 (946 -- 2329),1409,1505,486,946,1179,1316,1526,1734,2329,New confirmed cases by infection date,Likely decreasing,0.63
New York,1310 (858 -- 2142),1310,1386,417,858,1100,1224,1411,1592,2142,New confirmed cases by infection date,Likely increasing,0.31
Georgia,1182 (655 -- 2169),1182,1261,488,655,932,1080,1284,1492,2169,New confirmed cases by infection date,Likely decreasing,0.62
Oklahoma,1099 (524 -- 2757),1099,1295,814,524,784,955,1235,1559,2757,New confirmed cases by infection date,Likely increasing,0.21
Washington,1010 (415 -- 2178),1010,1109,613,415,729,899,1113,1338,2178,New confirmed cases by infection date,Likely decreasing,0.93
Tennessee,835 (220 -- 5809),835,1764,3398,220,452,648,1058,1686,5809,New confirmed cases by infection date,Stable,0.52
Mississippi,822 (188 -- 4821),822,1653,3993,188,455,661,1041,1557,4821,New confirmed cases by infection date,Likely increasing,0.29
New Jersey,803 (292 -- 2237),803,1022,1184,292,553,701,926,1183,2237,New confirmed cases by infection date,Stable,0.58
North Carolina,788 (430 -- 1626),788,888,472,430,616,715,861,1013,1626,New confirmed cases by infection date,Likely decreasing,0.88
Ohio,786 (449 -- 1545),786,870,389,449,615,718,869,1027,1545,New confirmed cases by infection date,Likely decreasing,0.65
Kansas,773 (287 -- 4878),773,1581,3046,287,494,640,951,1495,4878,New confirmed cases by infection date,Likely increasing,0.3
Indiana,767 (336 -- 2036),767,938,719,336,561,683,863,1080,2036,New confirmed cases by infection date,Likely decreasing,0.84
Virginia,730 (368 -- 1542),730,809,390,368,545,656,807,967,1542,New confirmed cases by infection date,Likely increasing,0.34
Illinois,654 (290 -- 2359),654,951,1130,290,468,568,768,1013,2359,New confirmed cases by infection date,Likely decreasing,0.72
Pennsylvania,606 (350 -- 1319),606,687,329,350,470,544,674,812,1319,New confirmed cases by infection date,Stable,0.47
South Carolina,502 (177 -- 4660),502,1192,1866,177,303,403,656,1138,4660,New confirmed cases by infection date,Stable,0.47
Alabama,440 (116 -- 1779),440,814,5219,116,270,364,520,738,1779,New confirmed cases by infection date,Likely decreasing,0.78
Kentucky,417 (160 -- 1098),417,504,446,160,289,363,475,597,1098,New confirmed cases by infection date,Likely decreasing,0.86
Iowa,391 (228 -- 696),391,417,153,228,310,355,425,490,696,New confirmed cases by infection date,Likely increasing,0.28
Oregon,362 (141 -- 722),362,390,181,141,264,324,409,489,722,New confirmed cases by infection date,Decreasing,0.98
Maryland,312 (181 -- 614),312,343,143,181,245,285,342,402,614,New confirmed cases by infection date,Likely increasing,0.096
Minnesota,298 (158 -- 618),298,332,158,158,229,270,329,395,618,New confirmed cases by infection date,Stable,0.58
Michigan,283 (140 -- 984),283,390,379,140,212,254,326,422,984,New confirmed cases by infection date,Likely decreasing,0.86
