Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,3775 (292 -- 20036),Unsure,1 (0.54 -- 1.3),0.0022 (-0.14 -- 0.087),320 (8 -- -5.1)
Alaska,377 (36 -- 3309),Unsure,1.1 (0.58 -- 1.5),0.014 (-0.13 -- 0.14),49 (5 -- -5.5)
Arizona,9070 (725 -- 246976),Unsure,1.1 (0.53 -- 2.8),0.035 (-0.14 -- 0.42),20 (1.6 -- -4.9)
Arkansas,3396 (1028 -- 8722),Unsure,0.99 (0.75 -- 1.2),-0.002 (-0.07 -- 0.043),-350 (16 -- -9.8)
California,13539 (3274 -- 40505),Unsure,1 (0.66 -- 1.3),0.0096 (-0.099 -- 0.079),72 (8.8 -- -7)
Colorado,13233 (1702 -- 51017),Likely increasing,1.1 (0.64 -- 1.4),0.033 (-0.11 -- 0.1),21 (6.6 -- -6.5)
Connecticut,6299 (2557 -- 20090),Increasing,1.2 (0.97 -- 1.5),0.045 (-0.0071 -- 0.12),16 (5.9 -- -98)
Delaware,634 (134 -- 3310),Unsure,1 (0.75 -- 1.6),0.011 (-0.072 -- 0.14),65 (4.8 -- -9.6)
District of Columbia,280 (22 -- 2342),Unsure,1 (0.51 -- 1.6),0.011 (-0.15 -- 0.15),62 (4.7 -- -4.6)
Florida,31613 (8347 -- 178831),Unsure,1.1 (0.61 -- 1.7),0.028 (-0.12 -- 0.18),25 (3.8 -- -5.8)
Georgia,6130 (1748 -- 24067),Unsure,1 (0.7 -- 1.3),-0.00086 (-0.086 -- 0.071),-800 (9.7 -- -8.1)
Guam,130 (6 -- 650),Unsure,0.97 (0.46 -- 1.3),-0.0092 (-0.16 -- 0.078),-76 (8.9 -- -4.2)
Hawaii,1864 (55 -- 73026),Unsure,1.4 (0.46 -- 3.5),0.097 (-0.16 -- 0.56),7.1 (1.2 -- -4.2)
Idaho,2253 (371 -- 7428),Unsure,1 (0.65 -- 1.4),0.012 (-0.1 -- 0.098),56 (7.1 -- -6.8)
Illinois,39447 (12666 -- 87975),Likely increasing,1.1 (0.8 -- 1.3),0.027 (-0.056 -- 0.07),26 (9.8 -- -12)
Indiana,11273 (4438 -- 23351),Likely increasing,1.1 (0.84 -- 1.2),0.015 (-0.045 -- 0.05),45 (14 -- -15)
Iowa,7893 (3516 -- 19164),Increasing,1.1 (0.93 -- 1.3),0.025 (-0.019 -- 0.07),28 (9.9 -- -37)
Kansas,2617 (523 -- 99325),Unsure,1 (0.74 -- 2.4),0.0038 (-0.074 -- 0.35),180 (2 -- -9.4)
Kentucky,3528 (1654 -- 11084),Likely increasing,1.1 (0.91 -- 1.3),0.018 (-0.026 -- 0.088),40 (7.9 -- -27)
Louisiana,3285 (913 -- 9867),Unsure,1 (0.7 -- 1.3),0.0072 (-0.086 -- 0.07),96 (9.9 -- -8)
Maine,321 (0 -- 4109),Unsure,0.95 (0.1 -- 1.7),-0.013 (-0.31 -- 0.17),-54 (4.1 -- -2.2)
Maryland,10258 (4078 -- 24823),Likely increasing,1.2 (0.92 -- 1.4),0.051 (-0.023 -- 0.11),14 (6.2 -- -30)
Massachusetts,6773 (3498 -- 18639),Likely increasing,1.1 (0.94 -- 1.2),0.015 (-0.015 -- 0.065),47 (11 -- -45)
Michigan,76560 (19808 -- 356417),Likely increasing,1.2 (0.89 -- 1.6),0.062 (-0.031 -- 0.16),11 (4.2 -- -22)
Minnesota,13623 (5218 -- 28786),Likely increasing,1.1 (0.83 -- 1.2),0.028 (-0.049 -- 0.065),25 (11 -- -14)
Mississippi,4144 (1136 -- 18500),Unsure,1.1 (0.78 -- 1.5),0.015 (-0.064 -- 0.12),46 (6 -- -11)
Missouri,4956 (794 -- 26454),Unsure,0.98 (0.69 -- 1.3),-0.0061 (-0.09 -- 0.08),-110 (8.7 -- -7.7)
Montana,1894 (186 -- 11046),Unsure,0.99 (0.53 -- 1.4),-0.004 (-0.14 -- 0.11),-170 (6.4 -- -4.9)
Nebraska,4015 (1015 -- 14010),Likely increasing,1.1 (0.78 -- 1.4),0.024 (-0.061 -- 0.092),28 (7.5 -- -11)
Nevada,8712 (2010 -- 44702),Unsure,1.2 (0.87 -- 1.7),0.059 (-0.035 -- 0.19),12 (3.7 -- -20)
New Hampshire,672 (50 -- 9787),Unsure,1.1 (0.51 -- 2.1),0.021 (-0.15 -- 0.28),33 (2.5 -- -4.7)
New Jersey,6383 (685 -- 18019),Unsure,1 (0.49 -- 1.3),0.011 (-0.15 -- 0.074),64 (9.4 -- -4.5)
New Mexico,4975 (1291 -- 18580),Unsure,1 (0.67 -- 1.4),0.0052 (-0.098 -- 0.11),130 (6.5 -- -7.1)
New York,17124 (3551 -- 103489),Unsure,1.1 (0.74 -- 1.6),0.033 (-0.075 -- 0.16),21 (4.4 -- -9.3)
North Carolina,7570 (2967 -- 29566),Unsure,1 (0.84 -- 1.3),0.01 (-0.045 -- 0.092),69 (7.5 -- -15)
North Dakota,1589 (125 -- 7482),Unsure,0.89 (0.44 -- 1.2),-0.031 (-0.17 -- 0.041),-22 (17 -- -4.1)
Ohio,22906 (5938 -- 117292),Unsure,1.2 (0.8 -- 1.8),0.05 (-0.057 -- 0.2),14 (3.5 -- -12)
Oklahoma,3366 (1206 -- 9633),Likely increasing,1 (0.84 -- 1.3),0.012 (-0.046 -- 0.074),57 (9.4 -- -15)
Oregon,3861 (1314 -- 20615),Likely increasing,1.1 (0.91 -- 1.6),0.037 (-0.024 -- 0.15),19 (4.6 -- -29)
Pennsylvania,22489 (5559 -- 75757),Likely increasing,1.1 (0.75 -- 1.4),0.035 (-0.07 -- 0.11),20 (6.4 -- -9.8)
Puerto Rico,2114 (312 -- 7373),Unsure,1 (0.6 -- 1.4),0.013 (-0.12 -- 0.093),54 (7.4 -- -5.9)
Rhode Island,2503 (869 -- 12017),Likely increasing,1.1 (0.9 -- 1.6),0.036 (-0.027 -- 0.15),19 (4.5 -- -26)
South Carolina,2440 (710 -- 9117),Unsure,0.99 (0.76 -- 1.3),-0.0017 (-0.068 -- 0.071),-400 (9.7 -- -10)
South Dakota,8188 (1427 -- 41010),Likely increasing,1.1 (0.76 -- 1.4),0.03 (-0.069 -- 0.11),23 (6.4 -- -10)
Tennessee,10554 (3121 -- 29489),Likely increasing,1 (0.78 -- 1.2),0.012 (-0.063 -- 0.059),58 (12 -- -11)
Texas,20314 (2659 -- 79003),Unsure,0.96 (0.51 -- 1.3),-0.01 (-0.15 -- 0.069),-67 (10 -- -4.7)
US,335640 (151779 -- 617132),Unsure,1 (0.82 -- 1.2),0.013 (-0.052 -- 0.051),55 (14 -- -13)
Utah,2703 (303 -- 9398),Likely increasing,1.1 (0.57 -- 1.3),0.016 (-0.13 -- 0.079),44 (8.8 -- -5.4)
Vermont,468 (2 -- 64866),Unsure,1.3 (0.19 -- 4.6),0.07 (-0.26 -- 0.76),9.9 (0.91 -- -2.6)
Virgin Islands,0 (0 -- 46),Unsure,0.76 (0.032 -- 1.5),-0.068 (-0.35 -- 0.13),-10 (5.2 -- -2)
Virginia,2693 (7 -- 19746),Unsure,0.95 (0.038 -- 1.4),-0.014 (-0.35 -- 0.094),-50 (7.4 -- -2)
Washington,3204 (829 -- 15118),Unsure,1.1 (0.78 -- 1.4),0.016 (-0.062 -- 0.11),45 (6.3 -- -11)
West Virginia,1585 (99 -- 12264),Unsure,0.91 (0.38 -- 1.5),-0.024 (-0.19 -- 0.14),-29 (5.1 -- -3.6)
Wisconsin,3473 (233 -- 18302),Unsure,0.88 (0.35 -- 1.3),-0.033 (-0.2 -- 0.076),-21 (9.1 -- -3.4)
Wyoming,168 (0 -- 6905),Unsure,0.72 (0.087 -- 1.6),-0.08 (-0.32 -- 0.15),-8.6 (4.7 -- -2.2)
