Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,4407 (2241 -- 8360),Unsure,0.91 (0.73 -- 1.1),-0.025 (-0.078 -- 0.027),-28 (26 -- -8.9)
Alaska,189 (57 -- 537),Unsure,0.79 (0.47 -- 1.3),-0.061 (-0.16 -- 0.08),-11 (8.6 -- -4.3)
Arizona,2047 (840 -- 3985),Unsure,0.71 (0.47 -- 0.89),-0.084 (-0.16 -- -0.03),-8.3 (-23 -- -4.4)
Arkansas,3579 (2044 -- 6467),Unsure,1 (0.85 -- 1.1),-0.0013 (-0.041 -- 0.034),-520 (20 -- -17)
California,35580 (20344 -- 76970),Unsure,1 (0.87 -- 1.3),0.0057 (-0.037 -- 0.089),120 (7.8 -- -19)
Colorado,1386 (730 -- 2790),Unsure,0.92 (0.73 -- 1.2),-0.021 (-0.078 -- 0.055),-32 (13 -- -8.9)
Connecticut,314 (92 -- 856),Unsure,0.84 (0.51 -- 1.1),-0.044 (-0.15 -- 0.032),-16 (21 -- -4.7)
Delaware,205 (59 -- 547),Unsure,0.84 (0.49 -- 1.2),-0.046 (-0.15 -- 0.04),-15 (17 -- -4.5)
District of Columbia,247 (122 -- 568),Unsure,0.98 (0.75 -- 1.3),-0.0046 (-0.072 -- 0.091),-150 (7.6 -- -9.6)
Florida,13840 (7620 -- 26197),Unsure,0.83 (0.65 -- 1.1),-0.048 (-0.1 -- 0.016),-15 (44 -- -6.7)
Georgia,11885 (6921 -- 20977),Unsure,0.99 (0.8 -- 1.2),-0.0039 (-0.056 -- 0.061),-180 (11 -- -12)
Guam,36 (2 -- 390),Unsure,1.1 (0.28 -- 2.1),0.02 (-0.23 -- 0.27),34 (2.5 -- -3)
Hawaii,1801 (616 -- 5385),Increasing,1.3 (0.87 -- 1.8),0.09 (-0.035 -- 0.21),7.7 (3.3 -- -20)
Idaho,2088 (455 -- 8850),Unsure,0.97 (0.59 -- 1.5),-0.0086 (-0.12 -- 0.12),-81 (5.7 -- -5.8)
Illinois,6899 (3969 -- 11964),Unsure,1 (0.81 -- 1.2),0.0049 (-0.053 -- 0.062),140 (11 -- -13)
Indiana,3524 (2174 -- 6315),Unsure,1 (0.88 -- 1.2),0.0072 (-0.034 -- 0.058),96 (12 -- -20)
Iowa,1422 (841 -- 2579),Unsure,0.94 (0.78 -- 1.1),-0.015 (-0.061 -- 0.032),-45 (21 -- -11)
Kansas,1259 (619 -- 2585),Unsure,0.95 (0.73 -- 1.2),-0.014 (-0.078 -- 0.061),-48 (11 -- -8.9)
Kentucky,1831 (669 -- 4214),Unsure,0.94 (0.66 -- 1.2),-0.016 (-0.099 -- 0.048),-44 (14 -- -7)
Louisiana,5280 (2161 -- 12511),Unsure,0.88 (0.64 -- 1.1),-0.033 (-0.1 -- 0.034),-21 (20 -- -6.6)
Maine,43 (19 -- 75),Decreasing,0.93 (0.7 -- 1),-0.021 (-0.087 -- 0.0026),-33 (270 -- -8)
Maryland,2410 (1267 -- 4510),Unsure,0.93 (0.72 -- 1.2),-0.02 (-0.08 -- 0.045),-35 (15 -- -8.7)
Massachusetts,969 (609 -- 1545),Unsure,0.98 (0.82 -- 1.1),-0.0068 (-0.05 -- 0.037),-100 (19 -- -14)
Michigan,2460 (947 -- 6793),Unsure,0.97 (0.65 -- 1.4),-0.0076 (-0.1 -- 0.11),-92 (6.3 -- -6.8)
Minnesota,2558 (1638 -- 4287),Unsure,0.99 (0.83 -- 1.2),-0.0027 (-0.047 -- 0.044),-260 (16 -- -15)
Mississippi,2658 (1011 -- 5892),Unsure,0.85 (0.57 -- 1.1),-0.042 (-0.13 -- 0.015),-17 (46 -- -5.5)
Missouri,4051 (1528 -- 9292),Unsure,0.93 (0.65 -- 1.1),-0.021 (-0.1 -- 0.038),-33 (18 -- -6.8)
Montana,358 (164 -- 785),Unsure,0.93 (0.71 -- 1.2),-0.02 (-0.084 -- 0.051),-34 (14 -- -8.3)
Nebraska,802 (422 -- 1368),Unsure,0.92 (0.72 -- 1.1),-0.022 (-0.082 -- 0.022),-31 (32 -- -8.5)
Nevada,2679 (1218 -- 5725),Unsure,0.91 (0.69 -- 1.1),-0.026 (-0.091 -- 0.038),-26 (18 -- -7.6)
New Hampshire,79 (27 -- 169),Unsure,0.9 (0.6 -- 1.1),-0.028 (-0.12 -- 0.032),-25 (22 -- -5.8)
New Jersey,1167 (520 -- 2269),Unsure,0.95 (0.69 -- 1.1),-0.013 (-0.088 -- 0.035),-55 (20 -- -7.8)
New Mexico,451 (189 -- 986),Unsure,0.82 (0.59 -- 1),-0.052 (-0.12 -- 0.0097),-13 (72 -- -5.8)
New York,2248 (1503 -- 3453),Unsure,0.96 (0.85 -- 1.1),-0.012 (-0.042 -- 0.023),-59 (30 -- -17)
North Carolina,4151 (2689 -- 6331),Unsure,0.88 (0.77 -- 0.98),-0.033 (-0.065 -- -0.0043),-21 (-160 -- -11)
North Dakota,477 (246 -- 1063),Unsure,0.98 (0.75 -- 1.3),-0.0053 (-0.071 -- 0.079),-130 (8.8 -- -9.8)
Northern Mariana Islands,2 (0 -- 16),Unsure,1.1 (0.55 -- 1.6),0.016 (-0.13 -- 0.16),43 (4.4 -- -5.2)
Ohio,3416 (2066 -- 5715),Unsure,0.92 (0.75 -- 1.1),-0.023 (-0.073 -- 0.032),-30 (22 -- -9.5)
Oklahoma,1696 (592 -- 4314),Unsure,0.8 (0.49 -- 1.1),-0.056 (-0.15 -- 0.024),-12 (29 -- -4.5)
Oregon,909 (433 -- 1768),Unsure,0.94 (0.71 -- 1.2),-0.018 (-0.085 -- 0.042),-39 (17 -- -8.2)
Pennsylvania,2633 (1661 -- 4516),Unsure,0.96 (0.82 -- 1.2),-0.012 (-0.051 -- 0.048),-56 (15 -- -13)
