Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,3380 (1585 -- 8726),Stable,0.98 (0.82 -- 1.3),-0.0042 (-0.05 -- 0.074),-170 (9.4 -- -14)
Alaska,327 (112 -- 1145),Likely decreasing,0.94 (0.72 -- 1.2),-0.018 (-0.079 -- 0.061),-39 (11 -- -8.7)
Arizona,965 (346 -- 2280),Decreasing,0.69 (0.44 -- 0.92),-0.089 (-0.17 -- -0.023),-7.8 (-30 -- -4)
Arkansas,743 (375 -- 1321),Decreasing,0.87 (0.73 -- 0.98),-0.038 (-0.078 -- -0.0053),-18 (-130 -- -8.9)
California,7728 (4621 -- 12772),Likely decreasing,0.87 (0.73 -- 1),-0.036 (-0.077 -- 0.0052),-19 (130 -- -9)
Colorado,3978 (2450 -- 6488),Likely decreasing,0.99 (0.88 -- 1.1),-0.0032 (-0.033 -- 0.029),-220 (24 -- -21)
Connecticut,2280 (752 -- 10436),Likely decreasing,0.96 (0.69 -- 1.4),-0.012 (-0.09 -- 0.1),-60 (6.9 -- -7.7)
Delaware,1129 (672 -- 2100),Stable,1 (0.89 -- 1.2),0.0042 (-0.032 -- 0.046),160 (15 -- -21)
District of Columbia,437 (172 -- 868),Likely decreasing,0.95 (0.66 -- 1.1),-0.013 (-0.098 -- 0.031),-52 (22 -- -7.1)
Florida,14984 (9288 -- 28158),Likely decreasing,0.94 (0.86 -- 1.1),-0.016 (-0.041 -- 0.02),-43 (35 -- -17)
Georgia,9676 (4100 -- 24985),Likely increasing,1.2 (0.86 -- 1.9),0.059 (-0.039 -- 0.22),12 (3.2 -- -18)
Guam,6 (2 -- 19),Likely decreasing,0.91 (0.7 -- 1.2),-0.024 (-0.086 -- 0.044),-28 (16 -- -8.1)
Hawaii,520 (280 -- 1082),Likely increasing,1.2 (0.96 -- 1.4),0.043 (-0.012 -- 0.11),16 (6.5 -- -57)
Idaho,1340 (448 -- 5145),Stable,1 (0.77 -- 1.5),0.011 (-0.065 -- 0.12),61 (5.9 -- -11)
Illinois,7058 (3745 -- 13917),Stable,1 (0.87 -- 1.2),0.0032 (-0.037 -- 0.065),220 (11 -- -19)
Indiana,3399 (2149 -- 5509),Stable,1 (0.89 -- 1.1),0.004 (-0.03 -- 0.039),170 (18 -- -23)
Iowa,1472 (974 -- 2298),Likely decreasing,0.96 (0.89 -- 1.1),-0.011 (-0.032 -- 0.017),-64 (41 -- -22)
Kansas,691 (100 -- 2311),Likely decreasing,0.88 (0.41 -- 1.1),-0.034 (-0.18 -- 0.029),-20 (24 -- -3.8)
Kentucky,2202 (1169 -- 4527),Likely decreasing,0.91 (0.79 -- 1.1),-0.025 (-0.061 -- 0.02),-28 (35 -- -11)
Louisiana,1252 (569 -- 3191),Likely decreasing,0.89 (0.7 -- 1.1),-0.031 (-0.089 -- 0.026),-22 (26 -- -7.8)
Maine,966 (471 -- 2053),Likely increasing,1.1 (0.82 -- 1.3),0.018 (-0.05 -- 0.089),39 (7.8 -- -14)
Maryland,4501 (2972 -- 7177),Likely increasing,1.1 (0.93 -- 1.2),0.02 (-0.02 -- 0.06),36 (12 -- -35)
Massachusetts,7179 (3848 -- 16170),Likely increasing,1 (0.87 -- 1.3),0.01 (-0.035 -- 0.074),68 (9.3 -- -20)
Michigan,18809 (7741 -- 55243),Likely increasing,1.2 (0.91 -- 1.6),0.053 (-0.025 -- 0.15),13 (4.5 -- -28)
Minnesota,5940 (3135 -- 12286),Likely increasing,1.1 (0.9 -- 1.3),0.025 (-0.026 -- 0.084),28 (8.2 -- -26)
Mississippi,1016 (565 -- 2087),Likely decreasing,0.91 (0.79 -- 1.1),-0.026 (-0.059 -- 0.022),-26 (31 -- -12)
Missouri,2442 (1428 -- 4843),Stable,1 (0.89 -- 1.2),0.005 (-0.031 -- 0.065),140 (11 -- -22)
Montana,588 (325 -- 1489),Stable,0.98 (0.87 -- 1.2),-0.006 (-0.037 -- 0.066),-110 (11 -- -19)
Nebraska,852 (438 -- 2252),Likely decreasing,0.95 (0.82 -- 1.2),-0.013 (-0.05 -- 0.056),-53 (12 -- -14)
Nevada,745 (248 -- 1715),Decreasing,0.76 (0.43 -- 1),-0.067 (-0.17 -- 0.00056),-10 (1200 -- -4)
New Hampshire,1399 (828 -- 2517),Likely increasing,1.1 (0.89 -- 1.3),0.027 (-0.031 -- 0.091),26 (7.6 -- -22)
New Jersey,19131 (12569 -- 31063),Likely increasing,1.1 (0.94 -- 1.2),0.02 (-0.017 -- 0.063),35 (11 -- -40)
New Mexico,639 (442 -- 1044),Likely decreasing,0.92 (0.86 -- 1),-0.022 (-0.039 -- 0.0016),-31 (430 -- -18)
New York,23897 (14841 -- 40638),Likely decreasing,0.92 (0.78 -- 1),-0.023 (-0.062 -- 0.0065),-31 (110 -- -11)
North Carolina,5408 (2397 -- 14888),Likely decreasing,0.92 (0.77 -- 1.2),-0.023 (-0.066 -- 0.052),-30 (13 -- -10)
North Dakota,428 (239 -- 855),Likely increasing,1.1 (0.89 -- 1.3),0.014 (-0.03 -- 0.079),49 (8.8 -- -23)
Northern Mariana Islands,5 (0 -- 34),Likely increasing,1.1 (0.65 -- 1.7),0.024 (-0.1 -- 0.19),29 (3.7 -- -6.7)
Ohio,4934 (2834 -- 10385),Likely decreasing,0.94 (0.84 -- 1.1),-0.017 (-0.045 -- 0.036),-41 (19 -- -15)
Oklahoma,1061 (481 -- 2188),Likely decreasing,0.87 (0.68 -- 1),-0.037 (-0.092 -- 0.01),-19 (69 -- -7.5)
Oregon,934 (546 -- 1932),Likely decreasing,0.94 (0.85 -- 1.1),-0.017 (-0.042 -- 0.034),-41 (20 -- -16)
Pennsylvania,14107 (9027 -- 23633),Likely increasing,1.1 (0.98 -- 1.3),0.025 (-0.006 -- 0.071),28 (9.7 -- -120)
Puerto Rico,977 (444 -- 2829),Likely increasing,1 (0.86 -- 1.4),0.0099 (-0.038 -- 0.1),70 (6.9 -- -18)
Rhode Island,1300 (519 -- 4176),Stable,0.97 (0.76 -- 1.3),-0.0071 (-0.07 -- 0.083),-97 (8.4 -- -9.9)
South Carolina,3744 (2033 -- 8072),Likely decreasing,0.93 (0.81 -- 1.2),-0.02 (-0.055 -- 0.052),-35 (13 -- -13)
South Dakota,749 (399 -- 1688),Likely increasing,1.1 (0.88 -- 1.3),0.016 (-0.033 -- 0.085),44 (8.2 -- -21)
Tennessee,3871 (1832 -- 11595),Likely decreasing,0.94 (0.78 -- 1.2),-0.016 (-0.063 -- 0.059),-45 (12 -- -11)
Texas,11448 (4818 -- 24653),Likely decreasing,0.88 (0.61 -- 1.1),-0.034 (-0.11 -- 0.038),-20 (18 -- -6.1)
US,225388 (150628 -- 361681),Stable,1 (0.88 -- 1.2),0.0012 (-0.033 -- 0.044),560 (16 -- -21)
Utah,1404 (879 -- 2660),Likely decreasing,0.92 (0.84 -- 1.1),-0.021 (-0.045 -- 0.02),-33 (34 -- -15)
Vermont,464 (295 -- 867),Stable,0.99 (0.89 -- 1.1),-0.0026 (-0.03 -- 0.034),-270 (20 -- -23)
Virgin Islands,0 (0 -- 19),Decreasing,0.47 (0.04 -- 0.97),-0.16 (-0.34 -- -0.0082),-4.4 (-85 -- -2)
Virginia,7345 (4401 -- 13936),Likely increasing,1.1 (0.93 -- 1.3),0.027 (-0.018 -- 0.092),26 (7.6 -- -38)
Washington,2646 (1021 -- 9898),Likely decreasing,0.95 (0.79 -- 1.4),-0.013 (-0.06 -- 0.097),-55 (7.2 -- -12)
West Virginia,1886 (1185 -- 3414),Likely increasing,1.1 (0.96 -- 1.3),0.033 (-0.01 -- 0.087),21 (8 -- -67)
Wisconsin,2150 (1406 -- 3548),Stable,1 (0.89 -- 1.2),0.00013 (-0.031 -- 0.046),5300 (15 -- -22)
Wyoming,136 (56 -- 420),Likely decreasing,0.91 (0.73 -- 1.2),-0.026 (-0.077 -- 0.053),-26 (13 -- -9)
