Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,973 (97 -- 5100),Unsure,0.87 (0.49 -- 1.2),-0.035 (-0.15 -- 0.055),-20 (13 -- -4.5)
Alaska,16 (0 -- 348),Unsure,0.8 (0.14 -- 1.4),-0.057 (-0.29 -- 0.1),-12 (6.9 -- -2.4)
Arizona,2731 (562 -- 21458),Likely decreasing,0.91 (0.66 -- 1.5),-0.025 (-0.099 -- 0.12),-28 (5.6 -- -7)
Arkansas,940 (103 -- 4028),Unsure,0.86 (0.45 -- 1.2),-0.041 (-0.17 -- 0.044),-17 (16 -- -4.1)
California,22936 (9075 -- 108688),Unsure,1 (0.88 -- 1.6),0.011 (-0.034 -- 0.16),64 (4.3 -- -21)
Colorado,699 (157 -- 4317),Unsure,1 (0.77 -- 1.4),-0.0012 (-0.066 -- 0.11),-570 (6.2 -- -10)
Connecticut,426 (41 -- 6183),Unsure,1 (0.57 -- 1.8),0.014 (-0.13 -- 0.2),51 (3.5 -- -5.5)
Delaware,819 (61 -- 25338),Unsure,1.2 (0.62 -- 2.4),0.044 (-0.11 -- 0.34),16 (2.1 -- -6.2)
District of Columbia,90 (11 -- 762),Unsure,0.97 (0.63 -- 1.5),-0.0075 (-0.11 -- 0.13),-93 (5.5 -- -6.5)
Florida,9180 (1567 -- 35743),Unsure,0.89 (0.51 -- 1.2),-0.033 (-0.15 -- 0.049),-21 (14 -- -4.8)
Georgia,2261 (246 -- 11118),Unsure,0.79 (0.41 -- 1.1),-0.059 (-0.18 -- 0.029),-12 (24 -- -3.8)
Guam,449 (3 -- 11793),Unsure,1.1 (0.18 -- 2.6),0.019 (-0.27 -- 0.38),36 (1.8 -- -2.5)
Hawaii,379 (11 -- 3620),Unsure,0.94 (0.36 -- 1.5),-0.017 (-0.2 -- 0.12),-40 (5.6 -- -3.4)
Idaho,1188 (150 -- 16003),Unsure,1 (0.63 -- 1.9),0.0035 (-0.11 -- 0.22),200 (3.1 -- -6.4)
Illinois,3162 (1429 -- 6848),Unsure,1 (0.87 -- 1.2),0.0049 (-0.038 -- 0.043),140 (16 -- -18)
Indiana,1505 (669 -- 3260),Unsure,0.99 (0.85 -- 1.2),-0.0018 (-0.044 -- 0.049),-390 (14 -- -16)
Iowa,1438 (357 -- 5789),Unsure,0.99 (0.74 -- 1.3),-0.003 (-0.074 -- 0.084),-230 (8.2 -- -9.3)
Kansas,2103 (237 -- 13471),Unsure,1.1 (0.57 -- 1.5),0.019 (-0.13 -- 0.13),36 (5.5 -- -5.3)
Kentucky,1087 (115 -- 3554),Unsure,0.96 (0.53 -- 1.2),-0.012 (-0.14 -- 0.051),-58 (13 -- -5)
Louisiana,2435 (565 -- 8640),Unsure,0.93 (0.66 -- 1.2),-0.019 (-0.097 -- 0.062),-36 (11 -- -7.1)
Maine,83 (9 -- 1240),Unsure,1 (0.7 -- 1.8),0.0028 (-0.087 -- 0.2),250 (3.5 -- -8)
Maryland,696 (271 -- 1631),Likely decreasing,0.96 (0.8 -- 1.1),-0.011 (-0.057 -- 0.034),-64 (20 -- -12)
Massachusetts,1651 (440 -- 4721),Unsure,0.99 (0.66 -- 1.2),-0.0021 (-0.1 -- 0.065),-340 (11 -- -6.9)
Michigan,1541 (112 -- 8378),Unsure,0.97 (0.48 -- 1.4),-0.0088 (-0.16 -- 0.095),-79 (7.3 -- -4.4)
Minnesota,1052 (233 -- 5307),Unsure,1 (0.67 -- 1.4),-5.4e-06 (-0.095 -- 0.12),-130000 (5.9 -- -7.3)
Mississippi,982 (158 -- 3802),Unsure,0.86 (0.54 -- 1.2),-0.041 (-0.14 -- 0.043),-17 (16 -- -5)
Missouri,2720 (496 -- 9012),Unsure,1 (0.7 -- 1.2),0.0054 (-0.087 -- 0.066),130 (10 -- -7.9)
Montana,1279 (295 -- 11094),Unsure,1.1 (0.81 -- 1.7),0.031 (-0.055 -- 0.18),23 (3.9 -- -13)
Nebraska,568 (125 -- 3435),Unsure,1 (0.73 -- 1.4),0.0054 (-0.079 -- 0.1),130 (6.7 -- -8.8)
Nevada,1225 (206 -- 7243),Unsure,0.92 (0.58 -- 1.4),-0.022 (-0.12 -- 0.095),-32 (7.3 -- -5.6)
New Hampshire,22 (1 -- 191),Likely decreasing,0.9 (0.51 -- 1.4),-0.028 (-0.15 -- 0.097),-25 (7.1 -- -4.7)
New Jersey,464 (15 -- 3379),Unsure,0.87 (0.3 -- 1.4),-0.036 (-0.22 -- 0.093),-19 (7.5 -- -3.1)
New Mexico,599 (193 -- 2066),Unsure,0.97 (0.79 -- 1.2),-0.0082 (-0.06 -- 0.043),-84 (16 -- -12)
New York,5428 (880 -- 152700),Unsure,1.2 (0.86 -- 2.9),0.056 (-0.04 -- 0.42),12 (1.6 -- -17)
North Carolina,4237 (848 -- 14290),Unsure,0.98 (0.67 -- 1.3),-0.0042 (-0.096 -- 0.067),-170 (10 -- -7.2)
North Dakota,1058 (258 -- 7222),Likely increasing,1.1 (0.84 -- 1.6),0.029 (-0.045 -- 0.15),24 (4.6 -- -15)
Ohio,3520 (900 -- 11898),Unsure,0.98 (0.73 -- 1.2),-0.0044 (-0.08 -- 0.063),-160 (11 -- -8.7)
Oklahoma,1156 (260 -- 5142),Unsure,0.95 (0.67 -- 1.3),-0.015 (-0.096 -- 0.076),-47 (9.1 -- -7.2)
Oregon,531 (87 -- 2220),Unsure,0.95 (0.63 -- 1.2),-0.015 (-0.11 -- 0.05),-46 (14 -- -6.4)
Pennsylvania,16871 (2960 -- 447820),Unsure,1.3 (0.98 -- 3.1),0.091 (-0.0057 -- 0.49),7.6 (1.4 -- -120)
Puerto Rico,2279 (229 -- 14480),Unsure,1 (0.46 -- 1.5),0.0036 (-0.16 -- 0.12),190 (5.8 -- -4.2)
Rhode Island,511 (83 -- 5817),Unsure,1.1 (0.74 -- 1.7),0.015 (-0.075 -- 0.19),46 (3.6 -- -9.3)
South Carolina,3434 (512 -- 15011),Unsure,0.93 (0.53 -- 1.3),-0.02 (-0.14 -- 0.074),-35 (9.4 -- -5)
South Dakota,815 (142 -- 12628),Unsure,1.2 (0.81 -- 2.1),0.041 (-0.055 -- 0.26),17 (2.6 -- -13)
Tennessee,4071 (1117 -- 10994),Unsure,0.98 (0.74 -- 1.2),-0.0053 (-0.073 -- 0.042),-130 (16 -- -9.4)
Texas,13944 (2460 -- 85042),Unsure,0.91 (0.61 -- 1.4),-0.026 (-0.12 -- 0.095),-27 (7.3 -- -6)
US,99543 (49081 -- 219127),Unsure,0.97 (0.82 -- 1.2),-0.0078 (-0.052 -- 0.049),-89 (14 -- -13)
Utah,124 (10 -- 747),Likely decreasing,0.86 (0.51 -- 1.2),-0.041 (-0.15 -- 0.041),-17 (17 -- -4.8)
Vermont,0 (0 -- 19),Likely decreasing,0.36 (0.00024 -- 2.3),-0.2 (-0.39 -- 0.32),-3.5 (2.2 -- -1.8)
