region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,100345 (70203 -- 152413),100345,103979,26574,70203,85427,94002,106714,116927,152413,New confirmed cases by infection date,Likely decreasing,0.9
Alabama,36526 (4992 -- 494355),36526,109706,221786,4992,14047,24961,53723,104119,494355,New confirmed cases by infection date,Increasing,0.014
Florida,8130 (5332 -- 12658),8130,8476,2426,5332,6798,7635,8703,9685,12658,New confirmed cases by infection date,Likely decreasing,0.92
Texas,6026 (3569 -- 10186),6026,6351,2184,3569,4858,5583,6497,7405,10186,New confirmed cases by infection date,Likely decreasing,0.93
California,5268 (2951 -- 9788),5268,5723,2243,2951,4270,4871,5783,6691,9788,New confirmed cases by infection date,Likely decreasing,0.73
New York,4800 (2721 -- 9252),4800,5212,2180,2721,3800,4395,5202,6070,9252,New confirmed cases by infection date,Likely decreasing,0.91
Pennsylvania,4553 (2661 -- 8206),4553,4886,1793,2661,3626,4210,4957,5795,8206,New confirmed cases by infection date,Decreasing,0.95
North Carolina,4142 (1328 -- 12178),4142,5369,6432,1328,2751,3531,4756,6063,12178,New confirmed cases by infection date,Likely decreasing,0.74
Washington,4018 (2585 -- 6837),4018,4266,1344,2585,3334,3750,4333,4865,6837,New confirmed cases by infection date,Likely decreasing,0.72
Michigan,3970 (2251 -- 6725),3970,4175,1451,2251,3199,3687,4289,4887,6725,New confirmed cases by infection date,Decreasing,0.98
Colorado,3718 (2147 -- 6717),3718,3997,1487,2147,2981,3418,4079,4715,6717,New confirmed cases by infection date,Likely decreasing,0.87
Illinois,3631 (2135 -- 6046),3631,3814,1207,2135,3000,3366,3926,4449,6046,New confirmed cases by infection date,Decreasing,0.98
Ohio,3206 (1660 -- 6141),3206,3462,1498,1660,2492,2906,3505,4096,6141,New confirmed cases by infection date,Likely decreasing,0.86
Minnesota,2708 (1308 -- 5461),2708,2967,1362,1308,2012,2430,3015,3619,5461,New confirmed cases by infection date,Likely decreasing,0.92
Indiana,2241 (1499 -- 3357),2241,2322,600,1499,1926,2116,2379,2648,3357,New confirmed cases by infection date,Likely decreasing,0.9
Georgia,2116 (1248 -- 3654),2116,2244,808,1248,1708,1947,2287,2599,3654,New confirmed cases by infection date,Likely decreasing,0.93
South Carolina,1975 (1252 -- 3458),1975,2108,738,1252,1630,1834,2125,2382,3458,New confirmed cases by infection date,Likely decreasing,0.83
Massachusetts,1920 (919 -- 3932),1920,2102,1055,919,1413,1698,2136,2525,3932,New confirmed cases by infection date,Likely decreasing,0.88
Kentucky,1838 (1118 -- 3067),1838,1927,623,1118,1515,1713,1978,2216,3067,New confirmed cases by infection date,Likely decreasing,0.7
