region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,1312740 (804148 -- 2285960),1312740,1410830,477994,804148,1086270,1228260,1423180,1649080,2285960,New confirmed cases by infection date,Likely increasing,0.092
California,210086 (108718 -- 500976),210086,244009,130293,108718,157464,184778,237890,291931,500976,New confirmed cases by infection date,Likely increasing,0.23
Texas,100545 (64951 -- 198605),100545,112116,47058,64951,84016,93610,108632,125267,198605,New confirmed cases by infection date,Likely increasing,0.086
New York,89692 (51615 -- 154813),89692,94917,33598,51615,71951,82790,97056,111190,154813,New confirmed cases by infection date,Likely increasing,0.28
Florida,82674 (55781 -- 138728),82674,87434,26093,55781,70122,77349,88433,98600,138728,New confirmed cases by infection date,Increasing,0.046
Pennsylvania,55202 (28466 -- 115377),55202,61483,28831,28466,42667,49940,61256,72902,115377,New confirmed cases by infection date,Likely increasing,0.094
Georgia,53533 (32618 -- 97289),53533,57648,24334,32618,43059,49644,57437,65214,97289,New confirmed cases by infection date,Likely increasing,0.073
Arizona,44313 (25575 -- 86351),44313,48871,20623,25575,35164,40652,48702,58008,86351,New confirmed cases by infection date,Likely increasing,0.17
North Carolina,38831 (25480 -- 62133),38831,40731,12161,25480,32891,36324,41428,46118,62133,New confirmed cases by infection date,Likely increasing,0.12
Illinois,36953 (16576 -- 74145),36953,39888,17914,16576,27219,33269,41244,49288,74145,New confirmed cases by infection date,Likely increasing,0.36
Ohio,34474 (21105 -- 63579),34474,37605,14381,21105,28082,31975,37597,43789,63579,New confirmed cases by infection date,Likely increasing,0.37
Indiana,32017 (17524 -- 63166),32017,35229,14867,17524,24891,29085,35580,42031,63166,New confirmed cases by infection date,Likely increasing,0.12
Massachusetts,27658 (18129 -- 46133),27658,29289,9287,18129,23012,25742,29602,33607,46133,New confirmed cases by infection date,Likely increasing,0.16
New Jersey,24884 (16143 -- 43177),24884,26630,8999,16143,20529,23034,26827,30763,43177,New confirmed cases by infection date,Likely increasing,0.13
Virginia,24772 (16169 -- 42385),24772,26402,9530,16169,20412,22974,26614,29899,42385,New confirmed cases by infection date,Likely increasing,0.068
South Carolina,23591 (16878 -- 35169),23591,24580,6139,16878,20382,22303,25012,27607,35169,New confirmed cases by infection date,Increasing,0.019
Tennessee,23571 (11129 -- 47874),23571,26141,14050,11129,18010,21065,26050,31292,47874,New confirmed cases by infection date,Likely decreasing,0.7
Kansas,22838 (8507 -- 117349),22838,42124,91091,8507,14720,19631,28558,41253,117349,New confirmed cases by infection date,Likely increasing,0.12
Kentucky,21979 (12780 -- 41710),21979,24050,9676,12780,17513,20052,24257,28335,41710,New confirmed cases by infection date,Likely increasing,0.1
Louisiana,20524 (9755 -- 56257),20524,25475,23979,9755,15042,18334,23273,28974,56257,New confirmed cases by infection date,Likely increasing,0.23
Alabama,18440 (10784 -- 34748),18440,20276,10160,10784,14838,17076,20095,23164,34748,New confirmed cases by infection date,Likely increasing,0.26
Colorado,17216 (9282 -- 32108),17216,18510,7387,9282,13489,15635,18778,21687,32108,New confirmed cases by infection date,Likely increasing,0.13
Maryland,16892 (10276 -- 29832),16892,18002,6533,10276,13408,15625,18141,20842,29832,New confirmed cases by infection date,Likely increasing,0.074
Oklahoma,16117 (8023 -- 33316),16117,17981,8956,8023,12341,14644,17961,21362,33316,New confirmed cases by infection date,Likely increasing,0.33
Wisconsin,15706 (7548 -- 44494),15706,19530,14660,7548,11189,13555,17757,22558,44494,New confirmed cases by infection date,Likely increasing,0.15
Michigan,15584 (6938 -- 37877),15584,18177,11536,6938,11112,13800,17613,21825,37877,New confirmed cases by infection date,Stable,0.56
Missouri,15093 (7753 -- 33079),15093,17056,8817,7753,11405,13561,16643,19950,33079,New confirmed cases by infection date,Likely increasing,0.25
Utah,14999 (8002 -- 27503),14999,15961,6293,8002,11517,13541,16568,19058,27503,New confirmed cases by infection date,Likely increasing,0.26
Washington,14798 (8268 -- 29536),14798,16392,7327,8268,11600,13555,16296,19524,29536,New confirmed cases by infection date,Likely increasing,0.21
Connecticut,14502 (6946 -- 41690),14502,18415,15487,6946,10600,12829,16618,21072,41690,New confirmed cases by infection date,Likely increasing,0.33
Nevada,12962 (7167 -- 27770),12962,14591,7149,7167,10070,11711,14210,17011,27770,New confirmed cases by infection date,Likely increasing,0.12
Arkansas,12839 (8741 -- 20295),12839,13483,3860,8741,10787,12095,13612,15351,20295,New confirmed cases by infection date,Likely increasing,0.093
Minnesota,12130 (6100 -- 23672),12130,13177,5836,6100,9176,10992,13639,15936,23672,New confirmed cases by infection date,Likely increasing,0.23
Mississippi,11674 (7010 -- 22357),11674,12834,5524,7010,9509,10751,12709,14557,22357,New confirmed cases by infection date,Likely increasing,0.17
Iowa,10675 (4777 -- 26927),10675,12652,7925,4777,7601,9326,12133,15444,26927,New confirmed cases by infection date,Likely increasing,0.2
New Mexico,9087 (4409 -- 18259),9087,9894,4758,4409,6642,8070,9946,11855,18259,New confirmed cases by infection date,Likely increasing,0.1
Rhode Island,7007 (3515 -- 18210),7007,8507,6042,3515,5150,6171,7990,10048,18210,New confirmed cases by infection date,Likely increasing,0.26
West Virginia,6957 (4572 -- 11618),6957,7431,2369,4572,5866,6487,7525,8522,11618,New confirmed cases by infection date,Likely increasing,0.18
Nebraska,5802 (2861 -- 12450),5802,6475,3323,2861,4295,5203,6433,7727,12450,New confirmed cases by infection date,Likely increasing,0.18
Oregon,4714 (2596 -- 9136),4714,5148,2217,2596,3655,4289,5149,6133,9136,New confirmed cases by infection date,Stable,0.51
Delaware,3965 (2205 -- 8523),3965,4514,2228,2205,3069,3562,4436,5323,8523,New confirmed cases by infection date,Likely increasing,0.19
Idaho,3773 (2428 -- 6985),3773,4084,1431,2428,3103,3519,4051,4651,6985,New confirmed cases by infection date,Stable,0.5
Montana,3194 (1583 -- 8668),3194,3955,2732,1583,2304,2847,3663,4715,8668,New confirmed cases by infection date,Likely increasing,0.12
Maine,3024 (1451 -- 6545),3024,3391,1747,1451,2268,2698,3352,4062,6545,New confirmed cases by infection date,Likely increasing,0.29
New Hampshire,2773 (1592 -- 4619),2773,2889,973,1592,2232,2555,2975,3360,4619,New confirmed cases by infection date,Likely decreasing,0.64
Puerto Rico,2743 (1358 -- 5100),2743,2943,1391,1358,2087,2442,3003,3522,5100,New confirmed cases by infection date,Likely decreasing,0.63
South Dakota,1494 (856 -- 2561),1494,1573,542,856,1195,1373,1618,1862,2561,New confirmed cases by infection date,Likely decreasing,0.72
Alaska,1459 (684 -- 2996),1459,1600,763,684,1100,1314,1611,1925,2996,New confirmed cases by infection date,Stable,0.42
District of Columbia,1269 (810 -- 2295),1269,1375,536,810,1038,1180,1370,1564,2295,New confirmed cases by infection date,Likely increasing,0.28
Vermont,1160 (449 -- 3189),1160,1414,1041,449,807,1003,1331,1707,3189,New confirmed cases by infection date,Likely increasing,0.15
Wyoming,1024 (447 -- 2487),1024,1187,744,447,733,902,1154,1424,2487,New confirmed cases by infection date,Likely decreasing,0.62
North Dakota,1015 (435 -- 2523),1015,1184,711,435,709,881,1151,1457,2523,New confirmed cases by infection date,Likely increasing,0.36
Hawaii,823 (515 -- 1696),823,932,472,515,666,754,900,1067,1696,New confirmed cases by infection date,Increasing,0.034
Virgin Islands,54 (13 -- 220),54,84,170,13,30,43,66,95,220,New confirmed cases by infection date,Stable,0.52
Guam,34 (8 -- 190),34,59,94,8,20,28,43,64,190,New confirmed cases by infection date,Stable,0.46
Colorado,1.2 (0.91 -- 1.5),1.2,1.2,0.17,0.91,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.13
Indiana,1.2 (0.92 -- 1.5),1.2,1.2,0.19,0.92,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.12
Iowa,1.2 (0.84 -- 1.7),1.2,1.2,0.26,0.84,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.2
Montana,1.2 (0.94 -- 1.7),1.2,1.2,0.24,0.94,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.12
New Mexico,1.2 (0.94 -- 1.6),1.2,1.2,0.2,0.94,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Likely increasing,0.1
Pennsylvania,1.2 (0.95 -- 1.6),1.2,1.3,0.22,0.95,1.1,1.2,1.3,1.4,1.6,Effective reproduction no.,Likely increasing,0.094
US,1.2 (0.96 -- 1.4),1.2,1.2,0.14,0.96,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.092
Vermont,1.2 (0.84 -- 1.8),1.2,1.3,0.29,0.84,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Likely increasing,0.15
Wisconsin,1.2 (0.94 -- 1.7),1.2,1.2,0.27,0.94,1.1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.15
Arizona,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.17
California,1.1 (0.86 -- 1.6),1.1,1.2,0.24,0.86,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.23
Connecticut,1.1 (0.85 -- 1.5),1.1,1.1,0.2,0.85,0.98,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.33
Delaware,1.1 (0.91 -- 1.5),1.1,1.1,0.17,0.91,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.19
Florida,1.1 (1 -- 1.2),1.1,1.1,0.065,1,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing,0.046
Georgia,1.1 (0.98 -- 1.2),1.1,1.1,0.089,0.98,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.073
