Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1637 (58 -- 100200),Likely decreasing,0.87 (0.33 -- 2.5),-0.037 (-0.21 -- 0.35),-19 (2 -- -3.3)
Alaska,81 (2 -- 793),Likely decreasing,0.91 (0.39 -- 1.4),-0.026 (-0.19 -- 0.094),-26 (7.4 -- -3.7)
Arizona,3433 (154 -- 22700),Likely decreasing,0.79 (0.37 -- 1.1),-0.058 (-0.2 -- 0.036),-12 (19 -- -3.5)
Arkansas,30069 (3323 -- 267268),Likely increasing,1.7 (0.74 -- 3.1),0.17 (-0.073 -- 0.47),4.1 (1.5 -- -9.5)
California,83394 (27704 -- 826321),Likely increasing,1.1 (0.86 -- 2.1),0.02 (-0.04 -- 0.27),34 (2.5 -- -18)
Colorado,673 (229 -- 3573),Likely decreasing,0.91 (0.72 -- 1.3),-0.024 (-0.081 -- 0.089),-29 (7.8 -- -8.6)
Connecticut,885 (115 -- 5112),Likely decreasing,0.89 (0.54 -- 1.2),-0.032 (-0.14 -- 0.061),-22 (11 -- -5.1)
Delaware,1023 (21 -- 8445),Stable,0.95 (0.24 -- 1.5),-0.014 (-0.25 -- 0.14),-51 (4.9 -- -2.8)
District of Columbia,130 (11 -- 748),Likely decreasing,0.86 (0.46 -- 1.2),-0.041 (-0.16 -- 0.063),-17 (11 -- -4.2)
Florida,8460 (2476 -- 21992),Likely decreasing,0.86 (0.6 -- 1.1),-0.039 (-0.12 -- 0.019),-18 (36 -- -6)
Georgia,2625 (178 -- 13913),Likely decreasing,0.76 (0.34 -- 1.2),-0.068 (-0.21 -- 0.047),-10 (15 -- -3.3)
Guam,13 (0 -- 467),Likely decreasing,0.94 (0.34 -- 1.8),-0.017 (-0.21 -- 0.19),-40 (3.7 -- -3.3)
Hawaii,115 (0 -- 5899),Likely decreasing,0.91 (0.19 -- 2.3),-0.026 (-0.27 -- 0.31),-26 (2.3 -- -2.6)
Idaho,458 (98 -- 3467),Likely decreasing,0.93 (0.66 -- 1.4),-0.02 (-0.099 -- 0.095),-35 (7.3 -- -7)
Illinois,2590 (1115 -- 5519),Likely decreasing,0.91 (0.74 -- 1),-0.025 (-0.073 -- 0.0095),-27 (73 -- -9.5)
Indiana,1693 (455 -- 14501),Likely decreasing,0.91 (0.62 -- 1.7),-0.024 (-0.11 -- 0.17),-29 (4.1 -- -6.2)
Iowa,1054 (55 -- 11117),Likely decreasing,0.87 (0.42 -- 1.5),-0.036 (-0.18 -- 0.12),-19 (5.6 -- -3.9)
