region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
US,151353 (101114 -- 217673),151353,154659,36694,101114,128770,141705,161145,176792,217673,New confirmed cases by infection date,Unsure
Texas,40113 (20743 -- 91033),40113,45324,23023,20743,30508,35849,44712,53275,91033,New confirmed cases by infection date,Unsure
California,31271 (18110 -- 61469),31271,34359,14359,18110,24819,28331,34167,40316,61469,New confirmed cases by infection date,Unsure
Florida,11266 (6341 -- 19821),11266,11927,4218,6341,9029,10370,12206,14082,19821,New confirmed cases by infection date,Unsure
Georgia,7296 (3736 -- 13012),7296,7718,2934,3736,5711,6662,7994,9250,13012,New confirmed cases by infection date,Unsure
Illinois,7180 (4300 -- 12752),7180,7637,2617,4300,5801,6656,7760,8874,12752,New confirmed cases by infection date,Unsure
North Carolina,5642 (3601 -- 9333),5642,5962,1874,3601,4630,5223,6065,6904,9333,New confirmed cases by infection date,Unsure
Tennessee,5393 (2514 -- 11653),5393,6063,3133,2514,4014,4818,6032,7301,11653,New confirmed cases by infection date,Unsure
Missouri,5085 (2490 -- 11186),5085,5815,3441,2490,3801,4570,5691,6757,11186,New confirmed cases by infection date,Unsure
Kansas,4589 (2187 -- 11086),4589,5409,3407,2187,3376,4101,5169,6480,11086,New confirmed cases by infection date,Likely increasing
Kentucky,3193 (1619 -- 7925),3193,3729,2292,1619,2427,2879,3535,4241,7925,New confirmed cases by infection date,Unsure
Indiana,3123 (1880 -- 5479),3123,3309,1119,1880,2520,2900,3365,3867,5479,New confirmed cases by infection date,Unsure
Michigan,3115 (1167 -- 8224),3115,3822,4341,1167,2173,2725,3569,4578,8224,New confirmed cases by infection date,Unsure
Alabama,2850 (1567 -- 5303),2850,3070,1330,1567,2228,2598,3084,3602,5303,New confirmed cases by infection date,Unsure
Pennsylvania,2842 (1688 -- 5076),2842,3041,1080,1688,2291,2639,3092,3518,5076,New confirmed cases by infection date,Unsure
Wisconsin,2670 (1484 -- 5016),2670,2870,1128,1484,2107,2425,2906,3428,5016,New confirmed cases by infection date,Unsure
Ohio,2445 (1406 -- 4194),2445,2572,877,1406,1981,2276,2643,3028,4194,New confirmed cases by infection date,Unsure
Virginia,2429 (1380 -- 4230),2429,2585,902,1380,1970,2242,2665,3032,4230,New confirmed cases by infection date,Unsure
Nevada,2412 (1414 -- 4343),2412,2589,976,1414,1929,2224,2652,3021,4343,New confirmed cases by infection date,Unsure
Louisiana,2289 (918 -- 5161),2289,2591,1387,918,1665,2023,2588,3201,5161,New confirmed cases by infection date,Unsure
Arkansas,2217 (1188 -- 4116),2217,2383,917,1188,1721,2023,2444,2843,4116,New confirmed cases by infection date,Unsure
New York,2215 (1507 -- 3376),2215,2308,588,1507,1898,2085,2369,2624,3376,New confirmed cases by infection date,Unsure
Iowa,2201 (1268 -- 4507),2201,2486,1227,1268,1729,2001,2421,2893,4507,New confirmed cases by infection date,Unsure
Arizona,2156 (1158 -- 4714),2156,2451,1227,1158,1678,1960,2425,2887,4714,New confirmed cases by infection date,Unsure
Oklahoma,2098 (926 -- 4499),2098,2342,1311,926,1545,1879,2320,2785,4499,New confirmed cases by infection date,Unsure
South Carolina,2035 (1013 -- 4145),2035,2261,1037,1013,1532,1841,2289,2745,4145,New confirmed cases by infection date,Unsure
Minnesota,1817 (1136 -- 3051),1817,1924,621,1136,1509,1694,1966,2217,3051,New confirmed cases by infection date,Unsure
Maryland,1783 (958 -- 3610),1783,1970,867,958,1377,1623,1977,2340,3610,New confirmed cases by infection date,Unsure
Hawaii,1755 (570 -- 4211),1755,2013,1327,570,1229,1558,2015,2457,4211,New confirmed cases by infection date,Likely increasing
Washington,1600 (906 -- 2834),1600,1712,621,906,1288,1476,1754,2020,2834,New confirmed cases by infection date,Unsure
Puerto Rico,1536 (492 -- 5321),1536,2104,2039,492,974,1284,1840,2527,5321,New confirmed cases by infection date,Unsure
Mississippi,1463 (590 -- 3259),1463,1640,921,590,1020,1259,1668,2015,3259,New confirmed cases by infection date,Unsure
Utah,1338 (826 -- 2520),1338,1462,559,826,1087,1240,1461,1703,2520,New confirmed cases by infection date,Unsure
Idaho,1221 (264 -- 4777),1221,1726,1755,264,724,1004,1466,2074,4777,New confirmed cases by infection date,Unsure
