Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,7788 (5293 -- 12855),Increasing,1.1 (1.1 -- 1.3),0.034 (0.018 -- 0.07),21 (9.9 -- 38)
Alaska,656 (229 -- 2301),Likely increasing,1.4 (0.92 -- 2.3),0.1 (-0.02 -- 0.33),6.7 (2.1 -- -34)
Arizona,9053 (3745 -- 19683),Unsure,0.84 (0.58 -- 1.1),-0.045 (-0.12 -- 0.026),-15 (26 -- -5.6)
Arkansas,2861 (1255 -- 7478),Unsure,1.1 (0.78 -- 1.5),0.016 (-0.063 -- 0.13),45 (5.3 -- -11)
California,43991 (28021 -- 69564),Likely increasing,1.1 (0.99 -- 1.2),0.033 (-0.0031 -- 0.061),21 (11 -- -220)
Colorado,2526 (1396 -- 4726),Unsure,1.2 (0.96 -- 1.4),0.047 (-0.011 -- 0.11),15 (6.3 -- -62)
Connecticut,497 (213 -- 1263),Unsure,1.1 (0.86 -- 1.5),0.028 (-0.04 -- 0.12),25 (5.7 -- -17)
Delaware,225 (49 -- 725),Unsure,0.77 (0.38 -- 1.2),-0.066 (-0.19 -- 0.046),-11 (15 -- -3.6)
District of Columbia,368 (170 -- 863),Unsure,1.3 (0.97 -- 1.7),0.068 (-0.0079 -- 0.17),10 (4.1 -- -87)
Florida,57396 (30867 -- 111538),Likely increasing,1.1 (0.88 -- 1.4),0.03 (-0.033 -- 0.1),23 (6.8 -- -21)
Georgia,17643 (9150 -- 31697),Unsure,1.1 (0.9 -- 1.3),0.034 (-0.029 -- 0.084),20 (8.2 -- -24)
Guam,14 (0 -- 80),Unsure,0.92 (0.24 -- 1.3),-0.023 (-0.25 -- 0.071),-30 (9.8 -- -2.8)
Hawaii,228 (67 -- 921),Unsure,1.2 (0.82 -- 2.1),0.065 (-0.051 -- 0.26),11 (2.7 -- -14)
Idaho,5102 (1312 -- 21866),Likely increasing,1.3 (0.86 -- 1.7),0.074 (-0.038 -- 0.18),9.4 (3.8 -- -18)
Illinois,6004 (3199 -- 11575),Unsure,1.1 (0.83 -- 1.3),0.02 (-0.049 -- 0.089),35 (7.8 -- -14)
Indiana,2882 (1741 -- 5126),Unsure,1.1 (0.97 -- 1.3),0.029 (-0.0072 -- 0.073),24 (9.5 -- -97)
Iowa,2852 (1643 -- 5382),Unsure,1.1 (0.95 -- 1.3),0.028 (-0.013 -- 0.075),24 (9.2 -- -53)
Kansas,2912 (815 -- 7553),Unsure,1.1 (0.68 -- 1.5),0.034 (-0.094 -- 0.14),20 (5.1 -- -7.3)
Kentucky,1951 (1074 -- 4247),Likely increasing,1.1 (0.98 -- 1.4),0.027 (-0.0061 -- 0.094),25 (7.4 -- -110)
Louisiana,11099 (5806 -- 20740),Likely increasing,1.2 (0.93 -- 1.3),0.043 (-0.02 -- 0.089),16 (7.7 -- -35)
Maine,58 (22 -- 126),Unsure,0.86 (0.58 -- 1.1),-0.04 (-0.12 -- 0.017),-17 (40 -- -5.6)
Maryland,3106 (1704 -- 5811),Unsure,1.2 (0.96 -- 1.4),0.049 (-0.012 -- 0.11),14 (6.2 -- -57)
Massachusetts,1168 (697 -- 1988),Unsure,1.1 (0.97 -- 1.4),0.038 (-0.0087 -- 0.094),18 (7.4 -- -80)
Michigan,2888 (949 -- 8522),Unsure,1.1 (0.67 -- 1.6),0.018 (-0.096 -- 0.15),38 (4.5 -- -7.2)
Minnesota,4028 (2050 -- 7806),Unsure,1.1 (0.88 -- 1.5),0.039 (-0.033 -- 0.12),18 (5.7 -- -21)
Mississippi,3937 (2350 -- 7003),Likely increasing,1.1 (0.92 -- 1.2),0.023 (-0.022 -- 0.055),31 (13 -- -32)
Missouri,2864 (1466 -- 5333),Unsure,1.1 (0.87 -- 1.3),0.026 (-0.038 -- 0.067),27 (10 -- -18)
Montana,691 (299 -- 1561),Likely increasing,1.3 (1 -- 1.6),0.079 (-2e-04 -- 0.17),8.8 (4.2 -- -3500)
Nebraska,1213 (633 -- 2710),Unsure,1.1 (0.95 -- 1.4),0.034 (-0.014 -- 0.11),20 (6.4 -- -50)
Nevada,4994 (2135 -- 10866),Unsure,1.1 (0.81 -- 1.3),0.027 (-0.054 -- 0.091),25 (7.6 -- -13)
New Hampshire,78 (41 -- 175),Unsure,0.97 (0.8 -- 1.3),-0.0091 (-0.057 -- 0.068),-77 (10 -- -12)
New Jersey,1042 (589 -- 1947),Unsure,1 (0.82 -- 1.2),0.0013 (-0.052 -- 0.051),540 (14 -- -13)
New Mexico,1449 (790 -- 2758),Unsure,1.1 (0.94 -- 1.3),0.03 (-0.016 -- 0.082),23 (8.5 -- -44)
New York,2623 (1596 -- 4319),Unsure,1 (0.83 -- 1.2),0.0026 (-0.047 -- 0.051),260 (14 -- -15)
North Carolina,11679 (7626 -- 20310),Increasing,1.1 (1 -- 1.3),0.035 (0.0085 -- 0.084),20 (8.3 -- 82)
North Dakota,878 (390 -- 2178),Unsure,1.4 (1.1 -- 1.9),0.11 (0.021 -- 0.23),6.5 (3 -- 33)
Northern Mariana Islands,0 (0 -- 14),Unsure,0.97 (0.61 -- 2.6),-0.0077 (-0.11 -- 0.37),-90 (1.9 -- -6.1)
Ohio,5102 (3003 -- 9358),Unsure,1.1 (0.89 -- 1.4),0.027 (-0.031 -- 0.11),25 (6.6 -- -22)
Oklahoma,2994 (1396 -- 6473),Unsure,1.1 (0.84 -- 1.5),0.028 (-0.046 -- 0.12),25 (5.7 -- -15)
Oregon,1432 (491 -- 4117),Unsure,1.1 (0.64 -- 1.6),0.016 (-0.1 -- 0.16),43 (4.3 -- -6.6)
Pennsylvania,3443 (1863 -- 6184),Unsure,1 (0.82 -- 1.2),0.0091 (-0.05 -- 0.055),76 (13 -- -14)
Puerto Rico,1285 (387 -- 5858),Unsure,1.5 (1.1 -- 2.3),0.13 (0.027 -- 0.3),5.2 (2.3 -- 26)
Rhode Island,142 (74 -- 436),Likely decreasing,0.92 (0.82 -- 1.3),-0.023 (-0.051 -- 0.078),-31 (8.9 -- -14)
South Carolina,8851 (3843 -- 19060),Unsure,1 (0.8 -- 1.3),0.011 (-0.058 -- 0.077),62 (9 -- -12)
South Dakota,209 (134 -- 356),Likely decreasing,0.98 (0.89 -- 1.1),-0.0055 (-0.032 -- 0.026),-130 (27 -- -22)
Tennessee,12400 (6160 -- 27393),Likely increasing,1.2 (0.97 -- 1.4),0.045 (-0.0089 -- 0.11),15 (6.6 -- -78)
Texas,46884 (24543 -- 89279),Likely increasing,1.1 (0.84 -- 1.3),0.019 (-0.046 -- 0.082),37 (8.5 -- -15)
US,272943 (196929 -- 396180),Unsure,1.1 (0.97 -- 1.2),0.023 (-0.0087 -- 0.065),30 (11 -- -79)
Utah,2695 (1716 -- 4563),Unsure,1 (0.89 -- 1.2),0.0087 (-0.032 -- 0.05),80 (14 -- -22)
Vermont,34 (8 -- 213),Unsure,1.1 (0.66 -- 2.1),0.016 (-0.099 -- 0.27),43 (2.5 -- -7)
Virgin Islands,472 (69 -- 3626),Unsure,1.9 (0.99 -- 3.5),0.22 (-0.0019 -- 0.54),3.1 (1.3 -- -360)
