Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,469 (125 -- 1840),Likely decreasing,0.88 (0.61 -- 1.2),-0.034 (-0.11 -- 0.065),-21 (11 -- -6.1)
Alaska,54 (18 -- 138),Likely decreasing,0.87 (0.66 -- 1.1),-0.036 (-0.097 -- 0.017),-19 (42 -- -7.1)
Arizona,1747 (1058 -- 3403),Likely decreasing,0.98 (0.9 -- 1.2),-0.0051 (-0.029 -- 0.048),-140 (14 -- -24)
Arkansas,1062 (555 -- 1905),Likely increasing,1 (0.81 -- 1.2),0.0067 (-0.053 -- 0.043),100 (16 -- -13)
California,3454 (2155 -- 7130),Stable,0.99 (0.91 -- 1.2),-0.0039 (-0.026 -- 0.051),-180 (13 -- -26)
Colorado,1481 (939 -- 2586),Likely decreasing,0.96 (0.84 -- 1.1),-0.012 (-0.044 -- 0.038),-59 (18 -- -16)
Connecticut,250 (95 -- 1043),Stable,1 (0.82 -- 1.7),0.011 (-0.051 -- 0.17),61 (4 -- -14)
Delaware,50 (25 -- 102),Decreasing,0.83 (0.69 -- 0.99),-0.048 (-0.091 -- -0.0015),-14 (-460 -- -7.6)
District of Columbia,20 (8 -- 46),Decreasing,0.84 (0.67 -- 1),-0.044 (-0.096 -- 5e-04),-16 (1400 -- -7.2)
Florida,1454 (331 -- 8352),Likely decreasing,0.84 (0.59 -- 1.4),-0.046 (-0.12 -- 0.11),-15 (6.1 -- -5.7)
Georgia,1291 (854 -- 2070),Stable,0.99 (0.88 -- 1.1),-0.0017 (-0.034 -- 0.032),-420 (21 -- -20)
Guam,28 (10 -- 102),Likely increasing,1.1 (0.8 -- 1.5),0.016 (-0.056 -- 0.13),43 (5.2 -- -12)
Hawaii,149 (89 -- 244),Likely decreasing,0.95 (0.82 -- 1.1),-0.014 (-0.051 -- 0.017),-49 (40 -- -14)
Idaho,273 (152 -- 503),Likely decreasing,0.94 (0.83 -- 1.1),-0.016 (-0.047 -- 0.021),-44 (33 -- -15)
Illinois,457 (211 -- 1041),Likely decreasing,0.81 (0.66 -- 1),-0.052 (-0.098 -- 0.013),-13 (51 -- -7.1)
Indiana,734 (317 -- 1574),Likely decreasing,0.89 (0.71 -- 1.1),-0.031 (-0.083 -- 0.014),-23 (51 -- -8.4)
Iowa,227 (134 -- 402),Likely decreasing,0.97 (0.79 -- 1.2),-0.0074 (-0.059 -- 0.045),-94 (15 -- -12)
Kansas,252 (96 -- 724),Likely decreasing,0.93 (0.73 -- 1.2),-0.019 (-0.076 -- 0.049),-36 (14 -- -9.1)
Kentucky,446 (162 -- 1069),Likely decreasing,0.88 (0.67 -- 1),-0.033 (-0.095 -- 0.011),-21 (61 -- -7.3)
Louisiana,1072 (545 -- 2011),Likely decreasing,0.97 (0.82 -- 1.1),-0.0096 (-0.05 -- 0.024),-72 (29 -- -14)
Maine,60 (34 -- 121),Likely decreasing,0.83 (0.69 -- 1.1),-0.049 (-0.09 -- 0.014),-14 (48 -- -7.7)
Maryland,153 (102 -- 256),Decreasing,0.86 (0.78 -- 1),-0.039 (-0.063 -- -0.0011),-18 (-610 -- -11)
Massachusetts,111 (67 -- 195),Decreasing,0.81 (0.71 -- 0.95),-0.054 (-0.084 -- -0.013),-13 (-53 -- -8.2)
Michigan,195 (81 -- 445),Decreasing,0.74 (0.56 -- 0.9),-0.076 (-0.13 -- -0.029),-9.2 (-24 -- -5.4)
Minnesota,213 (106 -- 450),Likely decreasing,0.85 (0.65 -- 1.1),-0.041 (-0.1 -- 0.023),-17 (31 -- -6.8)
Mississippi,374 (121 -- 1833),Stable,1 (0.7 -- 1.6),-0.0012 (-0.085 -- 0.15),-560 (4.7 -- -8.2)
Missouri,3968 (2042 -- 8729),Likely increasing,1.1 (0.92 -- 1.3),0.026 (-0.021 -- 0.086),27 (8 -- -33)
Montana,145 (65 -- 300),Likely decreasing,0.92 (0.76 -- 1.1),-0.022 (-0.069 -- 0.014),-31 (48 -- -10)
Nebraska,79 (25 -- 348),Likely decreasing,0.92 (0.64 -- 1.4),-0.021 (-0.1 -- 0.11),-33 (6.2 -- -6.6)
Nevada,1505 (299 -- 11607),Likely increasing,1.1 (0.57 -- 2),0.029 (-0.13 -- 0.26),24 (2.7 -- -5.5)
New Hampshire,39 (15 -- 123),Likely decreasing,0.83 (0.62 -- 1.1),-0.048 (-0.11 -- 0.036),-14 (19 -- -6.2)
New Jersey,953 (372 -- 2773),Stable,1 (0.73 -- 1.4),-0.0012 (-0.078 -- 0.097),-580 (7.1 -- -8.9)
New Mexico,268 (142 -- 579),Likely decreasing,0.94 (0.8 -- 1.1),-0.017 (-0.057 -- 0.031),-40 (22 -- -12)
New York,906 (620 -- 1364),Likely decreasing,0.92 (0.83 -- 1.1),-0.022 (-0.048 -- 0.014),-32 (48 -- -15)
North Carolina,902 (448 -- 2030),Likely decreasing,0.89 (0.75 -- 1.1),-0.03 (-0.07 -- 0.026),-23 (26 -- -9.9)
North Dakota,29 (15 -- 51),Decreasing,0.8 (0.64 -- 0.92),-0.056 (-0.11 -- -0.024),-12 (-29 -- -6.6)
Northern Mariana Islands,0 (0 -- 0),Likely decreasing,0.31 (0.0061 -- 1.2),-0.22 (-0.37 -- 0.065),-3.2 (11 -- -1.9)
Ohio,694 (422 -- 1361),Likely decreasing,0.9 (0.8 -- 1.1),-0.028 (-0.055 -- 0.034),-24 (21 -- -13)
Oklahoma,799 (336 -- 2472),Likely increasing,1 (0.83 -- 1.4),0.012 (-0.05 -- 0.1),56 (6.9 -- -14)
Oregon,653 (392 -- 1092),Likely decreasing,0.91 (0.75 -- 1.1),-0.025 (-0.072 -- 0.014),-28 (49 -- -9.6)
Pennsylvania,381 (251 -- 621),Decreasing,0.79 (0.71 -- 0.9),-0.059 (-0.084 -- -0.028),-12 (-25 -- -8.2)
Puerto Rico,115 (50 -- 346),Likely decreasing,0.89 (0.71 -- 1.3),-0.03 (-0.085 -- 0.08),-23 (8.6 -- -8.2)
Rhode Island,44 (18 -- 115),Likely decreasing,0.84 (0.67 -- 1.1),-0.046 (-0.097 -- 0.015),-15 (46 -- -7.2)
South Carolina,204 (87 -- 505),Likely decreasing,0.85 (0.69 -- 1.1),-0.042 (-0.089 -- 0.032),-16 (22 -- -7.8)
South Dakota,29 (10 -- 108),Likely decreasing,0.87 (0.66 -- 1.2),-0.037 (-0.1 -- 0.047),-19 (15 -- -7)
Tennessee,1190900 (54781 -- 8847580),Increasing,6.2 (2.4 -- 9.6),0.95 (0.32 -- 1.5),0.73 (0.46 -- 2.2)
Texas,4675 (2921 -- 8772),Likely decreasing,0.96 (0.88 -- 1.1),-0.0099 (-0.032 -- 0.033),-70 (21 -- -22)
US,42939 (27332 -- 72581),Stable,1 (0.89 -- 1.2),-0.001 (-0.03 -- 0.042),-690 (17 -- -23)
Utah,1497 (976 -- 2365),Likely increasing,1 (0.9 -- 1.2),0.012 (-0.028 -- 0.049),60 (14 -- -24)
Vermont,9 (3 -- 31),Likely decreasing,0.82 (0.64 -- 1.2),-0.051 (-0.1 -- 0.044),-14 (16 -- -6.7)
Virgin Islands,44 (7 -- 163),Stable,0.97 (0.56 -- 1.2),-0.0072 (-0.13 -- 0.061),-97 (11 -- -5.2)
Virginia,2282 (914 -- 6540),Increasing,1.5 (1.1 -- 2.4),0.14 (0.038 -- 0.33),4.9 (2.1 -- 18)
Washington,1492 (723 -- 3237),Likely decreasing,0.93 (0.77 -- 1.1),-0.02 (-0.066 -- 0.032),-34 (22 -- -11)
West Virginia,120 (36 -- 440),Likely decreasing,0.84 (0.6 -- 1.1),-0.046 (-0.12 -- 0.037),-15 (19 -- -6)
Wisconsin,168 (58 -- 628),Likely decreasing,0.84 (0.63 -- 1.3),-0.045 (-0.11 -- 0.087),-15 (8 -- -6.6)
Wyoming,242 (142 -- 430),Likely decreasing,0.99 (0.88 -- 1.1),-0.0027 (-0.035 -- 0.027),-260 (26 -- -20)
