Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,861 (180 -- 2726),Likely decreasing,0.91 (0.55 -- 1.2),-0.026 (-0.13 -- 0.05),-27 (14 -- -5.1)
Alaska,123 (55 -- 297),Likely decreasing,0.9 (0.73 -- 1.1),-0.028 (-0.076 -- 0.028),-25 (24 -- -9.1)
Arizona,1520 (724 -- 2989),Likely decreasing,0.93 (0.76 -- 1),-0.02 (-0.068 -- 0.014),-35 (51 -- -10)
Arkansas,495 (314 -- 877),Likely decreasing,0.97 (0.84 -- 1.2),-0.0077 (-0.044 -- 0.049),-90 (14 -- -16)
California,3620 (2068 -- 6285),Likely decreasing,0.93 (0.79 -- 1),-0.019 (-0.059 -- 0.0065),-37 (110 -- -12)
Colorado,2063 (1232 -- 3967),Likely decreasing,0.9 (0.79 -- 1.1),-0.029 (-0.061 -- 0.016),-24 (44 -- -11)
Connecticut,237 (104 -- 589),Likely decreasing,0.82 (0.66 -- 1.1),-0.051 (-0.099 -- 0.022),-14 (32 -- -7)
Delaware,90 (37 -- 185),Decreasing,0.74 (0.54 -- 0.92),-0.074 (-0.14 -- -0.023),-9.4 (-30 -- -5.1)
District of Columbia,49 (21 -- 117),Likely decreasing,0.85 (0.66 -- 1.1),-0.043 (-0.097 -- 0.016),-16 (44 -- -7.2)
Florida,4615 (1755 -- 12106),Likely decreasing,0.88 (0.67 -- 1.1),-0.035 (-0.095 -- 0.034),-20 (20 -- -7.3)
Georgia,952 (621 -- 1531),Likely decreasing,0.86 (0.73 -- 1),-0.038 (-0.077 -- 0.00091),-18 (760 -- -9)
Guam,21 (7 -- 99),Stable,0.99 (0.73 -- 1.7),-0.0022 (-0.077 -- 0.18),-320 (3.8 -- -9)
Hawaii,176 (89 -- 336),Likely decreasing,0.92 (0.77 -- 1.1),-0.022 (-0.066 -- 0.018),-31 (39 -- -11)
Idaho,345 (131 -- 1127),Likely decreasing,0.94 (0.7 -- 1.2),-0.017 (-0.086 -- 0.058),-40 (12 -- -8)
