region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,38197 (26693 -- 57250),38197,39648,9824,26693,32896,36238,40289,44897,57250,New confirmed cases by infection date,Decreasing,0.98
Texas,5001 (3157 -- 10063),5001,5602,2526,3157,4093,4606,5437,6308,10063,New confirmed cases by infection date,Likely decreasing,0.72
Florida,4615 (1755 -- 12106),4615,5514,3963,1755,3242,4093,5292,6673,12106,New confirmed cases by infection date,Likely decreasing,0.87
California,3620 (2068 -- 6285),3620,3819,1375,2068,2976,3331,3898,4402,6285,New confirmed cases by infection date,Likely decreasing,0.92
Washington,2612 (1116 -- 5749),2612,2902,1602,1116,1887,2300,2915,3481,5749,New confirmed cases by infection date,Likely decreasing,0.81
Colorado,2063 (1232 -- 3967),2063,2270,947,1232,1670,1907,2269,2664,3967,New confirmed cases by infection date,Likely decreasing,0.88
North Carolina,1725 (507 -- 5856),1725,2335,2633,507,1094,1469,2053,2776,5856,New confirmed cases by infection date,Likely decreasing,0.82
Arizona,1520 (724 -- 2989),1520,1639,733,724,1129,1361,1682,1986,2989,New confirmed cases by infection date,Likely decreasing,0.86
Louisiana,1505 (654 -- 3212),1505,1667,914,654,1098,1337,1670,2010,3212,New confirmed cases by infection date,Likely decreasing,0.63
Missouri,1467 (942 -- 2622),1467,1597,605,942,1230,1366,1586,1820,2622,New confirmed cases by infection date,Likely decreasing,0.73
New York,1326 (737 -- 2268),1326,1398,491,737,1068,1224,1429,1656,2268,New confirmed cases by infection date,Decreasing,0.98
Indiana,1276 (734 -- 2421),1276,1393,595,734,1010,1161,1384,1629,2421,New confirmed cases by infection date,Likely decreasing,0.9
Ohio,1157 (536 -- 2453),1157,1296,629,536,872,1049,1313,1577,2453,New confirmed cases by infection date,Decreasing,0.96
Illinois,1093 (697 -- 1795),1093,1154,353,697,908,1017,1178,1340,1795,New confirmed cases by infection date,Decreasing,1
Pennsylvania,1089 (598 -- 1942),1089,1155,430,598,859,990,1185,1377,1942,New confirmed cases by infection date,Decreasing,0.99
Kentucky,1069 (513 -- 2019),1069,1140,488,513,806,965,1180,1372,2019,New confirmed cases by infection date,Likely decreasing,0.9
Georgia,952 (621 -- 1531),952,1001,296,621,793,893,1029,1152,1531,New confirmed cases by infection date,Likely decreasing,0.94
Michigan,887 (397 -- 2046),887,1025,642,397,632,790,1006,1220,2046,New confirmed cases by infection date,Decreasing,0.95
Alabama,861 (180 -- 2726),861,1165,1995,180,485,703,1051,1397,2726,New confirmed cases by infection date,Likely decreasing,0.8
Oregon,815 (523 -- 1332),815,857,255,523,675,762,876,994,1332,New confirmed cases by infection date,Likely decreasing,0.88
