Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,9538 (2601 -- 34045),Likely increasing,1.1 (0.81 -- 1.3),0.02 (-0.055 -- 0.085),35 (8.2 -- -13)
Alaska,1950 (348 -- 27295),Likely increasing,1.2 (0.86 -- 2),0.055 (-0.039 -- 0.25),13 (2.7 -- -18)
Arizona,17558 (5986 -- 119856),Likely increasing,1.2 (0.88 -- 1.8),0.047 (-0.034 -- 0.21),15 (3.2 -- -21)
Arkansas,18510 (6052 -- 73474),Unsure,1.2 (0.97 -- 1.7),0.062 (-0.009 -- 0.17),11 (4 -- -77)
California,69739 (27617 -- 207655),Unsure,1.3 (1 -- 1.7),0.072 (-0.00041 -- 0.17),9.6 (4.2 -- -1700)
Colorado,19827 (5903 -- 70974),Likely increasing,1.1 (0.87 -- 1.5),0.039 (-0.036 -- 0.13),18 (5.2 -- -19)
Connecticut,12158 (4742 -- 34805),Increasing,1.1 (0.93 -- 1.3),0.04 (-0.02 -- 0.084),17 (8.2 -- -34)
Delaware,772 (152 -- 4725),Unsure,1 (0.74 -- 1.5),0.012 (-0.074 -- 0.13),59 (5.4 -- -9.4)
District of Columbia,840 (125 -- 5413),Unsure,1.1 (0.66 -- 1.6),0.028 (-0.1 -- 0.15),25 (4.7 -- -6.9)
Florida,24163 (3660 -- 94378),Unsure,1 (0.6 -- 1.4),0.0097 (-0.12 -- 0.11),72 (6.1 -- -6)
Georgia,6299 (1309 -- 19196),Unsure,1 (0.62 -- 1.2),-0.0012 (-0.11 -- 0.055),-590 (12 -- -6.3)
Guam,12 (0 -- 192),Unsure,0.75 (0.16 -- 1.3),-0.071 (-0.28 -- 0.085),-9.8 (8.1 -- -2.5)
Hawaii,232 (0 -- 7130),Unsure,0.8 (0.074 -- 2),-0.057 (-0.32 -- 0.24),-12 (2.8 -- -2.2)
Idaho,6054 (2241 -- 24984),Likely increasing,1.1 (0.91 -- 1.5),0.028 (-0.026 -- 0.12),25 (6 -- -27)
Illinois,37944 (14469 -- 90535),Likely increasing,1 (0.8 -- 1.2),0.011 (-0.056 -- 0.064),65 (11 -- -12)
Indiana,21607 (10283 -- 44967),Increasing,1.1 (0.94 -- 1.2),0.022 (-0.016 -- 0.051),32 (14 -- -43)
Iowa,14595 (4807 -- 56561),Likely increasing,1.1 (0.86 -- 1.4),0.031 (-0.039 -- 0.11),23 (6.2 -- -18)
Kansas,7077 (978 -- 82648),Unsure,1.1 (0.65 -- 1.8),0.019 (-0.1 -- 0.2),37 (3.5 -- -6.6)
Kentucky,5928 (2375 -- 16507),Likely increasing,1.1 (0.89 -- 1.2),0.016 (-0.03 -- 0.061),42 (11 -- -23)
Louisiana,8263 (3179 -- 33092),Likely increasing,1.1 (0.91 -- 1.4),0.029 (-0.027 -- 0.11),24 (6.1 -- -26)
Maine,1366 (74 -- 9460),Unsure,1.1 (0.53 -- 1.6),0.03 (-0.14 -- 0.16),23 (4.3 -- -4.9)
Maryland,7301 (2154 -- 15220),Likely increasing,1.1 (0.74 -- 1.2),0.019 (-0.073 -- 0.062),37 (11 -- -9.4)
Massachusetts,12500 (5749 -- 31671),Likely increasing,1.1 (0.93 -- 1.3),0.027 (-0.019 -- 0.075),26 (9.2 -- -36)
Michigan,53238 (14176 -- 150500),Likely increasing,1.1 (0.83 -- 1.4),0.038 (-0.047 -- 0.1),18 (6.9 -- -15)
Minnesota,15506 (6979 -- 42385),Likely increasing,1.1 (0.9 -- 1.3),0.021 (-0.029 -- 0.093),34 (7.5 -- -24)
Mississippi,8227 (3284 -- 32979),Likely increasing,1.1 (0.95 -- 1.5),0.037 (-0.015 -- 0.14),19 (5 -- -47)
Missouri,6710 (1480 -- 37943),Unsure,1 (0.72 -- 1.4),0.005 (-0.08 -- 0.1),140 (6.7 -- -8.6)
Montana,1949 (357 -- 13382),Unsure,0.99 (0.64 -- 1.5),-0.0025 (-0.11 -- 0.13),-270 (5.5 -- -6.6)
Nebraska,8788 (2517 -- 33889),Likely increasing,1.1 (0.85 -- 1.4),0.034 (-0.042 -- 0.1),20 (6.6 -- -16)
Nevada,10693 (2863 -- 38143),Likely increasing,1.2 (0.82 -- 1.5),0.043 (-0.05 -- 0.13),16 (5.3 -- -14)
New Hampshire,2866 (399 -- 19179),Unsure,1.2 (0.6 -- 1.7),0.044 (-0.12 -- 0.18),16 (3.9 -- -6)
New Jersey,17017 (7761 -- 38894),Increasing,1.1 (0.94 -- 1.3),0.04 (-0.016 -- 0.09),17 (7.7 -- -43)
New Mexico,7223 (1757 -- 32877),Likely increasing,1.1 (0.75 -- 1.6),0.021 (-0.072 -- 0.15),34 (4.8 -- -9.7)
New York,23693 (9777 -- 84817),Increasing,1.2 (0.99 -- 1.6),0.051 (-0.0022 -- 0.15),14 (4.5 -- -310)
North Carolina,8673 (3594 -- 23948),Likely increasing,1 (0.88 -- 1.2),0.012 (-0.035 -- 0.066),59 (11 -- -20)
North Dakota,4423 (1434 -- 18500),Unsure,1 (0.82 -- 1.3),0.0081 (-0.05 -- 0.092),86 (7.5 -- -14)
Ohio,16957 (2951 -- 54837),Unsure,1.1 (0.62 -- 1.4),0.017 (-0.11 -- 0.1),41 (6.7 -- -6.3)
Oklahoma,6415 (2989 -- 21936),Likely increasing,1.1 (0.95 -- 1.4),0.023 (-0.015 -- 0.12),31 (6 -- -47)
Oregon,5490 (977 -- 20511),Likely increasing,1.1 (0.66 -- 1.4),0.028 (-0.096 -- 0.097),25 (7.2 -- -7.2)
Pennsylvania,79553 (24539 -- NA),Increasing,1.3 (0.96 -- 5.7),0.069 (-0.012 -- 0.23),10 (3 -- -58)
Puerto Rico,1694 (247 -- 8779),Unsure,0.92 (0.51 -- 1.3),-0.022 (-0.15 -- 0.091),-32 (7.6 -- -4.7)
Rhode Island,3920 (1518 -- 11806),Likely increasing,1.1 (0.91 -- 1.4),0.034 (-0.025 -- 0.1),20 (6.8 -- -28)
South Carolina,7933 (2552 -- 47155),Unsure,1.1 (0.9 -- 1.6),0.03 (-0.029 -- 0.16),23 (4.3 -- -24)
South Dakota,4875 (556 -- 21509),Unsure,1 (0.61 -- 1.4),0.011 (-0.11 -- 0.097),62 (7.1 -- -6.1)
Tennessee,17862 (7705 -- 75449),Likely increasing,1.1 (0.93 -- 1.5),0.023 (-0.019 -- 0.12),31 (5.6 -- -37)
Texas,34073 (12214 -- 131890),Unsure,1.1 (0.79 -- 1.5),0.017 (-0.059 -- 0.13),40 (5.4 -- -12)
US,510884 (336064 -- 839241),Increasing,1.1 (1 -- 1.2),0.031 (0.0035 -- 0.061),22 (11 -- 200)
Utah,5237 (1791 -- 24645),Likely increasing,1.1 (0.86 -- 1.4),0.023 (-0.04 -- 0.095),31 (7.3 -- -17)
Vermont,1097 (7 -- 22536),Unsure,1.2 (0.17 -- 2.5),0.046 (-0.28 -- 0.36),15 (1.9 -- -2.5)
Virgin Islands,0 (0 -- 18),Likely decreasing,0.46 (0.0018 -- 2.2),-0.16 (-0.39 -- 0.3),-4.3 (2.3 -- -1.8)
Virginia,6149 (1752 -- 24897),Unsure,1.1 (0.81 -- 1.5),0.028 (-0.055 -- 0.14),25 (5 -- -13)
Washington,5301 (885 -- 24048),Likely increasing,1.1 (0.7 -- 1.4),0.018 (-0.086 -- 0.1),38 (6.7 -- -8)
West Virginia,4333 (924 -- 19333),Likely increasing,1.1 (0.71 -- 1.5),0.026 (-0.083 -- 0.13),27 (5.2 -- -8.3)
Wisconsin,18429 (3274 -- 113125),Unsure,1 (0.67 -- 1.5),0.01 (-0.094 -- 0.13),66 (5.4 -- -7.3)
Wyoming,6682 (356 -- 416830),Likely increasing,1.2 (0.63 -- 3),0.054 (-0.11 -- 0.47),13 (1.5 -- -6.4)
