Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2181 (775 -- 6252),Unsure,0.97 (0.57 -- 1.4),-0.0078 (-0.13 -- 0.11),-89 (6.4 -- -5.4)
Alaska,193 (48 -- 972),Unsure,1.9 (1.1 -- 3.6),0.23 (0.036 -- 0.57),3.1 (1.2 -- 19)
Arizona,2915 (470 -- 17598),Unsure,1.1 (0.37 -- 2.7),0.022 (-0.2 -- 0.38),32 (1.8 -- -3.5)
Arkansas,1494 (538 -- 4522),Likely increasing,1.2 (0.83 -- 1.6),0.05 (-0.047 -- 0.16),14 (4.3 -- -15)
California,16924 (5936 -- 53957),Unsure,1.2 (0.73 -- 1.8),0.043 (-0.076 -- 0.2),16 (3.4 -- -9.1)
Colorado,1856 (514 -- 6477),Unsure,1.1 (0.56 -- 1.9),0.019 (-0.13 -- 0.22),37 (3.1 -- -5.3)
Connecticut,912 (199 -- 4724),Unsure,0.84 (0.4 -- 1.7),-0.047 (-0.18 -- 0.17),-15 (4.1 -- -3.8)
Delaware,232 (72 -- 695),Unsure,0.76 (0.44 -- 1.1),-0.068 (-0.17 -- 0.038),-10 (18 -- -4.1)
District of Columbia,241 (83 -- 630),Unsure,0.83 (0.53 -- 1.2),-0.049 (-0.14 -- 0.05),-14 (14 -- -5)
Florida,3738 (1029 -- 15775),Unsure,1 (0.54 -- 1.9),0.00087 (-0.14 -- 0.22),800 (3.2 -- -5)
Georgia,3918 (1234 -- 13253),Unsure,1.1 (0.65 -- 1.7),0.018 (-0.1 -- 0.18),38 (3.8 -- -6.9)
Guam,12 (1 -- 141),Unsure,1.3 (0.54 -- 2.6),0.073 (-0.14 -- 0.37),9.5 (1.9 -- -5)
Hawaii,3 (0 -- 64),Unsure,0.98 (0.33 -- 2.5),-0.0048 (-0.21 -- 0.36),-140 (1.9 -- -3.3)
Idaho,119 (8 -- 1406),Unsure,0.95 (0.29 -- 2.2),-0.015 (-0.23 -- 0.28),-46 (2.4 -- -3)
Illinois,2840 (825 -- 9285),Unsure,0.72 (0.37 -- 1.3),-0.08 (-0.19 -- 0.07),-8.7 (9.8 -- -3.6)
Indiana,815 (189 -- 3020),Unsure,0.69 (0.27 -- 1.4),-0.09 (-0.23 -- 0.11),-7.7 (6.2 -- -3)
Iowa,587 (108 -- 2278),Unsure,0.71 (0.26 -- 1.3),-0.082 (-0.24 -- 0.082),-8.4 (8.5 -- -2.9)
Kansas,457 (85 -- 3427),Unsure,1 (0.46 -- 2.5),0.0088 (-0.16 -- 0.35),78 (2 -- -4.3)
