Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,12415 (6648 -- 21528),Likely decreasing,0.96 (0.8 -- 1.1),-0.0099 (-0.058 -- 0.023),-70 (30 -- -12)
Alaska,686 (266 -- 1407),Likely decreasing,0.88 (0.57 -- 1.1),-0.034 (-0.13 -- 0.027),-20 (26 -- -5.4)
Arizona,40289 (22021 -- 74613),Likely increasing,1 (0.85 -- 1.2),0.0069 (-0.042 -- 0.046),100 (15 -- -17)
Arkansas,12163 (7302 -- 19030),Likely increasing,1 (0.88 -- 1.1),0.007 (-0.034 -- 0.025),98 (28 -- -21)
California,135925 (62072 -- 240390),Likely decreasing,0.95 (0.63 -- 1.1),-0.015 (-0.11 -- 0.038),-47 (18 -- -6.5)
Colorado,4253 (1718 -- 9223),Decreasing,0.74 (0.44 -- 1),-0.075 (-0.17 -- 0.00092),-9.3 (750 -- -4.1)
Connecticut,14112 (6449 -- 33716),Stable,1 (0.82 -- 1.3),0.0071 (-0.051 -- 0.072),97 (9.6 -- -14)
Delaware,2767 (1419 -- 4931),Stable,0.99 (0.74 -- 1.2),-0.0036 (-0.074 -- 0.045),-190 (15 -- -9.4)
District of Columbia,1307 (846 -- 2213),Likely increasing,1 (0.94 -- 1.2),0.011 (-0.018 -- 0.049),63 (14 -- -39)
Florida,58291 (31302 -- 92766),Stable,1 (0.81 -- 1.1),0.0018 (-0.055 -- 0.022),390 (32 -- -13)
Georgia,50896 (28384 -- 88234),Likely increasing,1.1 (0.9 -- 1.2),0.017 (-0.026 -- 0.045),41 (15 -- -26)
Guam,43 (10 -- 227),Stable,1.1 (0.64 -- 1.8),0.017 (-0.1 -- 0.19),41 (3.6 -- -6.7)
Hawaii,759 (495 -- 1297),Likely increasing,1 (0.93 -- 1.1),0.0097 (-0.019 -- 0.034),71 (20 -- -37)
Idaho,3434 (2209 -- 5466),Likely decreasing,0.98 (0.88 -- 1.1),-0.005 (-0.035 -- 0.032),-140 (22 -- -20)
Illinois,14372 (5812 -- 31956),Likely decreasing,0.77 (0.48 -- 1.1),-0.065 (-0.16 -- 0.029),-11 (24 -- -4.3)
