Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2601 (929 -- 5552),Unsure,0.85 (0.54 -- 1.1),-0.042 (-0.14 -- 0.016),-16 (43 -- -5)
Alaska,331 (150 -- 731),Unsure,1 (0.77 -- 1.3),0.0044 (-0.065 -- 0.088),160 (7.9 -- -11)
Arizona,2114 (1091 -- 4557),Unsure,1 (0.81 -- 1.3),0.0044 (-0.054 -- 0.08),160 (8.7 -- -13)
Arkansas,2640 (1632 -- 4774),Unsure,1 (0.91 -- 1.2),0.0064 (-0.024 -- 0.056),110 (12 -- -29)
California,12580 (6845 -- 22624),Unsure,0.87 (0.72 -- 1),-0.035 (-0.082 -- 0.0065),-20 (110 -- -8.5)
Colorado,1508 (898 -- 3059),Unsure,1.1 (0.89 -- 1.4),0.024 (-0.029 -- 0.096),29 (7.3 -- -24)
Connecticut,598 (308 -- 1194),Unsure,1 (0.85 -- 1.2),0.0032 (-0.043 -- 0.047),210 (15 -- -16)
Delaware,558 (277 -- 1977),Unsure,1.1 (0.94 -- 1.7),0.025 (-0.017 -- 0.16),27 (4.2 -- -41)
District of Columbia,151 (80 -- 281),Unsure,0.92 (0.72 -- 1.1),-0.021 (-0.079 -- 0.028),-32 (25 -- -8.8)
Florida,11993 (6526 -- 22452),Unsure,0.97 (0.78 -- 1.2),-0.0092 (-0.06 -- 0.048),-75 (14 -- -11)
Georgia,5673 (3322 -- 9910),Unsure,0.89 (0.73 -- 1),-0.032 (-0.076 -- 0.0067),-22 (100 -- -9.2)
Guam,156 (8 -- 1435),Unsure,0.77 (0.22 -- 1.5),-0.065 (-0.25 -- 0.12),-11 (5.9 -- -2.7)
Hawaii,591 (179 -- 1586),Unsure,0.85 (0.51 -- 1.3),-0.041 (-0.15 -- 0.069),-17 (10 -- -4.7)
Idaho,689 (324 -- 1428),Unsure,0.89 (0.69 -- 1.1),-0.03 (-0.091 -- 0.029),-23 (24 -- -7.6)
Illinois,9015 (6312 -- 13284),Likely increasing,1 (0.96 -- 1.1),0.0076 (-0.012 -- 0.029),92 (24 -- -58)
Indiana,2915 (1712 -- 4709),Unsure,0.97 (0.81 -- 1.1),-0.0075 (-0.054 -- 0.024),-92 (29 -- -13)
Iowa,2378 (627 -- 6101),Unsure,0.82 (0.45 -- 1.1),-0.05 (-0.17 -- 0.028),-14 (25 -- -4.1)
Kansas,1191 (539 -- 2361),Unsure,0.83 (0.59 -- 1.1),-0.049 (-0.12 -- 0.014),-14 (49 -- -5.8)
Kentucky,2181 (981 -- 4187),Unsure,0.95 (0.7 -- 1.1),-0.015 (-0.087 -- 0.029),-46 (24 -- -7.9)
Louisiana,2913 (1188 -- 8221),Unsure,0.98 (0.74 -- 1.4),-0.0044 (-0.074 -- 0.095),-160 (7.3 -- -9.3)
Maine,118 (53 -- 246),Unsure,1 (0.8 -- 1.2),0.0093 (-0.056 -- 0.061),75 (11 -- -12)
Maryland,3629 (2073 -- 6885),Unsure,1.2 (0.96 -- 1.5),0.049 (-0.012 -- 0.13),14 (5.3 -- -59)
Massachusetts,1756 (1185 -- 3011),Likely increasing,1.1 (1 -- 1.3),0.02 (-0.00064 -- 0.071),34 (9.8 -- -1100)
Michigan,6034 (3422 -- 12949),Likely increasing,1.1 (0.95 -- 1.3),0.019 (-0.014 -- 0.069),36 (10 -- -50)
Minnesota,3398 (2046 -- 5663),Unsure,1 (0.83 -- 1.1),0.0053 (-0.048 -- 0.036),130 (19 -- -15)
Mississippi,1994 (749 -- 5089),Unsure,0.93 (0.69 -- 1.2),-0.02 (-0.09 -- 0.046),-35 (15 -- -7.7)
Missouri,6921 (3606 -- 14703),Unsure,1.1 (0.85 -- 1.4),0.021 (-0.041 -- 0.096),32 (7.2 -- -17)
Montana,551 (253 -- 1200),Unsure,1 (0.72 -- 1.2),-7.6e-05 (-0.08 -- 0.06),-9200 (12 -- -8.6)
Nebraska,601 (95 -- 1256),Unsure,0.85 (0.32 -- 1),-0.041 (-0.21 -- 0.0082),-17 (84 -- -3.3)
Nevada,1513 (875 -- 2884),Unsure,0.94 (0.81 -- 1.2),-0.016 (-0.053 -- 0.041),-44 (17 -- -13)
New Hampshire,128 (66 -- 359),Unsure,1.1 (0.94 -- 1.5),0.021 (-0.018 -- 0.14),33 (5.1 -- -38)
New Jersey,1453 (876 -- 3061),Unsure,1 (0.92 -- 1.3),0.0024 (-0.023 -- 0.069),290 (10 -- -30)
New Mexico,277 (124 -- 541),Unsure,0.86 (0.6 -- 1),-0.04 (-0.12 -- 0.013),-17 (55 -- -5.9)
New York,3010 (2204 -- 4338),Unsure,1.1 (0.99 -- 1.2),0.016 (-0.0034 -- 0.043),42 (16 -- -200)
North Carolina,2544 (1313 -- 4718),Unsure,0.7 (0.5 -- 0.89),-0.088 (-0.15 -- -0.03),-7.9 (-23 -- -4.7)
North Dakota,1358 (666 -- 2599),Likely increasing,1.1 (0.79 -- 1.3),0.018 (-0.06 -- 0.078),38 (8.9 -- -12)
Northern Mariana Islands,1 (0 -- 6),Unsure,0.96 (0.59 -- 1.6),-0.0098 (-0.12 -- 0.15),-71 (4.8 -- -5.8)
Ohio,4801 (2788 -- 7706),Unsure,1 (0.79 -- 1.1),0.0018 (-0.059 -- 0.037),380 (19 -- -12)
Oklahoma,3988 (2065 -- 8508),Unsure,1.1 (0.83 -- 1.3),0.018 (-0.047 -- 0.086),39 (8.1 -- -15)
Oregon,616 (417 -- 943),Unsure,0.95 (0.86 -- 1.1),-0.013 (-0.04 -- 0.021),-55 (34 -- -17)
Pennsylvania,3942 (2627 -- 6519),Unsure,1.1 (0.96 -- 1.2),0.021 (-0.011 -- 0.062),33 (11 -- -62)
Puerto Rico,457 (132 -- 1450),Unsure,0.83 (0.51 -- 1.2),-0.048 (-0.15 -- 0.059),-14 (12 -- -4.7)
Rhode Island,424 (136 -- 1204),Unsure,0.96 (0.66 -- 1.3),-0.012 (-0.098 -- 0.07),-60 (9.9 -- -7.1)
South Carolina,4482 (2155 -- 8395),Unsure,1 (0.74 -- 1.2),0.0048 (-0.074 -- 0.058),140 (12 -- -9.3)
South Dakota,1646 (641 -- 3043),Likely increasing,1.1 (0.75 -- 1.3),0.03 (-0.072 -- 0.072),23 (9.6 -- -9.6)
Tennessee,6122 (3405 -- 11765),Unsure,1 (0.85 -- 1.3),0.0065 (-0.043 -- 0.071),110 (9.7 -- -16)
Texas,9359 (4528 -- 17290),Unsure,0.81 (0.63 -- 0.96),-0.055 (-0.11 -- -0.012),-13 (-57 -- -6.3)
US,133479 (85397 -- 193952),Unsure,0.91 (0.76 -- 1),-0.024 (-0.069 -- 0.0012),-29 (600 -- -10)
Utah,2111 (1362 -- 3507),Unsure,1.1 (0.94 -- 1.2),0.019 (-0.017 -- 0.058),37 (12 -- -41)
Vermont,22 (5 -- 47),Unsure,0.97 (0.57 -- 1.1),-0.0088 (-0.13 -- 0.027),-79 (26 -- -5.5)
Virgin Islands,27 (2 -- 251),Unsure,0.78 (0.26 -- 1.9),-0.062 (-0.24 -- 0.21),-11 (3.3 -- -2.9)
Virginia,3945 (2265 -- 6764),Unsure,0.99 (0.79 -- 1.2),-0.0025 (-0.06 -- 0.043),-280 (16 -- -12)
Washington,1425 (864 -- 2492),Unsure,0.95 (0.82 -- 1.1),-0.014 (-0.05 -- 0.03),-50 (23 -- -14)
West Virginia,1142 (534 -- 2652),Unsure,1.2 (0.84 -- 1.5),0.049 (-0.044 -- 0.14),14 (5 -- -16)
Wisconsin,4455 (2720 -- 8243),Unsure,1.1 (0.98 -- 1.4),0.032 (-0.0061 -- 0.099),21 (7 -- -110)
Wyoming,82 (31 -- 170),Unsure,0.9 (0.67 -- 1),-0.027 (-0.095 -- 0.012),-25 (56 -- -7.3)
