Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2778 (646 -- 9442),Stable,1 (0.61 -- 1.3),0.0033 (-0.12 -- 0.09),210 (7.7 -- -6)
Alaska,185 (69 -- 456),Likely decreasing,0.88 (0.66 -- 1.1),-0.033 (-0.098 -- 0.029),-21 (24 -- -7.1)
Arizona,1891 (861 -- 4443),Likely decreasing,0.94 (0.69 -- 1.3),-0.016 (-0.087 -- 0.075),-44 (9.3 -- -7.9)
Arkansas,715 (431 -- 1211),Likely decreasing,0.96 (0.83 -- 1.1),-0.01 (-0.049 -- 0.03),-67 (23 -- -14)
California,3509 (1784 -- 6264),Likely decreasing,0.9 (0.69 -- 1.1),-0.028 (-0.088 -- 0.017),-25 (40 -- -7.8)
Colorado,1860 (990 -- 3198),Decreasing,0.83 (0.65 -- 0.98),-0.049 (-0.1 -- -0.0058),-14 (-120 -- -6.8)
Connecticut,316 (128 -- 697),Decreasing,0.73 (0.5 -- 0.93),-0.078 (-0.15 -- -0.019),-8.9 (-37 -- -4.7)
Delaware,734 (355 -- 2555),Stable,1 (0.84 -- 1.5),0.012 (-0.044 -- 0.13),56 (5.3 -- -16)
District of Columbia,90 (41 -- 188),Decreasing,0.84 (0.67 -- 1),-0.045 (-0.096 -- 0.0014),-15 (490 -- -7.2)
Florida,8731 (5322 -- 20205),Likely decreasing,0.93 (0.79 -- 1.2),-0.02 (-0.06 -- 0.047),-34 (15 -- -12)
Georgia,1383 (888 -- 2278),Likely decreasing,0.86 (0.74 -- 1),-0.04 (-0.075 -- 0.0073),-17 (95 -- -9.2)
Guam,17 (3 -- 55),Likely decreasing,0.87 (0.52 -- 1.2),-0.036 (-0.14 -- 0.044),-20 (16 -- -4.9)
Hawaii,418 (186 -- 945),Stable,0.99 (0.8 -- 1.1),-0.0032 (-0.055 -- 0.039),-220 (18 -- -13)
Idaho,432 (199 -- 1189),Likely decreasing,0.94 (0.77 -- 1.2),-0.017 (-0.065 -- 0.047),-42 (15 -- -11)
Illinois,3133 (1991 -- 5101),Likely decreasing,0.85 (0.7 -- 1),-0.043 (-0.085 -- 0.0036),-16 (190 -- -8.1)
