region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ohio,5154570 (453358 -- 21525600),5154570,7054170,6665920,453358,2181120,3793840,6704670,9924400,21525600,New confirmed cases by infection date,Increasing,0.0025
US,50723 (33446 -- 76002),50723,52278,14065,33446,43344,47542,53742,59516,76002,New confirmed cases by infection date,Likely decreasing,0.89
Pennsylvania,6229 (2172 -- 17078),6229,8234,16685,2172,4372,5461,7064,8833,17078,New confirmed cases by infection date,Stable,0.4
Florida,5641 (2235 -- 10405),5641,5976,3511,2235,4236,5143,6067,7081,10405,New confirmed cases by infection date,Likely decreasing,0.67
Michigan,4675 (1471 -- 18307),4675,7358,19626,1471,2946,3980,5730,7857,18307,New confirmed cases by infection date,Likely decreasing,0.7
Illinois,3565 (1218 -- 6802),3565,3800,2331,1218,2565,3184,3931,4614,6802,New confirmed cases by infection date,Stable,0.47
Texas,3423 (1375 -- 7553),3423,3949,5785,1375,2500,3048,3801,4589,7553,New confirmed cases by infection date,Likely decreasing,0.76
California,3332 (1055 -- 14971),3332,7047,18455,1055,2396,2967,3765,4751,14971,New confirmed cases by infection date,Likely decreasing,0.83
Arizona,2408 (563 -- 17409),2408,10788,171862,563,1353,1937,3082,4829,17409,New confirmed cases by infection date,Stable,0.41
Georgia,2018 (791 -- 6512),2018,2924,6847,791,1411,1782,2260,2779,6512,New confirmed cases by infection date,Likely decreasing,0.7
Missouri,1838 (480 -- 9708),1838,3826,12797,480,1162,1553,2204,3094,9708,New confirmed cases by infection date,Likely increasing,0.36
New York,1798 (456 -- 4627),1798,2147,2593,456,1136,1521,2099,2652,4627,New confirmed cases by infection date,Likely decreasing,0.93
Colorado,1678 (299 -- 6679),1678,2578,4646,299,989,1408,1973,2645,6679,New confirmed cases by infection date,Stable,0.44
Minnesota,1594 (346 -- 10906),1594,5163,43565,346,979,1347,1969,2979,10906,New confirmed cases by infection date,Stable,0.51
New Jersey,1576 (506 -- 4382),1576,1997,2140,506,1033,1334,1838,2305,4382,New confirmed cases by infection date,Likely decreasing,0.85
Washington,1499 (614 -- 4365),1499,2124,6521,614,1093,1329,1714,2165,4365,New confirmed cases by infection date,Likely increasing,0.32
