Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1261 (367 -- 7630),Stable,1 (0.75 -- 1.5),-0.00061 (-0.073 -- 0.13),-1100 (5.3 -- -9.5)
Alaska,342 (32 -- 5154),Likely increasing,1.1 (0.63 -- 1.9),0.022 (-0.11 -- 0.22),32 (3.1 -- -6.5)
Arizona,2408 (563 -- 17409),Stable,1 (0.7 -- 1.6),0.0093 (-0.085 -- 0.15),74 (4.6 -- -8.1)
Arkansas,998 (107 -- 8379),Stable,1 (0.52 -- 1.6),0.0058 (-0.15 -- 0.16),120 (4.2 -- -4.7)
California,3332 (1055 -- 14971),Likely decreasing,0.91 (0.67 -- 1.4),-0.024 (-0.096 -- 0.11),-29 (6.5 -- -7.2)
Colorado,1678 (299 -- 6679),Stable,1 (0.63 -- 1.4),0.0064 (-0.11 -- 0.099),110 (7 -- -6.5)
Connecticut,482 (83 -- 1646),Likely decreasing,0.95 (0.6 -- 1.3),-0.014 (-0.12 -- 0.072),-51 (9.7 -- -5.8)
Delaware,150 (26 -- 798),Likely decreasing,0.94 (0.64 -- 1.3),-0.016 (-0.1 -- 0.085),-45 (8.1 -- -6.6)
District of Columbia,121 (17 -- 630),Likely decreasing,0.95 (0.59 -- 1.3),-0.013 (-0.12 -- 0.08),-55 (8.6 -- -5.6)
Florida,5641 (2235 -- 10405),Likely decreasing,0.98 (0.79 -- 1.1),-0.0045 (-0.061 -- 0.027),-160 (26 -- -11)
Georgia,2018 (791 -- 6512),Likely decreasing,0.95 (0.78 -- 1.3),-0.013 (-0.062 -- 0.078),-53 (8.9 -- -11)
Guam,12 (0 -- 248),Likely decreasing,0.94 (0.086 -- 1.5),-0.015 (-0.32 -- 0.14),-45 (5.1 -- -2.2)
Hawaii,64 (3 -- 425),Likely decreasing,0.95 (0.5 -- 1.3),-0.013 (-0.15 -- 0.09),-54 (7.7 -- -4.6)
Idaho,213 (30 -- 1505),Likely decreasing,0.95 (0.61 -- 1.4),-0.014 (-0.11 -- 0.098),-49 (7.1 -- -6.1)
Illinois,3565 (1218 -- 6802),Stable,1 (0.75 -- 1.2),0.0017 (-0.072 -- 0.042),400 (17 -- -9.7)
Indiana,1314 (512 -- 4352),Stable,1 (0.78 -- 1.3),0.0043 (-0.062 -- 0.085),160 (8.2 -- -11)
Iowa,545 (117 -- 4405),Likely decreasing,0.95 (0.68 -- 1.4),-0.013 (-0.093 -- 0.11),-52 (6.5 -- -7.5)
Kansas,387 (27 -- 2588),Likely decreasing,0.96 (0.47 -- 1.4),-0.01 (-0.16 -- 0.093),-69 (7.4 -- -4.4)
Kentucky,985 (31 -- 9640),Likely decreasing,0.86 (0.28 -- 1.5),-0.038 (-0.23 -- 0.13),-18 (5.4 -- -3)
Louisiana,851 (124 -- 4746),Stable,0.97 (0.57 -- 1.4),-0.0085 (-0.13 -- 0.11),-82 (6.5 -- -5.4)
Maine,539 (109 -- 6244),Likely increasing,1.1 (0.78 -- 1.9),0.015 (-0.062 -- 0.23),46 (3.1 -- -11)
Maryland,1215 (454 -- 3542),Likely decreasing,0.95 (0.75 -- 1.3),-0.014 (-0.07 -- 0.072),-49 (9.6 -- -9.9)
Massachusetts,1438 (283 -- 6228),Stable,0.98 (0.6 -- 1.4),-0.0057 (-0.12 -- 0.11),-120 (6.4 -- -5.9)
Michigan,4675 (1471 -- 18307),Likely decreasing,0.91 (0.64 -- 1.3),-0.024 (-0.1 -- 0.081),-29 (8.5 -- -6.7)
Minnesota,1594 (346 -- 10906),Stable,1 (0.69 -- 1.6),-0.00048 (-0.092 -- 0.15),-1400 (4.5 -- -7.6)
Mississippi,323 (64 -- 1456),Likely decreasing,0.94 (0.61 -- 1.2),-0.018 (-0.12 -- 0.064),-39 (11 -- -6)
Missouri,1838 (480 -- 9708),Likely increasing,1 (0.74 -- 1.5),0.0088 (-0.073 -- 0.13),78 (5.2 -- -9.5)
Montana,33 (0 -- 552),Likely decreasing,0.74 (0.23 -- 1.4),-0.074 (-0.25 -- 0.11),-9.4 (6.3 -- -2.8)
Nebraska,271 (15 -- 2034),Likely decreasing,0.93 (0.49 -- 1.4),-0.019 (-0.15 -- 0.1),-37 (6.7 -- -4.5)
Nevada,252 (16 -- 941),Likely decreasing,0.88 (0.42 -- 1.2),-0.034 (-0.18 -- 0.045),-21 (16 -- -3.9)
New Hampshire,303 (22 -- 1581),Stable,0.98 (0.46 -- 1.3),-0.0057 (-0.16 -- 0.087),-120 (8 -- -4.3)
New Jersey,1576 (506 -- 4382),Likely decreasing,0.89 (0.65 -- 1.1),-0.031 (-0.1 -- 0.039),-22 (18 -- -6.9)
New Mexico,214 (7 -- 1075),Likely decreasing,0.91 (0.38 -- 1.3),-0.025 (-0.19 -- 0.082),-28 (8.5 -- -3.6)
New York,1798 (456 -- 4627),Likely decreasing,0.85 (0.59 -- 1),-0.043 (-0.12 -- 0.0059),-16 (120 -- -5.7)
North Carolina,1188 (107 -- 5404),Likely decreasing,0.94 (0.48 -- 1.3),-0.018 (-0.16 -- 0.076),-39 (9.1 -- -4.4)
North Dakota,35 (0 -- 429),Likely decreasing,0.86 (0.21 -- 1.4),-0.04 (-0.26 -- 0.11),-17 (6.4 -- -2.7)
Ohio,5154570 (453358 -- 21525600),Increasing,6.3 (2.6 -- 9.4),1.1 (0.36 -- 1.6),0.66 (0.43 -- 1.9)
Oklahoma,137 (4 -- 12938),Likely decreasing,0.83 (0.25 -- 2.1),-0.048 (-0.24 -- 0.26),-14 (2.7 -- -2.9)
Oregon,1077 (145 -- 4944),Likely increasing,1 (0.57 -- 1.4),0.013 (-0.13 -- 0.1),52 (6.7 -- -5.4)
Pennsylvania,6229 (2172 -- 17078),Stable,1 (0.78 -- 1.2),0.0046 (-0.061 -- 0.063),150 (11 -- -11)
Puerto Rico,332 (20 -- 2064),Likely decreasing,0.78 (0.31 -- 1.3),-0.062 (-0.21 -- 0.073),-11 (9.5 -- -3.2)
Rhode Island,70 (0 -- 342),Likely decreasing,0.87 (0.23 -- 1.2),-0.037 (-0.25 -- 0.055),-19 (13 -- -2.7)
South Carolina,409 (18 -- 1475),Likely decreasing,0.86 (0.38 -- 1.1),-0.039 (-0.19 -- 0.028),-18 (24 -- -3.6)
South Dakota,207 (7 -- 1821),Stable,0.98 (0.36 -- 1.5),-0.0049 (-0.2 -- 0.13),-140 (5.1 -- -3.5)
Tennessee,1168 (350 -- 5555),Stable,0.99 (0.75 -- 1.4),-0.0033 (-0.072 -- 0.094),-210 (7.3 -- -9.6)
Texas,3423 (1375 -- 7553),Likely decreasing,0.94 (0.73 -- 1.1),-0.016 (-0.076 -- 0.039),-44 (18 -- -9.2)
US,50723 (33446 -- 76002),Likely decreasing,0.97 (0.89 -- 1),-0.0096 (-0.029 -- 0.0077),-72 (91 -- -24)
Utah,949 (97 -- 7083),Likely increasing,1.1 (0.55 -- 1.7),0.018 (-0.13 -- 0.18),39 (3.9 -- -5.2)
Vermont,42 (2 -- 345),Likely decreasing,0.92 (0.5 -- 1.4),-0.022 (-0.15 -- 0.098),-32 (7.1 -- -4.6)
Virgin Islands,0 (0 -- 19),Likely decreasing,0.38 (0.00089 -- 2),-0.19 (-0.39 -- 0.25),-3.6 (2.7 -- -1.8)
Virginia,1465 (577 -- 4647),Stable,1 (0.81 -- 1.3),-0.00064 (-0.053 -- 0.079),-1100 (8.8 -- -13)
Washington,1499 (614 -- 4365),Likely increasing,1 (0.82 -- 1.3),0.0077 (-0.052 -- 0.073),90 (9.5 -- -13)
West Virginia,380 (9 -- 2499),Likely decreasing,0.89 (0.33 -- 1.2),-0.032 (-0.21 -- 0.049),-22 (14 -- -3.3)
Wisconsin,306 (5 -- 1982),Likely decreasing,0.8 (0.22 -- 1.2),-0.058 (-0.25 -- 0.046),-12 (15 -- -2.8)
Wyoming,15 (0 -- 270),Likely decreasing,0.9 (0.35 -- 1.5),-0.027 (-0.21 -- 0.12),-26 (5.6 -- -3.4)
