region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Virginia,429013 (32353 -- 6710960),429013,1786180,6394660,32353,153496,292592,646649,1296010,6710960,New confirmed cases by infection date,Likely increasing,0.098
US,236447 (110873 -- 668263),236447,304859,309065,110873,170790,209490,267666,338659,668263,New confirmed cases by infection date,Stable,0.57
California,54614 (16223 -- 239253),54614,87084,152349,16223,33632,46047,66241,91717,239253,New confirmed cases by infection date,Stable,0.57
Texas,29609 (7359 -- 273088),29609,75069,190545,7359,15881,23253,39061,63017,273088,New confirmed cases by infection date,Stable,0.48
Delaware,22662 (1354 -- 393457),22662,107240,382927,1354,7319,14624,36062,72395,393457,New confirmed cases by infection date,Likely increasing,0.092
New York,15492 (7529 -- 31365),15492,17108,9709,7529,11813,13900,17057,20113,31365,New confirmed cases by infection date,Likely decreasing,0.81
Florida,12380 (5604 -- 26117),12380,13826,6997,5604,9309,11174,13952,16932,26117,New confirmed cases by infection date,Likely decreasing,0.82
Arizona,11507 (1226 -- 64476),11507,22622,76084,1226,5444,8526,14584,21953,64476,New confirmed cases by infection date,Likely decreasing,0.7
New Jersey,7117 (1167 -- 39542),7117,12898,36013,1167,3971,5723,8769,12396,39542,New confirmed cases by infection date,Stable,0.59
Pennsylvania,5122 (1425 -- 22544),5122,7794,11262,1425,3205,4288,6145,8457,22544,New confirmed cases by infection date,Likely decreasing,0.77
Missouri,4806 (852 -- 17818),4806,6802,8583,852,3009,4127,5710,7728,17818,New confirmed cases by infection date,Likely decreasing,0.74
Oklahoma,4768 (1467 -- 34690),4768,10401,22657,1467,2897,3927,5761,8954,34690,New confirmed cases by infection date,Stable,0.47
Georgia,4596 (250 -- 23147),4596,9769,103160,250,1786,3401,6203,9503,23147,New confirmed cases by infection date,Likely decreasing,0.82
Illinois,4136 (1661 -- 8246),4136,4441,2211,1661,3093,3724,4511,5342,8246,New confirmed cases by infection date,Likely decreasing,0.9
Maine,3958 (205 -- 343019),3958,114771,791452,205,883,2073,7724,22660,343019,New confirmed cases by infection date,Likely increasing,0.26
South Carolina,3571 (347 -- 26712),3571,8734,39911,347,1514,2690,4838,8022,26712,New confirmed cases by infection date,Likely decreasing,0.8
Kentucky,3547 (687 -- 31058),3547,10035,36096,687,1854,2759,4675,7304,31058,New confirmed cases by infection date,Likely decreasing,0.63
Washington,3547 (379 -- 22619),3547,13138,255290,379,1822,2811,4411,6586,22619,New confirmed cases by infection date,Likely decreasing,0.6
North Carolina,3241 (525 -- 15466),3241,5390,18803,525,1608,2487,4066,5942,15466,New confirmed cases by infection date,Likely decreasing,0.83
Tennessee,2762 (432 -- 41973),2762,18028,143210,432,1390,2187,3674,6063,41973,New confirmed cases by infection date,Likely decreasing,0.76
Iowa,2411 (47 -- 18966),2411,14819,153186,47,816,1682,3363,5314,18966,New confirmed cases by infection date,Likely decreasing,0.74
