region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ohio,661100 (32024 -- 4023900),661100,1169670,1413750,32024,217558,457815,963090,1591300,4023900,New confirmed cases by infection date,Increasing,0.02
US,79037 (48064 -- 144285),79037,85811,36931,48064,65029,73524,85380,97414,144285,New confirmed cases by infection date,Likely decreasing,0.88
Florida,20602 (6626 -- 82068),20602,31151,44096,6626,12584,17095,24941,35647,82068,New confirmed cases by infection date,Likely increasing,0.19
Iowa,13980 (836 -- 1365970),13980,359978,1802670,836,3348,7883,24766,77282,1365970,New confirmed cases by infection date,Likely increasing,0.21
New York,13513 (6331 -- 43477),13513,17466,13856,6331,9744,11805,15401,20007,43477,New confirmed cases by infection date,Stable,0.44
Texas,10118 (3228 -- 31908),10118,18493,142509,3228,6936,8774,11602,14632,31908,New confirmed cases by infection date,Likely decreasing,0.84
California,8243 (1268 -- 26019),8243,10929,15091,1268,4454,6718,10216,13668,26019,New confirmed cases by infection date,Likely decreasing,0.92
Michigan,6808 (1865 -- 29648),6808,10562,19672,1865,4180,5723,8178,11418,29648,New confirmed cases by infection date,Likely increasing,0.2
Georgia,6204 (1406 -- 27376),6204,9396,13556,1406,3777,5184,7680,10643,27376,New confirmed cases by infection date,Likely decreasing,0.66
New Jersey,3701 (1514 -- 8185),3701,4165,2475,1514,2724,3279,4158,5009,8185,New confirmed cases by infection date,Likely decreasing,0.86
Massachusetts,3256 (1233 -- 6531),3256,3531,1883,1233,2454,2938,3586,4212,6531,New confirmed cases by infection date,Likely decreasing,0.72
Pennsylvania,2904 (1072 -- 12363),2904,4903,17706,1072,1972,2501,3382,4548,12363,New confirmed cases by infection date,Likely decreasing,0.74
Montana,2301 (186 -- 54198),2301,47435,550617,186,838,1532,3451,6705,54198,New confirmed cases by infection date,Likely increasing,0.25
Maryland,2272 (919 -- 7007),2272,3779,25977,919,1596,1992,2614,3410,7007,New confirmed cases by infection date,Stable,0.41
North Carolina,2158 (271 -- 11751),2158,5211,36774,271,1205,1781,2696,4036,11751,New confirmed cases by infection date,Likely decreasing,0.86
South Carolina,1811 (402 -- 9157),1811,3123,6322,402,1111,1491,2212,3106,9157,New confirmed cases by infection date,Likely decreasing,0.8
Alabama,1751 (358 -- 75432),1751,141682,1931020,358,876,1333,2463,5307,75432,New confirmed cases by infection date,Stable,0.56
Illinois,1648 (819 -- 3438),1648,1849,1164,819,1281,1511,1799,2092,3438,New confirmed cases by infection date,Likely decreasing,0.9
Tennessee,1204 (124 -- 13370),1204,4687,26906,124,559,898,1643,3139,13370,New confirmed cases by infection date,Likely decreasing,0.69
Virginia,1147 (2 -- 254530),1147,97862,595143,2,110,481,2598,10797,254530,New confirmed cases by infection date,Likely decreasing,0.64
Kansas,1074 (80 -- 38700),1074,24096,342339,80,385,722,1713,3809,38700,New confirmed cases by infection date,Stable,0.53
Louisiana,1069 (107 -- 4442),1069,1703,4994,107,553,863,1316,1860,4442,New confirmed cases by infection date,Likely decreasing,0.84
Washington,1067 (246 -- 9139),1067,6015,60020,246,595,852,1332,2087,9139,New confirmed cases by infection date,Likely decreasing,0.68
Wisconsin,885 (299 -- 5063),885,1871,6593,299,539,721,1081,1538,5063,New confirmed cases by infection date,Likely decreasing,0.66
Arizona,813 (76 -- 3015),813,1139,1361,76,400,636,1026,1437,3015,New confirmed cases by infection date,Likely decreasing,0.94
Indiana,766 (223 -- 2555),766,1076,2761,223,520,664,869,1113,2555,New confirmed cases by infection date,Likely decreasing,0.85
Minnesota,701 (17 -- 33077),701,33584,315351,17,225,498,1043,2006,33077,New confirmed cases by infection date,Likely decreasing,0.63
Missouri,627 (83 -- 3900),627,1749,12625,83,302,479,828,1286,3900,New confirmed cases by infection date,Likely decreasing,0.81
Wyoming,619 (20 -- 207793),619,143438,1803490,20,117,297,1298,5258,207793,New confirmed cases by infection date,Likely increasing,0.32
Mississippi,577 (168 -- 3250),577,2270,25337,168,396,497,683,910,3250,New confirmed cases by infection date,Likely decreasing,0.78
West Virginia,511 (2 -- 6507),511,3267,41487,2,91,326,786,1394,6507,New confirmed cases by infection date,Likely decreasing,0.71
Nevada,504 (121 -- 1852),504,744,1432,121,339,431,583,758,1852,New confirmed cases by infection date,Likely decreasing,0.81
Utah,449 (71 -- 1273),449,608,1178,71,266,377,528,681,1273,New confirmed cases by infection date,Likely decreasing,0.85
Oklahoma,437 (18 -- 24056),437,25199,542194,18,147,289,659,1340,24056,New confirmed cases by infection date,Likely decreasing,0.72
Colorado,413 (173 -- 1721),413,679,1347,173,287,357,490,649,1721,New confirmed cases by infection date,Likely decreasing,0.74
Connecticut,405 (143 -- 1001),405,540,2567,143,289,359,455,550,1001,New confirmed cases by infection date,Likely decreasing,0.9
Rhode Island,320 (63 -- 2937),320,1581,12744,63,176,250,403,633,2937,New confirmed cases by infection date,Likely decreasing,0.62
New Mexico,260 (58 -- 990),260,458,2544,58,157,216,310,417,990,New confirmed cases by infection date,Likely decreasing,0.85
District of Columbia,251 (64 -- 3423),251,1511,12384,64,142,201,337,603,3423,New confirmed cases by infection date,Stable,0.54
Delaware,234 (6 -- 3541),234,2677,33562,6,72,159,324,545,3541,New confirmed cases by infection date,Likely decreasing,0.7
