Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,3962 (2552 -- 6814),Likely decreasing,0.99 (0.91 -- 1.1),-0.0034 (-0.025 -- 0.029),-200 (24 -- -28)
Alaska,692 (339 -- 1516),Unsure,1.1 (0.88 -- 1.5),0.037 (-0.035 -- 0.12),19 (5.6 -- -20)
Arizona,1639 (632 -- 3464),Unsure,0.92 (0.59 -- 1.1),-0.023 (-0.12 -- 0.038),-30 (18 -- -5.8)
Arkansas,3963 (2190 -- 6972),Unsure,1 (0.86 -- 1.2),0.011 (-0.038 -- 0.048),65 (14 -- -18)
California,11982 (7418 -- 21011),Likely decreasing,0.97 (0.87 -- 1.1),-0.0081 (-0.037 -- 0.035),-86 (20 -- -19)
Colorado,3421 (1728 -- 6408),Unsure,1.1 (0.84 -- 1.3),0.024 (-0.046 -- 0.077),28 (9 -- -15)
Connecticut,952 (395 -- 2099),Unsure,1 (0.76 -- 1.2),0.0081 (-0.067 -- 0.058),86 (12 -- -10)
Delaware,427 (189 -- 838),Unsure,1 (0.76 -- 1.2),0.00078 (-0.068 -- 0.046),890 (15 -- -10)
District of Columbia,154 (92 -- 254),Likely decreasing,0.97 (0.85 -- 1.1),-0.0091 (-0.043 -- 0.021),-76 (34 -- -16)
Florida,7204 (3465 -- 12907),Likely decreasing,0.9 (0.68 -- 1),-0.029 (-0.092 -- 0.0069),-24 (100 -- -7.5)
Georgia,3467 (1796 -- 5759),Likely decreasing,0.87 (0.67 -- 0.95),-0.037 (-0.098 -- -0.013),-19 (-54 -- -7.1)
Guam,98 (18 -- 927),Unsure,0.94 (0.51 -- 1.9),-0.017 (-0.15 -- 0.22),-41 (3.1 -- -4.7)
Hawaii,613 (247 -- 1942),Unsure,1.2 (0.81 -- 1.9),0.051 (-0.056 -- 0.23),14 (3 -- -12)
Idaho,2830 (1538 -- 5201),Unsure,1.2 (0.95 -- 1.4),0.048 (-0.014 -- 0.1),15 (6.7 -- -50)
Illinois,7509 (5272 -- 11384),Unsure,1 (0.95 -- 1.1),0.0034 (-0.015 -- 0.037),200 (19 -- -46)
Indiana,4521 (2731 -- 9129),Unsure,1 (0.93 -- 1.2),0.003 (-0.018 -- 0.052),230 (13 -- -38)
Iowa,4561 (2105 -- 10355),Unsure,1.1 (0.75 -- 1.4),0.016 (-0.07 -- 0.1),44 (6.6 -- -9.9)
Kansas,3327 (1884 -- 6769),Likely increasing,1 (0.92 -- 1.2),0.011 (-0.022 -- 0.058),65 (12 -- -31)
Kentucky,2456 (1679 -- 3691),Unsure,1 (0.94 -- 1.1),0.002 (-0.017 -- 0.027),340 (25 -- -40)
Louisiana,1960 (923 -- 3652),Likely decreasing,0.93 (0.71 -- 1.1),-0.02 (-0.082 -- 0.034),-35 (20 -- -8.5)
Maine,125 (57 -- 235),Unsure,1 (0.79 -- 1.1),0.0051 (-0.058 -- 0.039),140 (18 -- -12)
Maryland,1715 (962 -- 3183),Unsure,0.92 (0.76 -- 1.1),-0.021 (-0.067 -- 0.037),-33 (19 -- -10)
Massachusetts,2332 (1509 -- 4109),Likely increasing,1.1 (1 -- 1.2),0.02 (0.0022 -- 0.064),35 (11 -- 310)
Michigan,4550 (3146 -- 7060),Likely increasing,1 (0.97 -- 1.1),0.0065 (-0.0072 -- 0.025),110 (28 -- -96)
Minnesota,4563 (2032 -- 9158),Unsure,1.1 (0.69 -- 1.4),0.022 (-0.09 -- 0.095),32 (7.3 -- -7.7)
Mississippi,1731 (706 -- 3410),Unsure,0.97 (0.61 -- 1.2),-0.0089 (-0.12 -- 0.056),-78 (12 -- -6)
Missouri,6898 (3712 -- 13523),Unsure,1 (0.84 -- 1.3),0.0096 (-0.046 -- 0.079),72 (8.8 -- -15)
Montana,2833 (1593 -- 5662),Likely increasing,1.3 (1.1 -- 1.7),0.089 (0.038 -- 0.17),7.8 (4.1 -- 18)
Nebraska,2803 (1624 -- 5355),Likely increasing,1.1 (0.99 -- 1.3),0.033 (-0.0015 -- 0.083),21 (8.4 -- -470)
Nevada,3245 (1734 -- 6384),Unsure,1.2 (0.98 -- 1.5),0.064 (-0.0047 -- 0.14),11 (5 -- -150)
New Hampshire,185 (91 -- 419),Unsure,1.1 (0.86 -- 1.3),0.015 (-0.04 -- 0.079),45 (8.8 -- -17)
New Jersey,3253 (1736 -- 6532),Unsure,1.1 (0.97 -- 1.4),0.033 (-0.0097 -- 0.1),21 (6.8 -- -71)
New Mexico,1222 (654 -- 2514),Unsure,1.2 (1 -- 1.6),0.065 (0.0018 -- 0.15),11 (4.5 -- 380)
New York,4091 (2998 -- 6053),Unsure,1.1 (1 -- 1.1),0.016 (0.0015 -- 0.039),44 (18 -- 450)
North Carolina,5135 (2841 -- 9002),Unsure,0.94 (0.7 -- 1.1),-0.015 (-0.086 -- 0.04),-45 (17 -- -8)
North Dakota,2078 (1352 -- 3468),Increasing,1.1 (0.98 -- 1.1),0.02 (-0.0067 -- 0.041),35 (17 -- -100)
Northern Mariana Islands,1 (0 -- 6),Unsure,0.97 (0.6 -- 1.3),-0.0071 (-0.12 -- 0.085),-97 (8.1 -- -6)
Ohio,4671 (3061 -- 8544),Unsure,1 (0.93 -- 1.3),0.0029 (-0.019 -- 0.07),240 (9.9 -- -37)
Oklahoma,4793 (2438 -- 8711),Unsure,1 (0.81 -- 1.2),0.0084 (-0.054 -- 0.059),82 (12 -- -13)
Oregon,1535 (940 -- 2618),Unsure,1.1 (0.93 -- 1.2),0.021 (-0.02 -- 0.057),33 (12 -- -35)
Pennsylvania,3708 (2500 -- 5813),Unsure,1 (0.94 -- 1.2),0.0089 (-0.016 -- 0.044),78 (16 -- -43)
Puerto Rico,3217 (1156 -- 11672),Unsure,1.3 (0.93 -- 1.8),0.069 (-0.02 -- 0.21),10 (3.3 -- -35)
Rhode Island,584 (331 -- 1126),Unsure,1 (0.87 -- 1.2),0.0054 (-0.037 -- 0.053),130 (13 -- -19)
South Carolina,4241 (2234 -- 7825),Unsure,1 (0.8 -- 1.2),0.00062 (-0.057 -- 0.045),1100 (15 -- -12)
South Dakota,1927 (650 -- 4692),Likely increasing,1.1 (0.64 -- 1.5),0.027 (-0.1 -- 0.13),26 (5.2 -- -6.6)
Tennessee,5609 (3452 -- 10069),Unsure,0.99 (0.86 -- 1.1),-0.0038 (-0.038 -- 0.031),-180 (23 -- -18)
Texas,19801 (9410 -- 41394),Unsure,0.99 (0.73 -- 1.2),-0.002 (-0.076 -- 0.048),-350 (14 -- -9.2)
US,175438 (109062 -- 257728),Unsure,1 (0.83 -- 1.1),0.0014 (-0.048 -- 0.023),490 (30 -- -14)
Utah,5758 (3368 -- 9263),Unsure,1.1 (0.91 -- 1.3),0.037 (-0.026 -- 0.076),19 (9.2 -- -27)
