region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alabama,2020-03-23,44,0,,,,,,,,,
Alabama,2020-03-24,74,0,,,,,,,,,
Alabama,2020-03-25,174,1,,,,,,,,,
Alabama,2020-03-26,102,0,,,,,,,,,
Alabama,2020-03-27,110,3,,,,,,,,,
Alabama,2020-03-28,117,0,,,,,,,,,
Alabama,2020-03-29,79,6,,,,,,,,,
Alabama,2020-03-30,121,0,,,,,,,,,
Alabama,2020-03-31,62,13,,,,,,,,,
Alabama,2020-04-01,112,4,,,,,,,,,
Alabama,2020-04-02,196,5,,,,,,,,,
Alabama,2020-04-03,235,6,,,,,,,,,
Alabama,2020-04-04,121,6,,,,,,,,,
Alabama,2020-04-05,178,1,,,,,,,,,
Alabama,2020-04-06,174,4,,,,,,,,,
Alabama,2020-04-07,229,15,,,,,,,,,
Alabama,2020-04-08,306,2,,,,,,,,,
Alabama,2020-04-09,340,4,,,,,,,,,
Alabama,2020-04-10,158,10,,,,,,,,,
Alabama,2020-04-11,234,12,,,,,,,,,
Alabama,2020-04-12,321,1,,,,,,,,,
Alabama,2020-04-13,203,6,,,,,,,,,
Alabama,2020-04-14,171,15,,,,,,,,,
Alabama,2020-04-15,266,4,,,,,,,,,
Alabama,2020-04-16,158,15,,,,,,,,,
Alabama,2020-04-17,92,15,,,,,,,,,
Alabama,2020-04-18,231,5,,,,,,,,,
Alabama,2020-04-19,190,4,,,,,,,,,
Alabama,2020-04-20,185,6,,,,,,,,,
Alabama,2020-04-21,241,20,,,,,,,,,
Alabama,2020-04-22,288,13,,,,,,,,,
Alabama,2020-04-23,207,6,,,,,,,,,
Alabama,2020-04-24,193,7,,,,,,,,,
Alabama,2020-04-25,182,0,,,,,,,,,
Alabama,2020-04-26,201,10,,,,,,,,,
Alabama,2020-04-27,146,9,,,,,,,,,
Alabama,2020-04-28,199,14,,,,,,,,,
Alabama,2020-04-29,159,14,,,,,,,,,
