Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2707 (1483 -- 6224),Likely decreasing,0.92 (0.76 -- 1.3),-0.021 (-0.069 -- 0.075),-33 (9.2 -- -10)
Alaska,512 (165 -- 1005),Likely decreasing,0.93 (0.56 -- 1.1),-0.019 (-0.13 -- 0.02),-36 (34 -- -5.3)
Arizona,3642 (1783 -- 8671),Likely decreasing,0.88 (0.68 -- 1.2),-0.035 (-0.092 -- 0.051),-20 (14 -- -7.6)
Arkansas,3113 (909 -- 15402),Likely increasing,1.2 (0.76 -- 2.4),0.052 (-0.07 -- 0.33),13 (2.1 -- -9.9)
California,13763 (8255 -- 25036),Likely decreasing,0.85 (0.72 -- 1),-0.041 (-0.082 -- 0.0047),-17 (150 -- -8.5)
Colorado,4823 (2671 -- 10600),Likely increasing,1.1 (0.87 -- 1.6),0.031 (-0.035 -- 0.15),22 (4.7 -- -20)
Connecticut,4183 (1831 -- 10967),Likely decreasing,0.94 (0.78 -- 1.3),-0.016 (-0.064 -- 0.079),-45 (8.8 -- -11)
Delaware,1131 (623 -- 2453),Stable,1 (0.86 -- 1.4),0.0098 (-0.039 -- 0.099),70 (7 -- -18)
District of Columbia,763 (351 -- 2302),Likely increasing,1.2 (0.94 -- 1.9),0.058 (-0.018 -- 0.22),12 (3.1 -- -38)
Florida,18517 (11274 -- 30984),Likely decreasing,0.96 (0.81 -- 1.1),-0.013 (-0.054 -- 0.032),-55 (22 -- -13)
Georgia,11345 (7026 -- 19743),Likely increasing,1 (0.87 -- 1.3),0.013 (-0.035 -- 0.077),52 (8.9 -- -20)
Guam,8 (1 -- 21),Likely decreasing,0.87 (0.55 -- 1),-0.036 (-0.13 -- 0.011),-19 (63 -- -5.2)
Hawaii,340 (146 -- 948),Likely increasing,1.2 (0.87 -- 1.8),0.049 (-0.037 -- 0.2),14 (3.5 -- -19)
Idaho,912 (627 -- 1454),Likely decreasing,0.93 (0.85 -- 1.1),-0.021 (-0.042 -- 0.015),-33 (45 -- -17)
Illinois,6843 (3786 -- 13889),Stable,1 (0.81 -- 1.4),0.011 (-0.052 -- 0.11),60 (6.5 -- -13)
Indiana,2556 (1424 -- 4809),Likely decreasing,0.91 (0.74 -- 1.2),-0.024 (-0.076 -- 0.045),-29 (15 -- -9.2)
Iowa,4529 (1953 -- 11319),Stable,0.98 (0.72 -- 1.2),-0.0049 (-0.081 -- 0.054),-140 (13 -- -8.6)
Kansas,1500 (503 -- 5083),Likely decreasing,0.86 (0.6 -- 1.2),-0.04 (-0.12 -- 0.063),-17 (11 -- -5.9)
Kentucky,3181 (1862 -- 6205),Likely decreasing,0.91 (0.76 -- 1.1),-0.026 (-0.07 -- 0.035),-27 (20 -- -9.9)
Louisiana,2649 (1244 -- 6924),Likely decreasing,0.9 (0.73 -- 1.3),-0.029 (-0.076 -- 0.067),-24 (10 -- -9.1)
Maine,957 (467 -- 2171),Likely increasing,1.2 (0.94 -- 1.7),0.063 (-0.016 -- 0.18),11 (3.8 -- -43)
Maryland,3449 (2043 -- 6535),Likely increasing,1.1 (0.89 -- 1.4),0.027 (-0.03 -- 0.11),26 (6.2 -- -23)
Massachusetts,6750 (4066 -- 12489),Stable,1 (0.86 -- 1.3),0.0053 (-0.041 -- 0.071),130 (9.8 -- -17)
Michigan,4365 (2672 -- 10036),Likely decreasing,0.95 (0.87 -- 1.2),-0.015 (-0.037 -- 0.058),-46 (12 -- -19)
Minnesota,3086 (1467 -- 7135),Likely increasing,1.1 (0.73 -- 1.5),0.016 (-0.079 -- 0.14),44 (5.1 -- -8.8)
Mississippi,1613 (934 -- 3645),Likely decreasing,0.93 (0.79 -- 1.2),-0.018 (-0.06 -- 0.066),-38 (10 -- -12)
Missouri,1443 (847 -- 2528),Likely decreasing,0.89 (0.77 -- 1.1),-0.03 (-0.067 -- 0.024),-23 (29 -- -10)
Montana,509 (328 -- 911),Likely decreasing,0.93 (0.83 -- 1.1),-0.02 (-0.049 -- 0.029),-35 (24 -- -14)
Nebraska,784 (438 -- 1507),Likely decreasing,0.9 (0.76 -- 1.1),-0.028 (-0.069 -- 0.023),-25 (30 -- -10)
Nevada,1738 (841 -- 4962),Likely increasing,1.1 (0.83 -- 1.7),0.025 (-0.048 -- 0.18),28 (3.8 -- -14)
New Hampshire,872 (476 -- 1517),Likely decreasing,0.92 (0.69 -- 1.1),-0.023 (-0.089 -- 0.025),-30 (28 -- -7.8)
New Jersey,13966 (8399 -- 25968),Likely increasing,1.1 (0.91 -- 1.3),0.02 (-0.026 -- 0.089),36 (7.8 -- -27)
New Mexico,970 (572 -- 1966),Likely decreasing,0.91 (0.8 -- 1.1),-0.024 (-0.055 -- 0.028),-28 (24 -- -13)
New York,29900 (18605 -- 50924),Stable,1 (0.86 -- 1.3),0.0055 (-0.038 -- 0.067),130 (10 -- -18)
North Carolina,7305 (4405 -- 13234),Likely decreasing,0.89 (0.76 -- 1.1),-0.03 (-0.07 -- 0.019),-23 (37 -- -10)
North Dakota,280 (146 -- 682),Likely decreasing,0.97 (0.81 -- 1.2),-0.0092 (-0.053 -- 0.061),-76 (11 -- -13)
Northern Mariana Islands,1 (0 -- 16),Stable,1 (0.67 -- 1.6),0.0076 (-0.096 -- 0.16),92 (4.4 -- -7.3)
Ohio,5194 (3198 -- 8768),Likely decreasing,0.93 (0.78 -- 1.1),-0.019 (-0.064 -- 0.035),-37 (20 -- -11)
Oklahoma,2111 (1228 -- 5987),Likely decreasing,0.88 (0.75 -- 1.4),-0.033 (-0.072 -- 0.1),-21 (7 -- -9.7)
Oregon,1119 (731 -- 2063),Likely decreasing,0.93 (0.84 -- 1.1),-0.019 (-0.044 -- 0.036),-37 (19 -- -16)
Pennsylvania,7951 (5424 -- 14724),Likely decreasing,0.93 (0.85 -- 1.2),-0.018 (-0.042 -- 0.042),-38 (16 -- -16)
Puerto Rico,483 (256 -- 874),Decreasing,0.89 (0.75 -- 1),-0.032 (-0.071 -- -0.00089),-22 (-780 -- -9.7)
Rhode Island,1534 (739 -- 4289),Likely decreasing,0.95 (0.77 -- 1.4),-0.014 (-0.066 -- 0.096),-48 (7.3 -- -10)
South Carolina,5157 (3092 -- 8347),Likely decreasing,0.87 (0.72 -- 1),-0.035 (-0.082 -- 0.0018),-20 (390 -- -8.5)
South Dakota,610 (331 -- 1205),Likely increasing,1 (0.82 -- 1.3),0.0091 (-0.051 -- 0.074),76 (9.3 -- -14)
Tennessee,3997 (2609 -- 7392),Likely decreasing,0.91 (0.84 -- 1.1),-0.025 (-0.045 -- 0.032),-27 (22 -- -15)
Texas,40003 (14425 -- 200671),Likely increasing,1.2 (0.82 -- 2.4),0.041 (-0.051 -- 0.33),17 (2.1 -- -14)
US,252085 (151432 -- 454274),Stable,1 (0.82 -- 1.3),0.0018 (-0.051 -- 0.068),380 (10 -- -14)
Utah,1850 (1015 -- 3434),Likely decreasing,0.91 (0.71 -- 1.1),-0.026 (-0.085 -- 0.039),-26 (18 -- -8.2)
Vermont,369 (188 -- 741),Likely decreasing,0.96 (0.76 -- 1.2),-0.012 (-0.069 -- 0.051),-60 (14 -- -10)
Virgin Islands,44 (16 -- 227),Stable,1 (0.82 -- 1.6),2.4e-05 (-0.052 -- 0.15),29000 (4.6 -- -13)
Virginia,4430 (2603 -- 8045),Likely decreasing,0.88 (0.72 -- 1.1),-0.034 (-0.08 -- 0.02),-20 (35 -- -8.7)
Washington,3196 (1807 -- 6358),Likely decreasing,0.95 (0.8 -- 1.2),-0.014 (-0.057 -- 0.045),-49 (15 -- -12)
West Virginia,1174 (688 -- 2571),Stable,1 (0.86 -- 1.4),0.009 (-0.038 -- 0.098),77 (7 -- -18)
Wisconsin,3199 (1598 -- 7618),Likely increasing,1.1 (0.82 -- 1.5),0.017 (-0.05 -- 0.13),42 (5.2 -- -14)
Wyoming,532 (226 -- 1757),Likely increasing,1.1 (0.83 -- 1.6),0.025 (-0.047 -- 0.15),27 (4.5 -- -15)
