region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Ohio,263549000 (22556800 -- 1192720000),263549000,404359000,474315000,22556800,115965000,200155000,340134000,523326000,1192720000,New confirmed cases by infection date,Increasing,5e-04
Kansas,1860950 (12091 -- 323358000),1860950,62412800,270738000,12091,265604,928069,4176270,16204800,323358000,New confirmed cases by infection date,Likely increasing,0.15
US,714354 (379694 -- 2907360),714354,1117910,1712040,379694,547551,646707,807590,1039780,2907360,New confirmed cases by infection date,Likely increasing,0.29
California,61000 (17194 -- 189244),61000,167866,2745260,17194,38753,51828,72282,96213,189244,New confirmed cases by infection date,Likely decreasing,0.74
Oregon,47330 (1500 -- 4682500),47330,1106520,4994720,1500,5296,19903,115054,481808,4682500,New confirmed cases by infection date,Likely increasing,0.17
New York,38988 (17552 -- 94463),38988,46042,31694,17552,28478,34529,44185,54651,94463,New confirmed cases by infection date,Likely decreasing,0.8
Texas,35511 (10238 -- 116366),35511,50095,77820,10238,21975,29823,42697,57417,116366,New confirmed cases by infection date,Likely decreasing,0.69
Alabama,28817 (483 -- 195114),28817,58366,149634,483,7977,19414,41323,64453,195114,New confirmed cases by infection date,Stable,0.53
Florida,22299 (8315 -- 50934),22299,25274,15784,8315,15090,19674,25497,31368,50934,New confirmed cases by infection date,Likely decreasing,0.65
Massachusetts,20240 (7992 -- 67991),20240,26606,23522,7992,13760,17335,23551,31281,67991,New confirmed cases by infection date,Likely increasing,0.27
Arizona,16412 (2117 -- 124463),16412,121862,2772730,2117,7747,12317,21445,33692,124463,New confirmed cases by infection date,Likely decreasing,0.65
Georgia,14076 (1536 -- 181446),14076,159460,2776740,1536,5850,10036,19072,34593,181446,New confirmed cases by infection date,Likely decreasing,0.63
Pennsylvania,13623 (3505 -- 58789),13623,22166,45635,3505,8247,11296,16538,23010,58789,New confirmed cases by infection date,Likely decreasing,0.81
North Carolina,12774 (2056 -- 43458),12774,17352,21523,2056,6533,10378,15860,21783,43458,New confirmed cases by infection date,Likely decreasing,0.61
South Carolina,11011 (752 -- 42282),11011,15247,17065,752,4945,8813,13663,19476,42282,New confirmed cases by infection date,Stable,0.53
Delaware,10974 (670 -- 1133260),10974,210091,642036,670,1973,4946,27578,104806,1133260,New confirmed cases by infection date,Likely increasing,0.15
New Jersey,10405 (2072 -- 48856),10405,17227,29789,2072,5987,8351,13065,18675,48856,New confirmed cases by infection date,Likely decreasing,0.65
Indiana,10124 (2259 -- 26673),10124,11988,9142,2259,6753,8759,11643,15038,26673,New confirmed cases by infection date,Stable,0.54
Missouri,9332 (3232 -- 71034),9332,29017,166505,3232,5994,7777,11318,16966,71034,New confirmed cases by infection date,Stable,0.42
Tennessee,8316 (265 -- 30754),8316,11021,11225,265,2831,5780,10752,15521,30754,New confirmed cases by infection date,Likely decreasing,0.78
Kentucky,7744 (932 -- 25714),7744,10828,21389,932,4270,6311,9318,12452,25714,New confirmed cases by infection date,Stable,0.5
Illinois,7344 (3044 -- 17369),7344,8602,6454,3044,5266,6492,8412,10340,17369,New confirmed cases by infection date,Likely decreasing,0.85
Arkansas,5979 (1874 -- 19939),5979,8459,26570,1874,3716,5047,7106,9310,19939,New confirmed cases by infection date,Likely decreasing,0.74
Iowa,5731 (402 -- 51502),5731,16531,54685,402,2802,4488,7304,11697,51502,New confirmed cases by infection date,Stable,0.59
Nevada,5215 (1356 -- 16276),5215,6561,6168,1356,3163,4359,6136,7913,16276,New confirmed cases by infection date,Likely decreasing,0.67
Maryland,4720 (2110 -- 9837),4720,5302,3384,2110,3358,4187,5255,6356,9837,New confirmed cases by infection date,Likely decreasing,0.8
Oklahoma,4395 (839 -- 13114),4395,5614,11623,839,2390,3575,5331,7046,13114,New confirmed cases by infection date,Likely decreasing,0.64
Washington,3746 (357 -- 32320),3746,12993,95355,357,1885,2870,4932,7430,32320,New confirmed cases by infection date,Stable,0.54
Michigan,3426 (720 -- 14137),3426,5592,12317,720,1910,2767,4209,5639,14137,New confirmed cases by infection date,Likely decreasing,0.83
Mississippi,3355 (728 -- 12184),3355,4747,5747,728,1881,2713,4112,5620,12184,New confirmed cases by infection date,Likely decreasing,0.74
Virginia,2436 (122 -- 12799),2436,4224,6901,122,869,1630,3320,5480,12799,New confirmed cases by infection date,Likely decreasing,0.86
Rhode Island,2291 (671 -- 16679),2291,14914,143498,671,1434,1921,2812,4117,16679,New confirmed cases by infection date,Stable,0.52
Connecticut,2239 (179 -- 24394),2239,15370,235923,179,977,1674,3129,5083,24394,New confirmed cases by infection date,Likely decreasing,0.72
New Mexico,2149 (756 -- 5088),2149,2555,2341,756,1475,1877,2431,2975,5088,New confirmed cases by infection date,Likely decreasing,0.82
Colorado,1990 (673 -- 9077),1990,3227,5378,673,1273,1685,2382,3302,9077,New confirmed cases by infection date,Likely decreasing,0.81
District of Columbia,1237 (337 -- 3793),1237,1586,1520,337,814,1051,1453,1853,3793,New confirmed cases by infection date,Likely increasing,0.35
Wisconsin,1171 (56 -- 5612),1171,3394,55502,56,443,845,1607,2484,5612,New confirmed cases by infection date,Likely decreasing,0.9
Utah,1157 (155 -- 4130),1157,1613,2287,155,597,926,1465,1989,4130,New confirmed cases by infection date,Likely decreasing,0.78
