Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,4420 (41 -- 76841),Likely decreasing,0.73 (0.17 -- 1.4),-0.077 (-0.28 -- 0.092),-9 (7.5 -- -2.5)
Alaska,66 (1 -- 591),Likely decreasing,0.88 (0.36 -- 1.3),-0.033 (-0.2 -- 0.089),-21 (7.8 -- -3.5)
Arizona,26844 (3642 -- 165446),Stable,0.97 (0.61 -- 1.4),-0.0071 (-0.11 -- 0.11),-98 (6.2 -- -6)
Arkansas,1385 (195 -- 6187),Likely decreasing,0.79 (0.45 -- 1.1),-0.06 (-0.17 -- 0.023),-12 (31 -- -4.1)
California,43789 (12457 -- 164369),Likely decreasing,0.9 (0.63 -- 1.2),-0.028 (-0.11 -- 0.065),-25 (11 -- -6.3)
Colorado,994 (363 -- 3222),Likely decreasing,0.9 (0.73 -- 1.1),-0.028 (-0.077 -- 0.039),-25 (18 -- -9.1)
Connecticut,1933 (151 -- 16503),Likely decreasing,0.9 (0.47 -- 1.5),-0.027 (-0.16 -- 0.12),-26 (5.7 -- -4.3)
Delaware,35 (0 -- 336),Likely decreasing,0.6 (0.2 -- 1),-0.12 (-0.26 -- 0.0087),-5.9 (79 -- -2.7)
District of Columbia,226 (10 -- 1155),Likely decreasing,0.82 (0.33 -- 1.1),-0.049 (-0.21 -- 0.029),-14 (24 -- -3.3)
Florida,19326 (9015 -- 46895),Likely decreasing,0.97 (0.79 -- 1.2),-0.0075 (-0.06 -- 0.057),-92 (12 -- -12)
Georgia,22935 (3793 -- 211853),Stable,1 (0.55 -- 1.9),0.0073 (-0.13 -- 0.23),96 (3 -- -5.2)
Guam,0 (0 -- 49),Likely decreasing,0.72 (0.064 -- 1.4),-0.081 (-0.33 -- 0.11),-8.6 (6.3 -- -2.1)
Hawaii,1 (0 -- 490),Likely decreasing,0.39 (0.013 -- 2),-0.19 (-0.36 -- 0.24),-3.6 (2.8 -- -1.9)
Idaho,378 (35 -- 1459),Likely decreasing,0.88 (0.49 -- 1.1),-0.033 (-0.15 -- 0.032),-21 (22 -- -4.6)
Illinois,5029 (1996 -- 11213),Likely decreasing,0.92 (0.76 -- 1.1),-0.021 (-0.071 -- 0.036),-32 (19 -- -9.8)
Indiana,96 (0 -- 2519),Decreasing,0.32 (0.022 -- 0.94),-0.21 (-0.36 -- -0.017),-3.2 (-41 -- -1.9)
Iowa,1563 (5 -- 13568),Likely decreasing,0.83 (0.15 -- 1.2),-0.048 (-0.28 -- 0.066),-14 (10 -- -2.4)
Kansas,653 (0 -- 188186),Likely decreasing,0.39 (0.011 -- 2.3),-0.19 (-0.37 -- 0.3),-3.7 (2.3 -- -1.9)
Kentucky,1740 (119 -- 9637),Likely decreasing,0.8 (0.37 -- 1.2),-0.056 (-0.2 -- 0.049),-12 (14 -- -3.5)
Louisiana,974 (24 -- 32162),Likely decreasing,0.76 (0.26 -- 1.9),-0.069 (-0.24 -- 0.23),-10 (3.1 -- -2.9)
Maine,30 (0 -- 539),Likely decreasing,0.63 (0.2 -- 1.3),-0.11 (-0.26 -- 0.081),-6.5 (8.5 -- -2.7)
Maryland,2516 (989 -- 5646),Likely decreasing,0.88 (0.68 -- 1),-0.034 (-0.093 -- 0.012),-21 (57 -- -7.5)
Massachusetts,4065 (588 -- 13368),Likely decreasing,0.81 (0.38 -- 1.1),-0.054 (-0.19 -- 0.026),-13 (27 -- -3.6)
Michigan,3365 (907 -- 22901),Likely decreasing,0.91 (0.71 -- 1.6),-0.026 (-0.085 -- 0.14),-27 (4.8 -- -8.1)
Minnesota,794 (289 -- 1956),Likely decreasing,0.87 (0.71 -- 1),-0.037 (-0.083 -- 0.0078),-19 (89 -- -8.4)
Mississippi,1069 (89 -- 7448),Likely decreasing,0.76 (0.37 -- 1.1),-0.069 (-0.19 -- 0.03),-10 (23 -- -3.6)
Missouri,7790 (2656 -- 43195),Stable,1 (0.8 -- 1.5),0.0028 (-0.056 -- 0.12),250 (5.9 -- -12)
Montana,32 (0 -- 827),Likely decreasing,0.6 (0.096 -- 1.3),-0.12 (-0.31 -- 0.091),-5.9 (7.6 -- -2.2)
