Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,329 (10 -- 2370),Likely decreasing,0.62 (0.11 -- 1.1),-0.11 (-0.31 -- 0.014),-6.2 (48 -- -2.3)
Alaska,128 (48 -- 334),Likely decreasing,0.86 (0.63 -- 1.1),-0.039 (-0.11 -- 0.021),-18 (33 -- -6.5)
Arizona,2115 (1192 -- 4062),Stable,0.99 (0.85 -- 1.2),-0.0018 (-0.041 -- 0.064),-380 (11 -- -17)
Arkansas,556 (341 -- 919),Likely decreasing,0.95 (0.79 -- 1.1),-0.014 (-0.059 -- 0.027),-49 (26 -- -12)
California,5634 (3522 -- 11521),Stable,0.99 (0.91 -- 1.3),-0.0024 (-0.025 -- 0.074),-290 (9.4 -- -27)
Colorado,2026 (1229 -- 3503),Likely decreasing,0.87 (0.75 -- 1),-0.036 (-0.071 -- 0.008),-19 (86 -- -9.7)
Connecticut,301 (152 -- 668),Likely decreasing,0.8 (0.64 -- 1),-0.056 (-0.1 -- 0.013),-12 (54 -- -6.7)
Delaware,192 (74 -- 398),Decreasing,0.8 (0.54 -- 0.97),-0.058 (-0.14 -- -0.0086),-12 (-80 -- -5)
District of Columbia,57 (27 -- 110),Decreasing,0.83 (0.67 -- 0.99),-0.048 (-0.097 -- -0.0015),-15 (-460 -- -7.2)
Florida,4267 (1905 -- 8134),Decreasing,0.82 (0.61 -- 0.96),-0.052 (-0.11 -- -0.012),-13 (-59 -- -6.1)
Georgia,1425 (949 -- 2432),Likely decreasing,0.92 (0.81 -- 1.1),-0.022 (-0.052 -- 0.035),-31 (20 -- -13)
Guam,8 (2 -- 29),Likely decreasing,0.79 (0.48 -- 1.1),-0.06 (-0.16 -- 0.036),-12 (19 -- -4.4)
Hawaii,166 (54 -- 378),Likely decreasing,0.87 (0.59 -- 1),-0.037 (-0.12 -- 0.0054),-18 (130 -- -5.7)
Idaho,372 (152 -- 1008),Likely decreasing,0.93 (0.73 -- 1.2),-0.019 (-0.079 -- 0.042),-37 (17 -- -8.8)
Illinois,1779 (1131 -- 2685),Decreasing,0.78 (0.65 -- 0.89),-0.061 (-0.1 -- -0.03),-11 (-23 -- -6.7)
Indiana,1201 (770 -- 1873),Decreasing,0.82 (0.68 -- 0.93),-0.05 (-0.092 -- -0.019),-14 (-37 -- -7.5)
Iowa,217 (125 -- 371),Decreasing,0.78 (0.64 -- 0.89),-0.064 (-0.11 -- -0.03),-11 (-23 -- -6.5)
Kansas,408 (126 -- 838),Likely decreasing,0.94 (0.62 -- 1.1),-0.016 (-0.11 -- 0.024),-42 (29 -- -6.2)
Kentucky,1430 (848 -- 2321),Likely decreasing,0.95 (0.81 -- 1),-0.013 (-0.053 -- 0.0072),-51 (96 -- -13)
Louisiana,1459 (423 -- 5623),Stable,0.98 (0.7 -- 1.4),-0.0043 (-0.085 -- 0.093),-160 (7.4 -- -8.2)
Maine,223 (111 -- 491),Likely decreasing,0.75 (0.54 -- 1),-0.073 (-0.14 -- 0.013),-9.5 (54 -- -5)
Maryland,396 (229 -- 624),Decreasing,0.78 (0.61 -- 0.89),-0.064 (-0.12 -- -0.032),-11 (-22 -- -6)
Massachusetts,604 (269 -- 1271),Decreasing,0.77 (0.59 -- 0.93),-0.066 (-0.12 -- -0.02),-10 (-34 -- -5.7)
Michigan,1117 (595 -- 2045),Decreasing,0.63 (0.46 -- 0.78),-0.11 (-0.16 -- -0.062),-6.3 (-11 -- -4.3)
Minnesota,787 (340 -- 1704),Decreasing,0.75 (0.55 -- 0.93),-0.071 (-0.13 -- -0.02),-9.8 (-34 -- -5.2)
Mississippi,503 (186 -- 1415),Likely decreasing,0.94 (0.73 -- 1.2),-0.017 (-0.077 -- 0.044),-42 (16 -- -9)
Missouri,1627 (971 -- 2827),Likely decreasing,0.97 (0.86 -- 1.1),-0.0076 (-0.038 -- 0.027),-91 (26 -- -18)
Montana,295 (160 -- 528),Likely decreasing,0.95 (0.83 -- 1.1),-0.014 (-0.048 -- 0.021),-51 (33 -- -15)
Nebraska,128 (38 -- 394),Decreasing,0.76 (0.52 -- 1),-0.068 (-0.14 -- 0.0028),-10 (240 -- -4.8)
Nevada,631 (189 -- 1817),Likely decreasing,0.93 (0.65 -- 1.1),-0.021 (-0.1 -- 0.035),-34 (20 -- -6.9)
New Hampshire,127 (61 -- 255),Decreasing,0.77 (0.6 -- 0.93),-0.066 (-0.12 -- -0.019),-11 (-37 -- -5.8)
New Jersey,701 (321 -- 1739),Likely decreasing,0.82 (0.64 -- 1.1),-0.049 (-0.1 -- 0.037),-14 (19 -- -6.7)
New Mexico,376 (107 -- 1189),Likely decreasing,0.93 (0.62 -- 1.2),-0.019 (-0.11 -- 0.06),-37 (12 -- -6.3)
New York,2224 (1233 -- 3933),Decreasing,0.81 (0.66 -- 0.94),-0.054 (-0.099 -- -0.016),-13 (-43 -- -7)
North Carolina,2090 (566 -- 6275),Likely decreasing,0.91 (0.63 -- 1.1),-0.026 (-0.11 -- 0.039),-26 (18 -- -6.3)
North Dakota,116 (66 -- 207),Decreasing,0.8 (0.66 -- 0.93),-0.058 (-0.098 -- -0.02),-12 (-34 -- -7.1)
Northern Mariana Islands,2 (0 -- 18),Stable,1 (0.5 -- 1.6),0.0059 (-0.15 -- 0.15),120 (4.5 -- -4.6)
Ohio,2071 (1100 -- 3788),Likely decreasing,0.89 (0.74 -- 1),-0.032 (-0.075 -- 0.01),-22 (68 -- -9.3)
Oklahoma,352 (63 -- 1771),Likely decreasing,0.94 (0.53 -- 1.5),-0.017 (-0.14 -- 0.13),-42 (5.3 -- -5)
