region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,49946 (34525 -- 73257),49946,51339,12045,34525,42786,47294,52796,57806,73257,New confirmed cases by infection date,Decreasing,1
California,5634 (3522 -- 11521),5634,6429,3141,3522,4553,5177,6203,7345,11521,New confirmed cases by infection date,Stable,0.55
Texas,4846 (3051 -- 8212),4846,5153,1682,3051,4037,4529,5240,5851,8212,New confirmed cases by infection date,Likely decreasing,0.92
Florida,4267 (1905 -- 8134),4267,4536,2004,1905,3163,3782,4706,5483,8134,New confirmed cases by infection date,Decreasing,0.97
Washington,3834 (2031 -- 7533),3834,4232,2004,2031,3004,3532,4222,4940,7533,New confirmed cases by infection date,Likely decreasing,0.61
Pennsylvania,2258 (1280 -- 3967),2258,2401,847,1280,1812,2094,2463,2859,3967,New confirmed cases by infection date,Decreasing,0.98
New York,2224 (1233 -- 3933),2224,2369,895,1233,1761,2038,2414,2790,3933,New confirmed cases by infection date,Decreasing,0.98
Arizona,2115 (1192 -- 4062),2115,2314,1014,1192,1712,1954,2296,2650,4062,New confirmed cases by infection date,Stable,0.54
North Carolina,2090 (566 -- 6275),2090,2672,2957,566,1358,1794,2396,3190,6275,New confirmed cases by infection date,Likely decreasing,0.84
Ohio,2071 (1100 -- 3788),2071,2210,919,1100,1621,1897,2252,2610,3788,New confirmed cases by infection date,Likely decreasing,0.91
Colorado,2026 (1229 -- 3503),2026,2158,741,1229,1662,1878,2190,2506,3503,New confirmed cases by infection date,Likely decreasing,0.93
Illinois,1779 (1131 -- 2685),1779,1818,479,1131,1478,1652,1886,2079,2685,New confirmed cases by infection date,Decreasing,1
Missouri,1627 (971 -- 2827),1627,1719,617,971,1339,1513,1739,1967,2827,New confirmed cases by infection date,Likely decreasing,0.77
Louisiana,1459 (423 -- 5623),1459,2103,2254,423,964,1274,1758,2412,5623,New confirmed cases by infection date,Stable,0.56
Kentucky,1430 (848 -- 2321),1430,1489,464,848,1164,1325,1538,1774,2321,New confirmed cases by infection date,Likely decreasing,0.89
Georgia,1425 (949 -- 2432),1425,1521,520,949,1195,1325,1535,1724,2432,New confirmed cases by infection date,Likely decreasing,0.79
Indiana,1201 (770 -- 1873),1201,1246,351,770,1002,1124,1285,1435,1873,New confirmed cases by infection date,Decreasing,0.99
Michigan,1117 (595 -- 2045),1117,1189,482,595,863,1003,1213,1406,2045,New confirmed cases by infection date,Decreasing,1
South Carolina,947 (489 -- 1673),947,1009,395,489,747,869,1043,1203,1673,New confirmed cases by infection date,Decreasing,0.96
Virginia,930 (600 -- 1564),930,991,320,600,773,866,1004,1141,1564,New confirmed cases by infection date,Likely decreasing,0.85
Tennessee,872 (353 -- 2068),872,1008,641,353,616,765,1001,1246,2068,New confirmed cases by infection date,Likely decreasing,0.91
Oregon,867 (556 -- 1476),867,920,295,556,720,805,933,1051,1476,New confirmed cases by infection date,Likely decreasing,0.86
Minnesota,787 (340 -- 1704),787,867,436,340,582,702,876,1058,1704,New confirmed cases by infection date,Decreasing,0.98
New Jersey,701 (321 -- 1739),701,829,538,321,508,622,789,1005,1739,New confirmed cases by infection date,Likely decreasing,0.86
West Virginia,692 (288 -- 1467),692,754,384,288,490,611,773,921,1467,New confirmed cases by infection date,Likely decreasing,0.88
Nevada,631 (189 -- 1817),631,793,731,189,422,549,734,945,1817,New confirmed cases by infection date,Likely decreasing,0.81
Massachusetts,604 (269 -- 1271),604,675,357,269,449,542,678,821,1271,New confirmed cases by infection date,Decreasing,0.98
Utah,595 (431 -- 837),595,614,129,431,524,572,629,687,837,New confirmed cases by infection date,Decreasing,0.98
