Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1648 (484 -- 5332),Unsure,1 (0.58 -- 1.6),0.0011 (-0.12 -- 0.16),660 (4.2 -- -5.6)
Alaska,32 (5 -- 199),Unsure,1.4 (0.72 -- 2.8),0.11 (-0.08 -- 0.43),6.5 (1.6 -- -8.6)
Arizona,897 (156 -- 4478),Unsure,0.76 (0.27 -- 1.7),-0.068 (-0.23 -- 0.18),-10 (3.9 -- -3)
Arkansas,565 (201 -- 2432),Unsure,1.1 (0.77 -- 1.7),0.019 (-0.066 -- 0.18),37 (3.8 -- -11)
California,6938 (2149 -- 20834),Unsure,0.94 (0.56 -- 1.4),-0.017 (-0.13 -- 0.12),-41 (6 -- -5.4)
Colorado,1512 (465 -- 5339),Unsure,1.1 (0.6 -- 2),0.018 (-0.12 -- 0.24),38 (2.9 -- -5.8)
Connecticut,3914 (723 -- 26140),Unsure,1.2 (0.5 -- 2.6),0.042 (-0.15 -- 0.36),16 (1.9 -- -4.7)
Delaware,854 (281 -- 2574),Unsure,0.99 (0.6 -- 1.5),-0.0017 (-0.12 -- 0.13),-410 (5.4 -- -5.9)
District of Columbia,391 (118 -- 1149),Unsure,0.87 (0.5 -- 1.4),-0.037 (-0.15 -- 0.1),-19 (6.8 -- -4.5)
Florida,4740 (1031 -- 23600),Unsure,1.2 (0.56 -- 2.5),0.051 (-0.13 -- 0.35),14 (2 -- -5.3)
Georgia,2062 (499 -- 9068),Unsure,0.91 (0.44 -- 1.7),-0.025 (-0.17 -- 0.19),-28 (3.7 -- -4.1)
Guam,0 (0 -- 13),Unsure,0.8 (0.18 -- 1.7),-0.058 (-0.27 -- 0.18),-12 (3.8 -- -2.5)
Hawaii,1 (0 -- 31),Unsure,0.72 (0.16 -- 2.1),-0.08 (-0.28 -- 0.28),-8.6 (2.5 -- -2.5)
Idaho,108 (6 -- 1940),Unsure,0.92 (0.21 -- 3.1),-0.023 (-0.25 -- 0.47),-30 (1.5 -- -2.7)
Illinois,11872 (3087 -- 53724),Unsure,1.1 (0.55 -- 2.4),0.037 (-0.13 -- 0.32),19 (2.1 -- -5.2)
Indiana,2698 (648 -- 11129),Unsure,1.2 (0.54 -- 2.4),0.05 (-0.14 -- 0.34),14 (2 -- -5)
Iowa,802 (188 -- 3881),Unsure,0.82 (0.37 -- 1.7),-0.053 (-0.2 -- 0.18),-13 (3.9 -- -3.5)
Kansas,431 (61 -- 4504),Unsure,0.87 (0.32 -- 2.6),-0.036 (-0.21 -- 0.38),-19 (1.8 -- -3.2)
Kentucky,1340 (357 -- 5340),Unsure,1.1 (0.59 -- 1.9),0.028 (-0.12 -- 0.23),25 (3 -- -5.9)
Louisiana,1949 (386 -- 11194),Unsure,0.97 (0.41 -- 2.1),-0.0091 (-0.18 -- 0.28),-76 (2.5 -- -3.8)
Maine,184 (52 -- 637),Unsure,1.1 (0.63 -- 1.5),0.015 (-0.11 -- 0.14),47 (5 -- -6.4)
Maryland,3486 (1324 -- 9824),Unsure,0.97 (0.62 -- 1.6),-0.0093 (-0.11 -- 0.15),-75 (4.6 -- -6.1)
Massachusetts,3859 (1438 -- 11420),Unsure,0.95 (0.59 -- 1.5),-0.014 (-0.12 -- 0.13),-50 (5.3 -- -5.7)
Michigan,8630 (1174 -- 68115),Unsure,1.4 (0.51 -- 3.7),0.11 (-0.15 -- 0.6),6.1 (1.2 -- -4.7)
Minnesota,2314 (609 -- 9560),Unsure,0.92 (0.48 -- 1.9),-0.022 (-0.16 -- 0.22),-31 (3.2 -- -4.4)
Mississippi,775 (166 -- 2583),Unsure,0.87 (0.37 -- 1.5),-0.036 (-0.2 -- 0.12),-19 (5.8 -- -3.6)
Missouri,622 (86 -- 5070),Unsure,1.1 (0.35 -- 3.1),0.017 (-0.2 -- 0.47),41 (1.5 -- -3.4)
Montana,17 (1 -- 270),Unsure,1.5 (0.46 -- 4.5),0.14 (-0.16 -- 0.75),5 (0.93 -- -4.2)
Nebraska,1589 (469 -- 5460),Unsure,0.98 (0.61 -- 1.6),-0.0042 (-0.11 -- 0.16),-170 (4.4 -- -6.1)
Nevada,457 (62 -- 3390),Unsure,0.95 (0.36 -- 2.1),-0.012 (-0.2 -- 0.28),-56 (2.5 -- -3.5)
New Hampshire,180 (23 -- 1056),Unsure,0.82 (0.31 -- 1.5),-0.051 (-0.22 -- 0.13),-14 (5.2 -- -3.1)
New Jersey,18018 (3298 -- 122802),Unsure,1.9 (0.82 -- 4.5),0.23 (-0.051 -- 0.76),3 (0.91 -- -14)
New Mexico,576 (136 -- 2141),Unsure,0.96 (0.53 -- 1.5),-0.01 (-0.14 -- 0.14),-69 (4.9 -- -4.9)
New York,6863 (1215 -- 41320),Unsure,0.83 (0.3 -- 1.9),-0.049 (-0.22 -- 0.22),-14 (3.2 -- -3.1)
North Carolina,3062 (905 -- 9974),Unsure,1.1 (0.54 -- 1.9),0.027 (-0.14 -- 0.22),26 (3.1 -- -5.1)
North Dakota,239 (90 -- 621),Unsure,1 (0.72 -- 1.4),0.0049 (-0.082 -- 0.1),140 (6.9 -- -8.5)
Northern Mariana Islands,2 (0 -- 53),Unsure,1.1 (0.26 -- 2.7),0.034 (-0.24 -- 0.4),20 (1.7 -- -2.9)
Ohio,1353 (191 -- 9603),Unsure,0.76 (0.21 -- 2.1),-0.068 (-0.26 -- 0.27),-10 (2.5 -- -2.7)
Oklahoma,756 (162 -- 3633),Unsure,1.2 (0.58 -- 2.6),0.065 (-0.12 -- 0.37),11 (1.9 -- -5.6)
Oregon,129 (24 -- 541),Unsure,0.74 (0.32 -- 1.4),-0.076 (-0.21 -- 0.1),-9.1 (6.7 -- -3.3)
Pennsylvania,3246 (879 -- 12016),Unsure,0.96 (0.49 -- 1.8),-0.01 (-0.15 -- 0.21),-67 (3.4 -- -4.5)
Puerto Rico,714 (62 -- 9409),Unsure,2.4 (0.94 -- 5.9),0.34 (-0.018 -- 1),2.1 (0.69 -- -38)
Rhode Island,589 (209 -- 1779),Unsure,0.9 (0.56 -- 1.4),-0.027 (-0.13 -- 0.11),-25 (6.4 -- -5.3)
South Carolina,988 (237 -- 5085),Unsure,1.2 (0.56 -- 2.4),0.043 (-0.13 -- 0.33),16 (2.1 -- -5.3)
South Dakota,18 (0 -- 178),Unsure,0.24 (0.024 -- 0.85),-0.24 (-0.36 -- -0.042),-2.8 (-17 -- -2)
Tennessee,1886 (221 -- 22851),Unsure,1.2 (0.4 -- 3.7),0.044 (-0.18 -- 0.58),16 (1.2 -- -3.8)
Texas,4249 (1227 -- 14042),Unsure,0.89 (0.43 -- 1.6),-0.031 (-0.18 -- 0.16),-22 (4.4 -- -4)
