Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,188 (2 -- 1785),Likely decreasing,0.8 (0.26 -- 1.2),-0.056 (-0.24 -- 0.056),-12 (12 -- -2.9)
Alaska,41 (2 -- 2304),Likely decreasing,0.95 (0.52 -- 2.1),-0.014 (-0.15 -- 0.27),-51 (2.6 -- -4.8)
Arizona,1424 (324 -- 4651),Likely decreasing,0.98 (0.68 -- 1.2),-0.0063 (-0.095 -- 0.062),-110 (11 -- -7.3)
Arkansas,333 (98 -- 1345),Stable,0.99 (0.72 -- 1.3),-0.0041 (-0.081 -- 0.08),-170 (8.7 -- -8.6)
California,2404 (429 -- 7926),Likely decreasing,0.94 (0.56 -- 1.2),-0.017 (-0.13 -- 0.042),-41 (17 -- -5.3)
Colorado,932 (192 -- 3146),Likely decreasing,0.96 (0.69 -- 1.2),-0.012 (-0.091 -- 0.056),-59 (12 -- -7.6)
Connecticut,42 (2 -- 214),Likely decreasing,0.83 (0.48 -- 1.2),-0.047 (-0.16 -- 0.054),-15 (13 -- -4.4)
Delaware,54 (1 -- 427),Likely decreasing,0.89 (0.36 -- 1.3),-0.03 (-0.2 -- 0.071),-23 (9.7 -- -3.4)
District of Columbia,0 (0 -- 33),Likely decreasing,0.54 (0.051 -- 1.4),-0.14 (-0.33 -- 0.091),-5.1 (7.6 -- -2.1)
Florida,1113 (77 -- 90661),Stable,0.93 (0.49 -- 2.7),-0.019 (-0.15 -- 0.39),-37 (1.8 -- -4.5)
Georgia,320 (4 -- 2161),Likely decreasing,0.77 (0.23 -- 1.2),-0.065 (-0.25 -- 0.045),-11 (15 -- -2.8)
Guam,3 (0 -- 1848),Stable,0.97 (0.13 -- 3.3),-0.0095 (-0.29 -- 0.51),-73 (1.3 -- -2.4)
Hawaii,69 (4 -- 513),Likely decreasing,0.95 (0.49 -- 1.3),-0.013 (-0.15 -- 0.09),-54 (7.7 -- -4.6)
Idaho,417 (32 -- 4542),Stable,1 (0.51 -- 1.6),0.0056 (-0.15 -- 0.15),120 (4.5 -- -4.6)
Illinois,229 (26 -- 1306),Likely decreasing,0.72 (0.4 -- 1.1),-0.081 (-0.18 -- 0.022),-8.6 (31 -- -3.8)
Indiana,815 (168 -- 3399),Likely decreasing,0.95 (0.67 -- 1.2),-0.013 (-0.096 -- 0.065),-53 (11 -- -7.2)
Iowa,283 (31 -- 1831),Likely decreasing,0.95 (0.57 -- 1.4),-0.013 (-0.13 -- 0.094),-53 (7.4 -- -5.5)
Kansas,248 (5 -- 1707),Likely decreasing,0.94 (0.37 -- 1.3),-0.017 (-0.19 -- 0.085),-40 (8.2 -- -3.6)
Kentucky,187 (7 -- 4965),Likely decreasing,0.79 (0.32 -- 1.9),-0.058 (-0.21 -- 0.22),-12 (3.1 -- -3.2)
Louisiana,621 (264 -- 1624),Likely decreasing,0.98 (0.83 -- 1.2),-0.0053 (-0.048 -- 0.05),-130 (14 -- -14)
Maine,30 (0 -- 226),Likely decreasing,0.83 (0.3 -- 1.3),-0.048 (-0.22 -- 0.067),-14 (10 -- -3.1)
Maryland,118 (3 -- 2722),Likely decreasing,0.75 (0.28 -- 1.8),-0.07 (-0.23 -- 0.19),-10 (3.6 -- -3)
Massachusetts,90 (7 -- 424),Likely decreasing,0.79 (0.42 -- 1),-0.059 (-0.18 -- 0.012),-12 (56 -- -3.9)
Michigan,376 (16 -- 1948),Decreasing,0.75 (0.32 -- 0.99),-0.071 (-0.21 -- -0.0029),-9.8 (-240 -- -3.2)
Minnesota,805 (276 -- 2689),Likely decreasing,0.95 (0.75 -- 1.1),-0.014 (-0.071 -- 0.041),-48 (17 -- -9.7)
Mississippi,333 (78 -- 1393),Likely decreasing,0.98 (0.69 -- 1.3),-0.0064 (-0.089 -- 0.081),-110 (8.5 -- -7.8)
Missouri,30798 (1110 -- 1512140),Likely increasing,1.9 (0.95 -- 5.4),0.24 (-0.014 -- 0.9),2.9 (0.77 -- -51)
Montana,27 (0 -- 381),Likely decreasing,0.72 (0.082 -- 1.3),-0.079 (-0.32 -- 0.071),-8.8 (9.8 -- -2.2)
Nebraska,15 (0 -- 236),Likely decreasing,0.81 (0.3 -- 1.3),-0.054 (-0.22 -- 0.091),-13 (7.6 -- -3.1)
Nevada,763 (207 -- 3930),Likely increasing,1 (0.75 -- 1.5),0.012 (-0.071 -- 0.12),57 (5.6 -- -9.8)
New Hampshire,24 (0 -- 165),Likely decreasing,0.84 (0.34 -- 1.2),-0.045 (-0.21 -- 0.053),-15 (13 -- -3.3)
New Jersey,531 (189 -- 1788),Likely decreasing,0.91 (0.67 -- 1.2),-0.024 (-0.093 -- 0.061),-29 (11 -- -7.4)
