Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,3827 (1415 -- 14770),Likely increasing,1.3 (0.88 -- 2.4),0.079 (-0.034 -- 0.33),8.8 (2.1 -- -21)
Alaska,9 (1 -- 51),Unsure,0.95 (0.41 -- 1.7),-0.014 (-0.18 -- 0.18),-51 (3.8 -- -3.8)
Arizona,582 (105 -- 3066),Unsure,0.67 (0.23 -- 1.6),-0.095 (-0.25 -- 0.15),-7.3 (4.6 -- -2.8)
Arkansas,991 (351 -- 3738),Likely increasing,1.2 (0.8 -- 1.7),0.041 (-0.056 -- 0.19),17 (3.7 -- -12)
California,11627 (4123 -- 34103),Unsure,1.1 (0.69 -- 1.7),0.026 (-0.089 -- 0.19),27 (3.7 -- -7.7)
Colorado,503 (130 -- 1473),Unsure,0.65 (0.29 -- 1.1),-0.1 (-0.23 -- 0.027),-6.8 (26 -- -3.1)
Connecticut,1274 (197 -- 6446),Unsure,0.82 (0.31 -- 1.6),-0.05 (-0.22 -- 0.16),-14 (4.3 -- -3.2)
Delaware,831 (278 -- 2182),Unsure,1 (0.63 -- 1.5),0.00054 (-0.11 -- 0.12),1300 (5.8 -- -6.5)
District of Columbia,465 (181 -- 1442),Unsure,0.95 (0.62 -- 1.5),-0.015 (-0.11 -- 0.13),-45 (5.2 -- -6.2)
Florida,3806 (925 -- 16733),Unsure,1.1 (0.53 -- 2),0.018 (-0.14 -- 0.26),39 (2.7 -- -4.9)
Georgia,3727 (1095 -- 14594),Unsure,1.1 (0.61 -- 1.9),0.024 (-0.11 -- 0.22),29 (3.1 -- -6.1)
Guam,5 (0 -- 67),Unsure,1.1 (0.42 -- 2.3),0.028 (-0.18 -- 0.32),24 (2.2 -- -3.9)
Hawaii,1 (0 -- 21),Unsure,0.68 (0.14 -- 1.9),-0.091 (-0.29 -- 0.22),-7.6 (3.2 -- -2.4)
Idaho,104 (5 -- 2019),Unsure,0.9 (0.23 -- 2.6),-0.029 (-0.25 -- 0.37),-24 (1.9 -- -2.8)
Illinois,11525 (3314 -- 42172),Unsure,1.1 (0.55 -- 2),0.025 (-0.13 -- 0.25),28 (2.8 -- -5.2)
Indiana,850 (212 -- 3033),Unsure,0.62 (0.27 -- 1.3),-0.11 (-0.24 -- 0.07),-6.3 (9.9 -- -2.9)
Iowa,1492 (355 -- 6398),Unsure,1 (0.47 -- 2),0.0032 (-0.16 -- 0.24),220 (2.9 -- -4.3)
