Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,3050 (1499 -- 6077),Unsure,0.95 (0.74 -- 1.2),-0.015 (-0.074 -- 0.058),-46 (12 -- -9.3)
Alaska,370 (177 -- 808),Unsure,1 (0.8 -- 1.4),0.014 (-0.055 -- 0.099),51 (7 -- -13)
Arizona,1534 (800 -- 3190),Likely decreasing,0.97 (0.77 -- 1.2),-0.009 (-0.067 -- 0.057),-77 (12 -- -10)
Arkansas,2943 (1826 -- 5482),Unsure,1.1 (0.93 -- 1.3),0.017 (-0.02 -- 0.076),41 (9.1 -- -35)
California,10583 (6317 -- 19269),Unsure,0.9 (0.78 -- 1.1),-0.029 (-0.063 -- 0.016),-24 (44 -- -11)
Colorado,2075 (1089 -- 4415),Unsure,1.2 (0.95 -- 1.6),0.043 (-0.013 -- 0.15),16 (4.8 -- -55)
Connecticut,1074 (541 -- 2680),Likely increasing,1.1 (0.91 -- 1.3),0.018 (-0.026 -- 0.091),38 (7.6 -- -27)
Delaware,594 (305 -- 1465),Unsure,1.1 (0.9 -- 1.4),0.014 (-0.026 -- 0.093),49 (7.5 -- -26)
District of Columbia,145 (76 -- 284),Unsure,0.95 (0.79 -- 1.2),-0.014 (-0.059 -- 0.042),-49 (17 -- -12)
Florida,10049 (5552 -- 19237),Unsure,0.93 (0.76 -- 1.1),-0.02 (-0.067 -- 0.025),-35 (28 -- -10)
Georgia,5367 (3583 -- 8703),Unsure,0.93 (0.83 -- 1.1),-0.019 (-0.048 -- 0.014),-37 (50 -- -15)
Guam,43 (3 -- 367),Unsure,0.59 (0.2 -- 1.2),-0.12 (-0.26 -- 0.049),-5.7 (14 -- -2.7)
Hawaii,358 (118 -- 1038),Unsure,0.8 (0.48 -- 1.2),-0.056 (-0.16 -- 0.066),-12 (10 -- -4.4)
Idaho,857 (380 -- 2055),Unsure,0.95 (0.76 -- 1.2),-0.014 (-0.069 -- 0.063),-51 (11 -- -10)
Illinois,6849 (4264 -- 10887),Unsure,0.96 (0.85 -- 1),-0.011 (-0.043 -- 0.0098),-64 (71 -- -16)
Indiana,3730 (2316 -- 6220),Unsure,0.99 (0.89 -- 1.1),-0.0021 (-0.031 -- 0.034),-330 (20 -- -23)
Iowa,1591 (671 -- 3852),Unsure,0.82 (0.57 -- 1.1),-0.052 (-0.13 -- 0.025),-13 (27 -- -5.4)
Kansas,1481 (769 -- 2886),Unsure,0.91 (0.72 -- 1.1),-0.025 (-0.082 -- 0.027),-27 (26 -- -8.4)
Kentucky,2194 (1215 -- 4351),Unsure,0.97 (0.8 -- 1.1),-0.0092 (-0.056 -- 0.04),-75 (17 -- -12)
Louisiana,3085 (1338 -- 7783),Unsure,1 (0.74 -- 1.3),0.00019 (-0.073 -- 0.088),3600 (7.9 -- -9.5)
Maine,143 (68 -- 324),Unsure,1.1 (0.88 -- 1.3),0.018 (-0.034 -- 0.085),39 (8.1 -- -20)
Maryland,2132 (1156 -- 3916),Unsure,0.98 (0.77 -- 1.2),-0.0043 (-0.065 -- 0.055),-160 (13 -- -11)
Massachusetts,1673 (1152 -- 2705),Likely increasing,1 (0.98 -- 1.2),0.011 (-0.0043 -- 0.042),63 (16 -- -160)
Michigan,4914 (3071 -- 8613),Likely increasing,1.1 (0.95 -- 1.2),0.016 (-0.014 -- 0.06),44 (12 -- -49)
Minnesota,2022 (1140 -- 3567),Unsure,0.92 (0.76 -- 1.1),-0.021 (-0.07 -- 0.016),-32 (43 -- -9.9)
Mississippi,762 (285 -- 1721),Unsure,0.8 (0.52 -- 1.1),-0.056 (-0.15 -- 0.023),-12 (30 -- -4.8)
Missouri,8228 (4237 -- 17220),Unsure,1.1 (0.87 -- 1.4),0.022 (-0.037 -- 0.097),31 (7.1 -- -19)
