Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,7034 (3999 -- 11972),Likely decreasing,0.91 (0.77 -- 1),-0.025 (-0.066 -- 0.0068),-27 (100 -- -10)
Alaska,622 (356 -- 1565),Stable,1 (0.84 -- 1.5),-0.00022 (-0.045 -- 0.13),-3200 (5.5 -- -15)
Arizona,9394 (4128 -- 20007),Decreasing,0.81 (0.6 -- 1),-0.054 (-0.12 -- 0.0011),-13 (650 -- -5.9)
Arkansas,5603 (3258 -- 11859),Likely decreasing,0.97 (0.81 -- 1.3),-0.0087 (-0.052 -- 0.073),-80 (9.5 -- -13)
California,29621 (15012 -- 66303),Likely decreasing,0.8 (0.58 -- 1.1),-0.057 (-0.12 -- 0.03),-12 (23 -- -5.6)
Colorado,5783 (3070 -- 13155),Likely increasing,1.1 (0.8 -- 1.6),0.02 (-0.057 -- 0.15),34 (4.5 -- -12)
Connecticut,6404 (2428 -- 14375),Likely decreasing,0.93 (0.7 -- 1.1),-0.02 (-0.088 -- 0.021),-35 (33 -- -7.9)
Delaware,581 (241 -- 1186),Decreasing,0.72 (0.48 -- 0.95),-0.08 (-0.16 -- -0.013),-8.7 (-52 -- -4.5)
District of Columbia,706 (443 -- 1151),Likely decreasing,0.95 (0.85 -- 1.1),-0.013 (-0.044 -- 0.028),-55 (25 -- -16)
Florida,24492 (15049 -- 41228),Likely decreasing,0.88 (0.75 -- 1),-0.033 (-0.07 -- 0.0029),-21 (240 -- -9.8)
Georgia,11844 (6427 -- 22445),Likely decreasing,0.84 (0.66 -- 1.1),-0.046 (-0.099 -- 0.018),-15 (39 -- -7)
Guam,20 (4 -- 97),Likely decreasing,0.93 (0.53 -- 1.5),-0.018 (-0.14 -- 0.13),-39 (5.3 -- -4.9)
Hawaii,275 (150 -- 601),Likely decreasing,0.91 (0.74 -- 1.2),-0.026 (-0.075 -- 0.054),-27 (13 -- -9.2)
Idaho,1100 (663 -- 1819),Decreasing,0.85 (0.73 -- 0.94),-0.041 (-0.077 -- -0.015),-17 (-45 -- -9)
Illinois,8317 (4744 -- 17424),Likely decreasing,0.92 (0.73 -- 1.3),-0.022 (-0.077 -- 0.083),-32 (8.4 -- -9.1)
Indiana,6377 (3513 -- 14594),Stable,0.98 (0.76 -- 1.5),-0.0048 (-0.067 -- 0.12),-150 (5.9 -- -10)
Iowa,1995 (1091 -- 3643),Likely decreasing,0.87 (0.7 -- 1),-0.037 (-0.084 -- 0.0067),-19 (100 -- -8.2)
Kansas,4856 (1490 -- 11979),Likely decreasing,0.93 (0.68 -- 1.1),-0.02 (-0.094 -- 0.037),-35 (19 -- -7.4)
Kentucky,6744 (3751 -- 12816),Likely decreasing,0.9 (0.75 -- 1.1),-0.027 (-0.072 -- 0.032),-26 (22 -- -9.6)
Louisiana,7379 (3368 -- 14558),Likely decreasing,0.91 (0.71 -- 1),-0.025 (-0.084 -- 0.012),-27 (58 -- -8.3)
Maine,687 (358 -- 1290),Decreasing,0.82 (0.63 -- 0.99),-0.052 (-0.11 -- -0.0033),-13 (-210 -- -6.5)
Maryland,3372 (1810 -- 6554),Likely decreasing,0.85 (0.66 -- 1.1),-0.042 (-0.1 -- 0.034),-16 (20 -- -6.9)
Massachusetts,7401 (4276 -- 13550),Likely decreasing,0.89 (0.71 -- 1.1),-0.031 (-0.084 -- 0.04),-22 (17 -- -8.3)
Michigan,5578 (2938 -- 10014),Decreasing,0.91 (0.77 -- 1),-0.026 (-0.065 -- -5e-04),-27 (-1400 -- -11)
Minnesota,3604 (1795 -- 7670),Stable,1 (0.75 -- 1.5),0.0098 (-0.073 -- 0.12),71 (5.7 -- -9.5)
Mississippi,2535 (1342 -- 4664),Decreasing,0.82 (0.65 -- 0.97),-0.052 (-0.1 -- -0.0078),-13 (-89 -- -6.8)
Missouri,3095 (1940 -- 5338),Decreasing,0.87 (0.75 -- 1),-0.037 (-0.07 -- 0.0012),-19 (600 -- -9.9)
Montana,916 (594 -- 1509),Likely decreasing,0.94 (0.85 -- 1),-0.017 (-0.043 -- 0.013),-40 (52 -- -16)
Nebraska,1182 (523 -- 2237),Likely decreasing,0.85 (0.63 -- 1),-0.043 (-0.11 -- 0.0077),-16 (90 -- -6.5)
Nevada,2317 (1287 -- 4697),Likely decreasing,0.87 (0.69 -- 1.1),-0.038 (-0.089 -- 0.038),-18 (18 -- -7.8)
New Hampshire,1404 (737 -- 2699),Likely decreasing,0.88 (0.72 -- 1.1),-0.033 (-0.081 -- 0.016),-21 (44 -- -8.6)
New Jersey,10711 (6547 -- 17780),Likely decreasing,0.88 (0.74 -- 1),-0.034 (-0.074 -- 0.0022),-20 (310 -- -9.4)
New Mexico,1382 (645 -- 2619),Likely decreasing,0.84 (0.56 -- 1),-0.046 (-0.13 -- 0.0044),-15 (160 -- -5.3)
New York,21277 (12576 -- 36537),Likely decreasing,0.83 (0.66 -- 1),-0.049 (-0.099 -- 0.0077),-14 (90 -- -7)
North Carolina,17105 (9756 -- 29763),Likely decreasing,0.91 (0.77 -- 1),-0.025 (-0.065 -- 0.011),-28 (64 -- -11)
North Dakota,141 (46 -- 341),Decreasing,0.75 (0.45 -- 0.96),-0.072 (-0.17 -- -0.012),-9.6 (-58 -- -4.1)
Northern Mariana Islands,0 (0 -- 3),Likely decreasing,0.87 (0.36 -- 1.4),-0.036 (-0.2 -- 0.093),-19 (7.5 -- -3.5)
Ohio,10670 (6430 -- 18054),Likely decreasing,0.88 (0.75 -- 1),-0.034 (-0.07 -- 0.0037),-21 (190 -- -9.9)
Oklahoma,6978 (4240 -- 12212),Likely decreasing,0.93 (0.8 -- 1.1),-0.021 (-0.056 -- 0.028),-33 (24 -- -12)
Oregon,2563 (1600 -- 4557),Likely decreasing,0.95 (0.83 -- 1.1),-0.015 (-0.047 -- 0.037),-46 (19 -- -15)
Pennsylvania,9473 (4042 -- 17682),Likely decreasing,0.83 (0.52 -- 1),-0.047 (-0.14 -- 0.0083),-15 (84 -- -4.9)
Puerto Rico,985 (452 -- 1944),Likely decreasing,0.88 (0.69 -- 1),-0.033 (-0.089 -- 0.0042),-21 (160 -- -7.8)
Rhode Island,2238 (824 -- 4791),Likely decreasing,0.89 (0.66 -- 1.1),-0.03 (-0.1 -- 0.014),-23 (49 -- -7)
South Carolina,10241 (6319 -- 17854),Likely decreasing,0.93 (0.79 -- 1.1),-0.021 (-0.058 -- 0.03),-33 (23 -- -12)
South Dakota,394 (247 -- 752),Likely decreasing,0.89 (0.79 -- 1.2),-0.03 (-0.061 -- 0.041),-23 (17 -- -11)
Tennessee,7672 (3789 -- 18378),Likely decreasing,0.95 (0.74 -- 1.3),-0.014 (-0.073 -- 0.077),-48 (9 -- -9.4)
Texas,64438 (34375 -- 111865),Likely decreasing,0.97 (0.8 -- 1.1),-0.0096 (-0.058 -- 0.017),-72 (40 -- -12)
US,302939 (162980 -- 536069),Likely decreasing,0.86 (0.62 -- 1.1),-0.038 (-0.11 -- 0.02),-18 (35 -- -6.3)
Utah,3129 (1698 -- 6037),Likely decreasing,0.86 (0.69 -- 1.1),-0.038 (-0.088 -- 0.028),-18 (25 -- -7.9)
Vermont,479 (256 -- 840),Likely decreasing,0.98 (0.8 -- 1.2),-0.0059 (-0.056 -- 0.047),-120 (15 -- -12)
Virgin Islands,35 (6 -- 122),Likely decreasing,0.95 (0.56 -- 1.2),-0.014 (-0.13 -- 0.046),-49 (15 -- -5.3)
Virginia,11605 (6835 -- 22494),Likely decreasing,0.92 (0.78 -- 1.2),-0.022 (-0.064 -- 0.062),-31 (11 -- -11)
Washington,4264 (2224 -- 7912),Decreasing,0.87 (0.7 -- 1),-0.037 (-0.086 -- -0.00021),-19 (-3300 -- -8)
West Virginia,1305 (806 -- 2129),Decreasing,0.83 (0.7 -- 0.95),-0.049 (-0.086 -- -0.014),-14 (-50 -- -8)
Wisconsin,3426 (1945 -- 6700),Likely decreasing,0.89 (0.72 -- 1.1),-0.032 (-0.079 -- 0.04),-22 (17 -- -8.7)
Wyoming,281 (106 -- 606),Decreasing,0.8 (0.56 -- 1),-0.057 (-0.13 -- -0.00064),-12 (-1100 -- -5.3)
