region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,302939 (162980 -- 536069),302939,322404,121483,162980,241823,279739,327944,382481,536069,New confirmed cases by infection date,Likely decreasing,0.87
Texas,64438 (34375 -- 111865),64438,68106,24413,34375,51148,59530,70382,82331,111865,New confirmed cases by infection date,Likely decreasing,0.71
California,29621 (15012 -- 66303),29621,33458,17009,15012,22267,26672,32846,39367,66303,New confirmed cases by infection date,Likely decreasing,0.88
Florida,24492 (15049 -- 41228),24492,25873,8522,15049,19986,22798,26377,29908,41228,New confirmed cases by infection date,Likely decreasing,0.94
New York,21277 (12576 -- 36537),21277,22532,7790,12576,17218,19799,23053,26141,36537,New confirmed cases by infection date,Likely decreasing,0.93
North Carolina,17105 (9756 -- 29763),17105,18098,6722,9756,13712,15670,18530,21299,29763,New confirmed cases by infection date,Likely decreasing,0.89
Georgia,11844 (6427 -- 22445),11844,12876,5319,6427,9371,10811,12991,15158,22445,New confirmed cases by infection date,Likely decreasing,0.91
Virginia,11605 (6835 -- 22494),11605,12839,5623,6835,9239,10638,12663,14906,22494,New confirmed cases by infection date,Likely decreasing,0.77
New Jersey,10711 (6547 -- 17780),10711,11312,3685,6547,8663,9886,11744,13404,17780,New confirmed cases by infection date,Likely decreasing,0.94
Ohio,10670 (6430 -- 18054),10670,11306,3858,6430,8694,9898,11584,13200,18054,New confirmed cases by infection date,Likely decreasing,0.94
South Carolina,10241 (6319 -- 17854),10241,10956,4031,6319,8358,9463,11013,12611,17854,New confirmed cases by infection date,Likely decreasing,0.83
Pennsylvania,9473 (4042 -- 17682),9473,10022,4439,4042,7119,8603,10412,12185,17682,New confirmed cases by infection date,Likely decreasing,0.92
Arizona,9394 (4128 -- 20007),9394,10421,5547,4128,6847,8397,10569,12594,20007,New confirmed cases by infection date,Decreasing,0.95
