Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,4078 (2365 -- 8830),Increasing,1.1 (0.98 -- 1.4),0.032 (-0.005 -- 0.12),22 (6 -- -140)
Alaska,59 (10 -- 240),Unsure,0.82 (0.36 -- 1.3),-0.052 (-0.2 -- 0.089),-13 (7.8 -- -3.5)
Arizona,9342 (3464 -- 19762),Likely increasing,1.2 (0.77 -- 1.5),0.051 (-0.064 -- 0.12),14 (5.8 -- -11)
Arkansas,3258 (1386 -- 8077),Likely increasing,1.2 (0.87 -- 1.6),0.054 (-0.038 -- 0.16),13 (4.4 -- -18)
California,17140 (11242 -- 29900),Increasing,1.1 (0.98 -- 1.2),0.017 (-0.0052 -- 0.043),42 (16 -- -130)
Colorado,510 (276 -- 959),Unsure,0.86 (0.68 -- 1),-0.041 (-0.093 -- 0.0091),-17 (76 -- -7.5)
Connecticut,483 (202 -- 1325),Unsure,0.87 (0.63 -- 1.2),-0.037 (-0.11 -- 0.062),-18 (11 -- -6.3)
Delaware,179 (64 -- 818),Unsure,0.95 (0.67 -- 1.8),-0.014 (-0.096 -- 0.19),-50 (3.6 -- -7.2)
District of Columbia,160 (78 -- 334),Unsure,0.84 (0.66 -- 1),-0.046 (-0.1 -- 0.011),-15 (63 -- -6.9)
Florida,17092 (7906 -- 40863),Unsure,1.3 (0.99 -- 1.7),0.077 (-0.0039 -- 0.18),9 (3.9 -- -180)
Georgia,5020 (2617 -- 10373),Unsure,1.1 (0.91 -- 1.4),0.026 (-0.025 -- 0.1),27 (6.7 -- -28)
Guam,2 (0 -- 36),Unsure,0.94 (0.35 -- 2.3),-0.015 (-0.2 -- 0.31),-45 (2.2 -- -3.4)
Hawaii,158 (38 -- 924),Unsure,1.7 (1 -- 2.9),0.18 (0.0057 -- 0.44),3.8 (1.6 -- 120)
Idaho,160 (47 -- 644),Unsure,1 (0.67 -- 1.4),-5e-04 (-0.095 -- 0.095),-1400 (7.3 -- -7.3)
Illinois,1774 (925 -- 4132),Unsure,0.78 (0.63 -- 1),-0.061 (-0.11 -- 0.0022),-11 (310 -- -6.4)
Indiana,2767 (1281 -- 8475),Unsure,1.1 (0.85 -- 1.5),0.015 (-0.042 -- 0.14),48 (5.1 -- -17)
Iowa,1065 (425 -- 2558),Unsure,0.91 (0.61 -- 1.2),-0.026 (-0.11 -- 0.059),-26 (12 -- -6.1)
Kansas,687 (219 -- 2626),Unsure,1.2 (0.76 -- 1.9),0.044 (-0.069 -- 0.22),16 (3.2 -- -10)
Kentucky,988 (465 -- 2079),Unsure,1 (0.79 -- 1.2),0.00064 (-0.059 -- 0.055),1100 (13 -- -12)
Louisiana,4348 (1373 -- 16248),Unsure,1.3 (0.77 -- 2.2),0.069 (-0.065 -- 0.3),10 (2.3 -- -11)
Maine,116 (44 -- 257),Unsure,0.94 (0.69 -- 1.2),-0.016 (-0.089 -- 0.045),-43 (15 -- -7.8)
Maryland,1522 (644 -- 5202),Unsure,0.78 (0.57 -- 1.1),-0.062 (-0.13 -- 0.016),-11 (43 -- -5.4)
Massachusetts,537 (311 -- 1021),Likely decreasing,0.8 (0.65 -- 0.98),-0.057 (-0.1 -- -0.0051),-12 (-140 -- -7)
Michigan,288 (96 -- 730),Likely decreasing,0.71 (0.46 -- 0.99),-0.083 (-0.16 -- -0.0037),-8.4 (-190 -- -4.2)
Minnesota,831 (409 -- 1689),Unsure,0.84 (0.61 -- 1.1),-0.045 (-0.11 -- 0.026),-15 (27 -- -6.1)
Mississippi,1487 (818 -- 2575),Unsure,1 (0.85 -- 1.2),0.0019 (-0.042 -- 0.041),370 (17 -- -16)
Missouri,781 (450 -- 1385),Unsure,0.99 (0.85 -- 1.1),-0.0028 (-0.042 -- 0.026),-250 (27 -- -16)
Montana,70 (16 -- 351),Unsure,1.3 (0.71 -- 2.5),0.071 (-0.081 -- 0.34),9.8 (2 -- -8.5)
Nebraska,350 (126 -- 936),Unsure,0.8 (0.52 -- 1.1),-0.057 (-0.14 -- 0.026),-12 (26 -- -4.9)
Nevada,1061 (546 -- 2828),Unsure,1.1 (0.94 -- 1.4),0.021 (-0.016 -- 0.096),32 (7.2 -- -43)
New Hampshire,145 (46 -- 357),Unsure,0.89 (0.62 -- 1.1),-0.031 (-0.11 -- 0.017),-22 (42 -- -6.3)
New Jersey,837 (390 -- 2036),Likely decreasing,0.76 (0.57 -- 0.97),-0.069 (-0.13 -- -0.0086),-10 (-81 -- -5.4)
New Mexico,483 (205 -- 1187),Unsure,0.95 (0.73 -- 1.2),-0.013 (-0.077 -- 0.058),-54 (12 -- -9)
New York,2061 (1195 -- 3873),Likely decreasing,0.87 (0.71 -- 1.1),-0.035 (-0.082 -- 0.036),-20 (19 -- -8.4)
North Carolina,7482 (4802 -- 11777),Increasing,1.1 (1 -- 1.2),0.029 (-0.00015 -- 0.052),24 (13 -- -4600)
North Dakota,93 (38 -- 222),Unsure,0.87 (0.66 -- 1.1),-0.036 (-0.1 -- 0.036),-19 (19 -- -6.8)
Northern Mariana Islands,1 (0 -- 9),Unsure,0.99 (0.32 -- 1.5),-0.0024 (-0.21 -- 0.13),-280 (5.2 -- -3.3)
Ohio,1518 (772 -- 3315),Unsure,0.94 (0.75 -- 1.2),-0.017 (-0.071 -- 0.048),-41 (14 -- -9.7)
Oklahoma,1508 (670 -- 4357),Unsure,1.3 (1 -- 1.9),0.078 (0.013 -- 0.21),8.9 (3.2 -- 55)
Oregon,1691 (614 -- 4997),Unsure,1.4 (0.92 -- 2),0.1 (-0.021 -- 0.24),6.6 (2.9 -- -32)
Pennsylvania,1726 (729 -- 4015),Unsure,0.89 (0.62 -- 1.2),-0.031 (-0.11 -- 0.063),-23 (11 -- -6.2)
Puerto Rico,69 (18 -- 426),Unsure,1.1 (0.72 -- 1.9),0.019 (-0.081 -- 0.22),36 (3.2 -- -8.6)
Rhode Island,427 (154 -- 1464),Unsure,1 (0.67 -- 1.7),0.0076 (-0.097 -- 0.18),92 (3.9 -- -7.1)
South Carolina,5591 (2500 -- 13642),Unsure,1.3 (1 -- 1.7),0.079 (0.012 -- 0.17),8.8 (4.1 -- 60)
South Dakota,209 (33 -- 1064),Unsure,0.88 (0.32 -- 1.8),-0.033 (-0.21 -- 0.2),-21 (3.4 -- -3.3)
