Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2453 (374 -- 18226),Unsure,1 (0.6 -- 1.5),0.006 (-0.12 -- 0.14),120 (5.1 -- -5.8)
Alaska,120 (2 -- 887),Unsure,0.98 (0.38 -- 1.3),-0.0063 (-0.19 -- 0.082),-110 (8.4 -- -3.7)
Arizona,15121 (2293 -- 109454),Unsure,1.3 (0.75 -- 2),0.081 (-0.073 -- 0.25),8.6 (2.8 -- -9.5)
Arkansas,3433 (1011 -- 12579),Unsure,1 (0.67 -- 1.4),0.0017 (-0.097 -- 0.095),400 (7.3 -- -7.1)
California,6515 (3089 -- 25160),Unsure,0.99 (0.87 -- 1.4),-0.0041 (-0.037 -- 0.11),-170 (6.5 -- -19)
Colorado,5404 (1839 -- 31932),Likely increasing,1.2 (0.95 -- 1.7),0.041 (-0.015 -- 0.17),17 (4 -- -46)
Connecticut,4479 (1501 -- 21193),Increasing,1.2 (0.98 -- 1.7),0.057 (-0.0045 -- 0.17),12 (4 -- -150)
Delaware,480 (41 -- 2333),Unsure,1 (0.57 -- 1.3),0.0065 (-0.13 -- 0.08),110 (8.7 -- -5.4)
District of Columbia,207 (42 -- 4377),Unsure,1.1 (0.77 -- 2),0.015 (-0.066 -- 0.25),45 (2.8 -- -11)
Florida,7086 (2061 -- 59492),Unsure,0.97 (0.74 -- 1.8),-0.0091 (-0.075 -- 0.19),-76 (3.6 -- -9.3)
Georgia,4108 (1788 -- 17416),Unsure,0.98 (0.85 -- 1.3),-0.0052 (-0.042 -- 0.081),-130 (8.5 -- -17)
Guam,258 (35 -- 2087),Unsure,1 (0.67 -- 1.5),0.0013 (-0.096 -- 0.13),550 (5.2 -- -7.2)
Hawaii,16 (0 -- 370),Unsure,0.64 (0.09 -- 1.2),-0.1 (-0.32 -- 0.048),-6.7 (14 -- -2.2)
Idaho,2301 (409 -- 9594),Unsure,1.1 (0.68 -- 1.5),0.028 (-0.092 -- 0.13),25 (5.3 -- -7.5)
Illinois,17248 (8879 -- 44340),Likely increasing,1.1 (1 -- 1.4),0.04 (0.0031 -- 0.11),17 (6.1 -- 220)
Indiana,12590 (5638 -- 31861),Likely increasing,1.1 (0.97 -- 1.4),0.04 (-0.0096 -- 0.11),17 (6.1 -- -72)
Iowa,3782 (1184 -- 14345),Unsure,1.1 (0.8 -- 1.5),0.022 (-0.057 -- 0.12),32 (5.8 -- -12)
Kansas,3023 (627 -- 29531),Unsure,1 (0.76 -- 1.6),0.0081 (-0.069 -- 0.15),86 (4.5 -- -10)
Kentucky,2175 (681 -- 6479),Unsure,1 (0.75 -- 1.3),0.009 (-0.07 -- 0.088),77 (7.9 -- -9.9)
Louisiana,2231 (918 -- 5933),Unsure,1 (0.83 -- 1.3),0.0064 (-0.048 -- 0.068),110 (10 -- -15)
Maine,225 (23 -- 7210),Unsure,1.2 (0.8 -- 2.6),0.051 (-0.057 -- 0.37),14 (1.9 -- -12)
Maryland,2728 (980 -- 8866),Unsure,1.1 (0.89 -- 1.5),0.031 (-0.032 -- 0.12),23 (5.6 -- -21)
Massachusetts,3411 (1456 -- 8645),Unsure,1 (0.82 -- 1.2),0.0067 (-0.051 -- 0.052),100 (13 -- -13)
Michigan,14885 (2802 -- 126474),Unsure,1.2 (0.76 -- 1.8),0.044 (-0.067 -- 0.21),16 (3.2 -- -10)
Minnesota,8651 (3672 -- 24666),Likely increasing,1.2 (1 -- 1.5),0.052 (0.0051 -- 0.14),13 (4.9 -- 140)
Mississippi,2088 (500 -- 10458),Unsure,1 (0.7 -- 1.4),0.0031 (-0.086 -- 0.1),230 (6.7 -- -8)
Missouri,2119 (68 -- 9211),Unsure,0.93 (0.4 -- 1.2),-0.019 (-0.18 -- 0.052),-37 (13 -- -3.8)
Montana,3964 (701 -- 18531),Likely increasing,1.1 (0.69 -- 1.5),0.033 (-0.087 -- 0.12),21 (5.6 -- -8)
Nebraska,1979 (338 -- 8466),Likely increasing,1.1 (0.71 -- 1.3),0.018 (-0.084 -- 0.086),39 (8.1 -- -8.3)
Nevada,1443 (409 -- 6935),Unsure,1.1 (0.76 -- 1.5),0.015 (-0.068 -- 0.12),47 (5.7 -- -10)
New Hampshire,33 (0 -- 920),Unsure,0.74 (0.14 -- 1.6),-0.075 (-0.29 -- 0.15),-9.2 (4.5 -- -2.4)
New Jersey,3420 (900 -- 12455),Unsure,1.1 (0.76 -- 1.4),0.024 (-0.068 -- 0.11),29 (6.4 -- -10)
