Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,6961 (3968 -- 11813),Unsure,1.1 (0.88 -- 1.2),0.014 (-0.032 -- 0.046),50 (15 -- -22)
Alaska,2176 (1333 -- 3532),Likely increasing,1.1 (0.98 -- 1.3),0.036 (-0.0056 -- 0.072),19 (9.6 -- -120)
Arizona,7605 (3924 -- 15104),Unsure,1.1 (0.91 -- 1.4),0.038 (-0.026 -- 0.1),18 (6.6 -- -27)
Arkansas,4117 (2688 -- 6697),Likely increasing,1 (0.94 -- 1.1),0.0072 (-0.017 -- 0.033),96 (21 -- -41)
California,18197 (11803 -- 27838),Unsure,1.1 (0.93 -- 1.2),0.017 (-0.019 -- 0.05),40 (14 -- -36)
Colorado,14899 (8461 -- 26571),Likely increasing,1.2 (1 -- 1.5),0.065 (0.0043 -- 0.13),11 (5.3 -- 160)
Connecticut,6151 (3325 -- 13132),Increasing,1.2 (1 -- 1.4),0.048 (0.0064 -- 0.11),15 (6.1 -- 110)
Delaware,705 (411 -- 1437),Likely increasing,1 (0.89 -- 1.3),0.0095 (-0.03 -- 0.07),73 (9.9 -- -23)
District of Columbia,427 (252 -- 827),Unsure,1.1 (0.98 -- 1.4),0.03 (-0.0058 -- 0.11),23 (6.4 -- -120)
Florida,22987 (14541 -- 39073),Unsure,1.1 (1 -- 1.3),0.038 (-5e-04 -- 0.087),18 (8 -- -1400)
Georgia,6266 (4032 -- 9346),Unsure,1 (0.89 -- 1.2),0.012 (-0.03 -- 0.043),56 (16 -- -23)
Guam,102 (10 -- 549),Unsure,0.72 (0.25 -- 1.2),-0.08 (-0.24 -- 0.053),-8.6 (13 -- -2.9)
Hawaii,357 (202 -- 694),Unsure,1 (0.85 -- 1.3),0.0027 (-0.043 -- 0.074),260 (9.3 -- -16)
Idaho,2808 (1560 -- 4579),Unsure,0.96 (0.75 -- 1.1),-0.011 (-0.071 -- 0.037),-64 (19 -- -9.8)
Illinois,41507 (27925 -- 66140),Unsure,1.2 (1.1 -- 1.3),0.049 (0.017 -- 0.084),14 (8.2 -- 41)
Indiana,16053 (10136 -- 25828),Unsure,1.1 (0.99 -- 1.3),0.036 (-0.0027 -- 0.08),19 (8.7 -- -260)
Iowa,22601 (10814 -- 54680),Likely increasing,1.4 (1 -- 2),0.097 (0.013 -- 0.24),7.1 (2.9 -- 51)
Kansas,4522 (2225 -- 12786),Unsure,1.1 (0.89 -- 1.4),0.016 (-0.03 -- 0.096),44 (7.2 -- -23)
Kentucky,8943 (5286 -- 16158),Likely increasing,1.1 (0.98 -- 1.3),0.028 (-0.0069 -- 0.069),25 (10 -- -100)
Louisiana,2620 (1545 -- 4599),Unsure,0.99 (0.87 -- 1.1),-0.0019 (-0.037 -- 0.033),-360 (21 -- -19)
Maine,602 (260 -- 1720),Likely increasing,1.3 (1 -- 1.7),0.069 (0.011 -- 0.18),10 (3.9 -- 63)
Maryland,3893 (2646 -- 6180),Unsure,1.1 (1 -- 1.3),0.03 (-0.00084 -- 0.076),23 (9.1 -- -820)
Massachusetts,6332 (4031 -- 10618),Likely increasing,1.1 (1 -- 1.3),0.033 (0.0032 -- 0.068),21 (10 -- 220)
Michigan,26735 (17363 -- 44829),Likely increasing,1.2 (1.1 -- 1.4),0.059 (0.025 -- 0.1),12 (6.7 -- 28)
Minnesota,15047 (9024 -- 27550),Likely increasing,1.2 (0.96 -- 1.5),0.044 (-0.011 -- 0.12),16 (5.9 -- -63)
Mississippi,2035 (930 -- 4068),Unsure,0.84 (0.6 -- 1),-0.045 (-0.12 -- 0.013),-15 (53 -- -5.9)
Missouri,10678 (6619 -- 22987),Likely increasing,1.1 (0.97 -- 1.3),0.017 (-0.0083 -- 0.074),40 (9.4 -- -84)
Montana,4226 (2471 -- 7581),Likely increasing,1.1 (0.91 -- 1.3),0.022 (-0.026 -- 0.088),31 (7.8 -- -27)
