Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,679 (62 -- 3022),Likely decreasing,0.88 (0.5 -- 1.1),-0.034 (-0.15 -- 0.037),-20 (19 -- -4.6)
Alaska,153 (11 -- 1501),Unsure,1 (0.55 -- 1.5),0.0065 (-0.13 -- 0.13),110 (5.1 -- -5.2)
Arizona,1119 (204 -- 4225),Decreasing,0.88 (0.53 -- 1.1),-0.034 (-0.14 -- 0.025),-20 (28 -- -5)
Arkansas,5123 (2003 -- 22356),Likely increasing,1.1 (0.84 -- 1.5),0.016 (-0.046 -- 0.13),44 (5.2 -- -15)
California,9085 (1905 -- 22162),Likely decreasing,0.92 (0.62 -- 1.1),-0.022 (-0.11 -- 0.019),-32 (37 -- -6.2)
Colorado,1126 (276 -- 10392),Unsure,1.1 (0.79 -- 1.7),0.017 (-0.06 -- 0.18),41 (3.9 -- -11)
Connecticut,266 (33 -- 2247),Unsure,1 (0.59 -- 1.6),0.0068 (-0.12 -- 0.14),100 (4.9 -- -5.7)
Delaware,201 (2 -- 3264),Unsure,0.95 (0.25 -- 1.8),-0.013 (-0.24 -- 0.19),-52 (3.6 -- -2.9)
District of Columbia,145 (24 -- 1256),Unsure,1 (0.71 -- 1.7),0.0062 (-0.084 -- 0.16),110 (4.2 -- -8.2)
Florida,16461 (6285 -- 59761),Unsure,0.97 (0.82 -- 1.3),-0.0082 (-0.05 -- 0.074),-85 (9.4 -- -14)
Georgia,7707 (2018 -- 43447),Unsure,1 (0.75 -- 1.6),0.0027 (-0.071 -- 0.15),260 (4.5 -- -9.8)
Guam,428 (11 -- 7934),Unsure,1.1 (0.38 -- 2.1),0.018 (-0.19 -- 0.28),39 (2.5 -- -3.6)
Hawaii,1093 (128 -- 25856),Unsure,1.1 (0.68 -- 2.4),0.031 (-0.092 -- 0.33),22 (2.1 -- -7.5)
Idaho,850 (225 -- 9865),Unsure,1 (0.81 -- 1.8),-0.00087 (-0.053 -- 0.21),-800 (3.2 -- -13)
Illinois,5707 (2936 -- 15248),Likely increasing,1 (0.95 -- 1.3),0.013 (-0.013 -- 0.071),53 (9.7 -- -55)
Indiana,2794 (1183 -- 10309),Unsure,1 (0.89 -- 1.4),0.0092 (-0.031 -- 0.091),75 (7.6 -- -22)
Iowa,2087 (720 -- 15178),Unsure,1 (0.85 -- 1.6),0.0069 (-0.043 -- 0.16),100 (4.4 -- -16)
Kansas,1277 (50 -- 8961),Unsure,1 (0.39 -- 1.4),0.00036 (-0.19 -- 0.11),1900 (6.2 -- -3.7)
Kentucky,1090 (313 -- 4855),Unsure,0.99 (0.74 -- 1.4),-0.0018 (-0.074 -- 0.12),-380 (5.9 -- -9.4)
Louisiana,2898 (1179 -- 9204),Likely decreasing,0.95 (0.82 -- 1.2),-0.015 (-0.051 -- 0.053),-47 (13 -- -13)
Maine,25 (0 -- 274),Unsure,0.93 (0.43 -- 1.4),-0.019 (-0.18 -- 0.1),-36 (6.9 -- -3.9)
Maryland,606 (124 -- 1452),Likely decreasing,0.94 (0.64 -- 1),-0.017 (-0.11 -- 0.012),-41 (58 -- -6.5)
Massachusetts,2985 (1222 -- 9900),Unsure,1 (0.86 -- 1.3),0.0041 (-0.039 -- 0.072),170 (9.6 -- -18)
Michigan,2124 (362 -- 12847),Unsure,1 (0.69 -- 1.5),0.0016 (-0.09 -- 0.12),420 (5.9 -- -7.7)
Minnesota,1816 (438 -- 8012),Unsure,1 (0.71 -- 1.5),0.0073 (-0.083 -- 0.13),95 (5.3 -- -8.3)
Mississippi,1939 (393 -- 8437),Likely decreasing,0.9 (0.64 -- 1.1),-0.028 (-0.1 -- 0.035),-25 (20 -- -6.6)
Missouri,4124 (913 -- 14973),Unsure,1 (0.73 -- 1.3),0.011 (-0.076 -- 0.078),62 (8.9 -- -9.1)
Montana,424 (39 -- 1794),Unsure,1 (0.55 -- 1.3),0.0014 (-0.13 -- 0.077),500 (9 -- -5.2)
Nebraska,1963 (345 -- 31634),Unsure,1.1 (0.79 -- 1.9),0.036 (-0.062 -- 0.23),19 (3 -- -11)
Nevada,646 (100 -- 2515),Likely decreasing,0.89 (0.56 -- 1.2),-0.03 (-0.13 -- 0.047),-23 (15 -- -5.3)
