Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1195 (105 -- 6841),Unsure,0.88 (0.46 -- 1.3),-0.034 (-0.16 -- 0.073),-20 (9.5 -- -4.2)
Alaska,66 (1 -- 491),Unsure,0.97 (0.37 -- 1.4),-0.0071 (-0.2 -- 0.1),-97 (6.9 -- -3.4)
Arizona,919 (40 -- 8725),Unsure,0.76 (0.32 -- 1.3),-0.07 (-0.21 -- 0.08),-10 (8.7 -- -3.3)
Arkansas,2792 (724 -- 7146),Unsure,1 (0.74 -- 1.2),0.0067 (-0.076 -- 0.049),100 (14 -- -9.1)
California,14469 (5501 -- 51189),Unsure,0.98 (0.79 -- 1.3),-0.0057 (-0.06 -- 0.091),-120 (7.7 -- -12)
Colorado,480 (92 -- 2099),Unsure,0.97 (0.67 -- 1.3),-0.0077 (-0.095 -- 0.07),-90 (9.8 -- -7.3)
Connecticut,324 (42 -- 10212),Unsure,1.1 (0.69 -- 2.2),0.024 (-0.091 -- 0.3),29 (2.3 -- -7.6)
Delaware,608 (48 -- 40988),Unsure,1.1 (0.64 -- 3),0.037 (-0.1 -- 0.46),19 (1.5 -- -6.6)
District of Columbia,60 (3 -- 358),Unsure,0.94 (0.48 -- 1.3),-0.016 (-0.16 -- 0.09),-44 (7.7 -- -4.5)
Florida,12789 (3297 -- 57724),Unsure,0.94 (0.66 -- 1.4),-0.017 (-0.1 -- 0.11),-41 (6.5 -- -6.9)
Georgia,7536 (1755 -- 30315),Unsure,0.95 (0.68 -- 1.3),-0.013 (-0.094 -- 0.077),-53 (9 -- -7.4)
Guam,841 (8 -- 105692),Unsure,1.3 (0.28 -- 4.5),0.067 (-0.23 -- 0.75),10 (0.93 -- -3)
Hawaii,461 (7 -- 4405),Unsure,0.98 (0.28 -- 1.4),-0.0043 (-0.23 -- 0.12),-160 (6 -- -3)
Idaho,502 (32 -- 7312),Unsure,0.89 (0.41 -- 1.8),-0.03 (-0.18 -- 0.19),-23 (3.6 -- -3.8)
Illinois,2661 (1287 -- 5701),Unsure,1 (0.86 -- 1.2),0.0052 (-0.041 -- 0.044),130 (16 -- -17)
Indiana,1194 (436 -- 2490),Unsure,0.98 (0.79 -- 1.1),-0.0048 (-0.058 -- 0.033),-140 (21 -- -12)
Iowa,926 (69 -- 3998),Unsure,0.91 (0.45 -- 1.2),-0.026 (-0.17 -- 0.044),-27 (16 -- -4.1)
Kansas,5373 (902 -- 56879),Unsure,1.3 (0.93 -- 2.3),0.08 (-0.02 -- 0.32),8.7 (2.1 -- -35)
Kentucky,1828 (565 -- 5337),Unsure,1 (0.78 -- 1.3),0.011 (-0.061 -- 0.068),61 (10 -- -11)
Louisiana,2830 (751 -- 14676),Unsure,0.94 (0.7 -- 1.4),-0.016 (-0.085 -- 0.096),-44 (7.2 -- -8.2)
Maine,36 (1 -- 609),Unsure,0.94 (0.49 -- 1.8),-0.016 (-0.15 -- 0.2),-43 (3.4 -- -4.6)
Maryland,510 (99 -- 1154),Likely decreasing,0.93 (0.62 -- 1.1),-0.021 (-0.11 -- 0.019),-34 (36 -- -6.1)
Massachusetts,1537 (557 -- 5372),Unsure,0.98 (0.76 -- 1.3),-0.0058 (-0.068 -- 0.077),-120 (9 -- -10)
Michigan,2562 (333 -- 14355),Unsure,1 (0.59 -- 1.4),0.0052 (-0.12 -- 0.1),130 (6.6 -- -5.7)
