region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
US,1060560 (698170 -- 1773320),1060560,1130720,334719,698170,890752,989778,1151570,1309960,1773320,New confirmed cases by infection date,Likely increasing
California,158859 (104919 -- 283971),158859,172483,64832,104919,132536,147397,169341,192758,283971,New confirmed cases by infection date,Likely increasing
Texas,59911 (28926 -- 134126),59911,68178,36220,28926,44557,53881,67145,80718,134126,New confirmed cases by infection date,Unsure
New York,52872 (31734 -- 90585),52872,56060,18601,31734,42965,49119,57699,65484,90585,New confirmed cases by infection date,Likely increasing
Illinois,46149 (25358 -- 94094),46149,51041,22076,25358,35373,41856,51348,61224,94094,New confirmed cases by infection date,Unsure
Pennsylvania,44714 (28898 -- 78279),44714,47988,17827,28898,36925,41762,47706,54537,78279,New confirmed cases by infection date,Increasing
Florida,43306 (26479 -- 71572),43306,45658,14253,26479,36010,40520,46683,52911,71572,New confirmed cases by infection date,Likely increasing
Georgia,33514 (14828 -- 101730),33514,42800,31428,14828,23735,29475,38666,51313,101730,New confirmed cases by infection date,Unsure
Indiana,33509 (20002 -- 61031),33509,36155,13215,20002,27007,30673,36299,42465,61031,New confirmed cases by infection date,Likely increasing
Michigan,28987 (14613 -- 54798),28987,31347,13142,14613,22539,26301,32289,37744,54798,New confirmed cases by infection date,Unsure
Ohio,27923 (18314 -- 45627),27923,29366,8753,18314,23415,26162,29958,33700,45627,New confirmed cases by infection date,Unsure
Massachusetts,23944 (16180 -- 38317),23944,25375,7741,16180,20416,22524,25583,28570,38317,New confirmed cases by infection date,Increasing
Arizona,23553 (11316 -- 47134),23553,25624,11597,11316,18061,21399,25828,30804,47134,New confirmed cases by infection date,Unsure
North Carolina,23135 (15433 -- 39877),23135,24772,8006,15433,19376,21627,24920,27978,39877,New confirmed cases by infection date,Increasing
Tennessee,22163 (14413 -- 34995),22163,23081,6668,14413,18826,20842,23631,26354,34995,New confirmed cases by infection date,Increasing
New Jersey,22160 (13699 -- 36670),22160,23306,7564,13699,18047,20539,23843,27046,36670,New confirmed cases by infection date,Likely increasing
Minnesota,17927 (9552 -- 34405),17927,19602,8256,9552,14220,16511,19848,23261,34405,New confirmed cases by infection date,Unsure
Colorado,17569 (10867 -- 31606),17569,19002,6557,10867,14350,16241,19175,22263,31606,New confirmed cases by infection date,Unsure
Connecticut,16615 (8181 -- 29570),16615,17550,6975,8181,12733,15063,18191,21269,29570,New confirmed cases by infection date,Likely increasing
Kentucky,16458 (10985 -- 23954),16458,16851,4114,10985,14189,15561,17425,19101,23954,New confirmed cases by infection date,Increasing
Washington,15642 (7726 -- 30337),15642,17034,8226,7726,11870,14011,17191,20489,30337,New confirmed cases by infection date,Likely increasing
Virginia,15270 (10396 -- 24914),15270,16198,4697,10396,13218,14448,16292,18387,24914,New confirmed cases by infection date,Likely increasing
Alabama,14903 (9492 -- 26082),14903,15964,5614,9492,12213,13787,16093,18419,26082,New confirmed cases by infection date,Likely increasing
Kansas,14794 (4167 -- 49097),14794,19650,24682,4167,9299,12427,17428,22642,49097,New confirmed cases by infection date,Unsure
Louisiana,14165 (5612 -- 31635),14165,15949,9462,5612,9885,12437,15879,19523,31635,New confirmed cases by infection date,Unsure
Missouri,13906 (5907 -- 32055),13906,15831,9040,5907,10010,12281,15750,19490,32055,New confirmed cases by infection date,Unsure
Wisconsin,13696 (7009 -- 26806),13696,15021,7135,7009,10596,12406,15118,17795,26806,New confirmed cases by infection date,Unsure
South Carolina,13562 (8484 -- 25305),13562,14996,7705,8484,11099,12445,14656,16968,25305,New confirmed cases by infection date,Likely increasing
Nevada,13373 (8052 -- 21515),13373,13895,4183,8052,10985,12387,14436,16276,21515,New confirmed cases by infection date,Likely increasing
Maryland,12050 (7094 -- 23448),12050,13212,5429,7094,9432,10868,13210,15444,23448,New confirmed cases by infection date,Likely increasing
Utah,11282 (6866 -- 20009),11282,12096,4367,6866,9047,10341,12296,14210,20009,New confirmed cases by infection date,Unsure
Mississippi,10669 (6700 -- 19642),10669,11616,4648,6700,8570,9883,11603,13407,19642,New confirmed cases by infection date,Increasing
Oklahoma,9777 (4981 -- 19443),9777,10731,4838,4981,7477,8859,10885,12886,19443,New confirmed cases by infection date,Unsure
Arkansas,8830 (5850 -- 14236),8830,9301,2732,5850,7489,8317,9436,10551,14236,New confirmed cases by infection date,Likely increasing
Rhode Island,8686 (5244 -- 13984),8686,9071,2828,5244,7106,8050,9369,10547,13984,New confirmed cases by infection date,Increasing
Iowa,6582 (2899 -- 16926),6582,7813,4756,2899,4763,5804,7455,9330,16926,New confirmed cases by infection date,Unsure
Idaho,6372 (4299 -- 9998),6372,6638,1764,4299,5368,5956,6805,7625,9998,New confirmed cases by infection date,Likely increasing
West Virginia,6295 (3874 -- 14158),6295,7227,3560,3874,5090,5775,6945,8137,14158,New confirmed cases by infection date,Likely increasing
New Mexico,6131 (3085 -- 12239),6131,6694,3246,3085,4684,5491,6726,7930,12239,New confirmed cases by infection date,Unsure
Oregon,5952 (3855 -- 9427),5952,6204,1716,3855,4976,5540,6424,7236,9427,New confirmed cases by infection date,Likely increasing
Nebraska,5511 (2885 -- 11290),5511,6078,3027,2885,4168,4979,6100,7103,11290,New confirmed cases by infection date,Unsure
New Hampshire,4473 (2426 -- 8942),4473,4980,2529,2426,3564,4116,4875,5633,8942,New confirmed cases by infection date,Increasing
Puerto Rico,3811 (1954 -- 7508),3811,4148,1852,1954,2954,3462,4175,4871,7508,New confirmed cases by infection date,Likely increasing
Delaware,3610 (2234 -- 6127),3610,3817,1416,2234,2960,3348,3891,4382,6127,New confirmed cases by infection date,Likely increasing
Montana,3332 (1877 -- 6170),3332,3626,1612,1877,2668,3066,3613,4185,6170,New confirmed cases by infection date,Unsure
Alaska,3077 (2077 -- 5164),3077,3280,986,2077,2605,2882,3323,3748,5164,New confirmed cases by infection date,Likely increasing
South Dakota,2520 (1545 -- 4320),2520,2682,905,1545,2045,2327,2741,3120,4320,New confirmed cases by infection date,Unsure
Maine,2237 (958 -- 6012),2237,2791,2335,958,1567,1959,2613,3337,6012,New confirmed cases by infection date,Unsure
Wyoming,1410 (647 -- 2880),1410,1558,774,647,1050,1264,1574,1898,2880,New confirmed cases by infection date,Unsure
District of Columbia,1326 (834 -- 2699),1326,1503,739,834,1093,1234,1441,1670,2699,New confirmed cases by infection date,Likely increasing
North Dakota,1174 (681 -- 2193),1174,1270,497,681,942,1084,1273,1478,2193,New confirmed cases by infection date,Unsure
Vermont,637 (213 -- 1319),637,687,388,213,432,552,725,875,1319,New confirmed cases by infection date,Likely increasing
Hawaii,402 (268 -- 642),402,422,123,268,340,378,426,481,642,New confirmed cases by infection date,Unsure
Virgin Islands,154 (32 -- 1533),154,506,2373,32,77,118,207,330,1533,New confirmed cases by infection date,Unsure
Guam,45 (11 -- 146),45,60,85,11,27,37,53,71,146,New confirmed cases by infection date,Unsure
Northern Mariana Islands,2 (0 -- 22),2,6,23,0,1,1,2,4,22,New confirmed cases by infection date,Unsure
Maine,1.3 (0.95 -- 1.9),1.3,1.4,0.33,0.95,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Unsure
Virgin Islands,1.3 (0.83 -- 2.7),1.3,1.5,0.71,0.83,1.1,1.2,1.4,1.6,2.7,Effective reproduction no.,Unsure
California,1.2 (1.1 -- 1.5),1.2,1.3,0.13,1.1,1.2,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Georgia,1.2 (0.95 -- 1.8),1.2,1.3,0.28,0.95,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Unsure
Indiana,1.2 (0.94 -- 1.5),1.2,1.2,0.17,0.94,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
New Hampshire,1.2 (0.97 -- 1.5),1.2,1.2,0.17,0.97,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Increasing
New York,1.2 (0.93 -- 1.4),1.2,1.2,0.15,0.93,1.1,1.1,1.2,1.3,1.4,Effective reproduction no.,Likely increasing
South Carolina,1.2 (1 -- 1.4),1.2,1.2,0.13,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Alabama,1.1 (1 -- 1.2),1.1,1.1,0.075,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Connecticut,1.1 (0.91 -- 1.2),1.1,1.1,0.1,0.91,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Delaware,1.1 (0.98 -- 1.3),1.1,1.1,0.12,0.98,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
District of Columbia,1.1 (1 -- 1.5),1.1,1.2,0.17,1,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Florida,1.1 (0.9 -- 1.2),1.1,1,0.089,0.9,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Illinois,1.1 (0.86 -- 1.5),1.1,1.1,0.19,0.86,0.99,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Kentucky,1.1 (0.96 -- 1.1),1.1,1.1,0.051,0.96,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Increasing
Louisiana,1.1 (0.77 -- 1.3),1.1,1.1,0.17,0.77,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Maryland,1.1 (0.92 -- 1.5),1.1,1.2,0.19,0.92,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (1 -- 1.2),1.1,1.1,0.069,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Increasing
Mississippi,1.1 (1 -- 1.3),1.1,1.1,0.1,1,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Increasing
Nevada,1.1 (0.92 -- 1.2),1.1,1.1,0.075,0.92,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
New Jersey,1.1 (0.92 -- 1.2),1.1,1.1,0.09,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
North Carolina,1.1 (1 -- 1.2),1.1,1.1,0.072,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Pennsylvania,1.1 (0.98 -- 1.4),1.1,1.1,0.13,0.98,1.1,1.1,1.1,1.2,1.4,Effective reproduction no.,Increasing
Puerto Rico,1.1 (0.88 -- 1.2),1.1,1,0.098,0.88,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Rhode Island,1.1 (0.99 -- 1.2),1.1,1.1,0.071,0.99,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Tennessee,1.1 (0.97 -- 1.1),1.1,1.1,0.061,0.97,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Increasing
US,1.1 (0.98 -- 1.4),1.1,1.1,0.12,0.98,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing
Vermont,1.1 (0.76 -- 1.3),1.1,1.1,0.18,0.76,0.97,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Virginia,1.1 (1 -- 1.3),1.1,1.1,0.077,1,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Washington,1.1 (0.85 -- 1.3),1.1,1.1,0.16,0.85,0.98,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
West Virginia,1.1 (0.96 -- 1.5),1.1,1.2,0.19,0.96,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Alaska,1 (0.94 -- 1.2),1,1,0.066,0.94,1,1,1,1.1,1.2,Effective reproduction no.,Likely increasing
Arizona,1 (0.79 -- 1.3),1,1,0.16,0.79,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Arkansas,1 (0.95 -- 1.2),1,1,0.074,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Hawaii,1 (0.91 -- 1.1),1,1,0.07,0.91,0.98,0.99,1,1,1.1,Effective reproduction no.,Unsure
Idaho,1 (0.92 -- 1.1),1,1,0.054,0.92,0.97,0.99,1,1,1.1,Effective reproduction no.,Likely increasing
Kansas,1 (0.7 -- 1.3),1,1,0.21,0.7,0.94,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Northern Mariana Islands,1 (0.81 -- 2.1),1,1.2,0.51,0.81,0.94,0.99,1.1,1.2,2.1,Effective reproduction no.,Unsure
Oregon,1 (0.86 -- 1.1),1,1,0.088,0.86,0.96,0.99,1,1.1,1.1,Effective reproduction no.,Likely increasing
Texas,1 (0.81 -- 1.3),1,1,0.16,0.81,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Colorado,0.99 (0.84 -- 1.2),0.99,1,0.12,0.84,0.92,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
Utah,0.97 (0.83 -- 1.2),0.97,0.98,0.1,0.83,0.91,0.94,0.99,1,1.2,Effective reproduction no.,Unsure
Missouri,0.96 (0.71 -- 1.2),0.96,0.95,0.15,0.71,0.86,0.92,0.99,1,1.2,Effective reproduction no.,Unsure
Ohio,0.96 (0.82 -- 1.2),0.96,0.97,0.11,0.82,0.9,0.94,0.98,1,1.2,Effective reproduction no.,Unsure
Michigan,0.95 (0.75 -- 1.1),0.95,0.95,0.12,0.75,0.87,0.92,0.98,1,1.1,Effective reproduction no.,Unsure
Montana,0.95 (0.81 -- 1.1),0.95,0.96,0.12,0.81,0.9,0.93,0.97,1,1.1,Effective reproduction no.,Unsure
Oklahoma,0.93 (0.71 -- 1.2),0.93,0.94,0.15,0.71,0.85,0.9,0.96,1,1.2,Effective reproduction no.,Unsure
Iowa,0.92 (0.64 -- 1.4),0.92,0.95,0.23,0.64,0.8,0.88,0.97,1.1,1.4,Effective reproduction no.,Unsure
Nebraska,0.92 (0.72 -- 1.2),0.92,0.93,0.15,0.72,0.84,0.89,0.95,1,1.2,Effective reproduction no.,Unsure
New Mexico,0.91 (0.69 -- 1.2),0.91,0.91,0.16,0.69,0.82,0.87,0.93,0.99,1.2,Effective reproduction no.,Unsure
Wisconsin,0.89 (0.72 -- 1.1),0.89,0.89,0.12,0.72,0.83,0.87,0.91,0.95,1.1,Effective reproduction no.,Unsure
Minnesota,0.88 (0.69 -- 1.1),0.88,0.89,0.13,0.69,0.8,0.85,0.91,0.96,1.1,Effective reproduction no.,Unsure
South Dakota,0.88 (0.77 -- 1),0.88,0.89,0.085,0.77,0.83,0.87,0.9,0.94,1,Effective reproduction no.,Unsure
Wyoming,0.83 (0.63 -- 1),0.83,0.83,0.13,0.63,0.76,0.8,0.86,0.91,1,Effective reproduction no.,Unsure
North Dakota,0.77 (0.63 -- 0.96),0.77,0.78,0.1,0.63,0.71,0.75,0.79,0.83,0.96,Effective reproduction no.,Unsure
Guam,0.74 (0.46 -- 1.1),0.74,0.76,0.24,0.46,0.63,0.7,0.78,0.84,1.1,Effective reproduction no.,Unsure
