forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,point,,98,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.01,39.3333333333333,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.025,44.325,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.05,50,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.1,58.9666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.15,65.6666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.2,71,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.25,75,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.3,79.6666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.35,84.6666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.4,89,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.45,93.6666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.5,98,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.55,103.333333333333,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.6,107.8,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.65,113.333333333333,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.7,119,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.75,125,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.8,131.666666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.85,140,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.9,152.366666666667,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.95,173.05,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.975,188.683333333333,mean
2020-07-13,2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.99,206.676666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,point,,122,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.01,43.9933333333333,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.025,51,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.05,58.6666666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.1,70.6333333333333,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.15,77.6666666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.2,84.6666666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.25,91.25,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.3,97,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.35,103,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.4,109,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.45,115,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.5,122,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.55,129.333333333333,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.6,135.666666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.65,143,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.7,150.766666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.75,160.333333333333,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.8,170,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.85,185.05,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.9,201.366666666667,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.95,225.083333333333,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.975,254.05,mean
2020-07-13,2020-07-13,2 wk ahead inc death,2020-07-25,01,quantile,0.99,285.38,mean
2020-07-13,2020-07-13,3 wk ahead inc death,2020-08-01,01,point,,144,mean
2020-07-13,2020-07-13,3 wk ahead inc death,2020-08-01,01,quantile,0.01,51.6666666666667,mean
2020-07-13,2020-07-13,3 wk ahead inc death,2020-08-01,01,quantile,0.025,59.9916666666667,mean
