forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,point,,385.166666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.01,90.9933333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.025,108.65,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.05,133.333333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.1,170.333333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.15,200.333333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.2,228.266666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.25,253.583333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.3,276.366666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.35,300,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.4,327,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.45,356.183333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.5,385.166666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.55,414.483333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.6,448.333333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.65,482.116666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.7,523.733333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.75,568.666666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.8,622.8,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.85,692,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.9,780.766666666667,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.95,929.35,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.975,1045.43333333333,mean
2021-02-22,2021-02-22,1 wk ahead inc death,2021-02-27,01,quantile,0.99,1167.23,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,point,,367.333333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.01,68.32,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.025,88.65,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.05,121.3,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.1,159.233333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.15,183.9,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.2,215.266666666667,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.25,238.166666666667,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.3,264.033333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.35,287.433333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.4,313,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.45,337.333333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.5,367.333333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.55,397.15,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.6,432.6,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.65,472,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.7,509.166666666667,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.75,560.5,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.8,616.666666666667,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.85,693.333333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.9,801.4,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.95,951.133333333333,mean
2021-02-22,2021-02-22,2 wk ahead inc death,2021-03-06,01,quantile,0.975,1054.08333333333,mean
