forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,point,,82.8333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.01,26.9966666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.025,31.6583333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.05,37,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.1,44.3333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.15,48.6666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.2,53.6666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.25,58.3333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.3,63,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.35,68,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.4,72.5333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.45,77.5166666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.5,82.8333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.55,87.6666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.6,92.6666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.65,98.3333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.7,104.666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.75,112.75,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.8,121,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.85,132,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.9,145.333333333333,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.95,165.666666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.975,181.016666666667,mean
2021-04-19,2021-04-19,1 wk ahead inc death,2021-04-24,01,quantile,0.99,202.67,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,point,,84,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.01,24.9966666666667,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.025,29.3333333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.05,34.9833333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.1,41.6333333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.15,47.3333333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.2,52.6,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.25,57,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.3,62,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.35,67.6666666666667,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.4,72.3333333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.45,78,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.5,84,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.55,91.15,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.6,97.6666666666667,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.65,106,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.7,115,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.75,126,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.8,140.666666666667,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.85,157,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.9,189.733333333333,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.95,235.7,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.975,284.691666666667,mean
2021-04-19,2021-04-19,2 wk ahead inc death,2021-05-01,01,quantile,0.99,329.353333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,point,,84,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.01,22.9966666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.025,26.9916666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.05,32.65,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.1,39,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.15,45,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.2,50.3333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.25,55.3333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.3,60.3333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.35,65.6666666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.4,71,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.45,76.6666666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.5,84,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.55,91.6666666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.6,99.6666666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.65,112,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.7,125.333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.75,141.083333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.8,165.333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.85,193.333333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.9,237.033333333333,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.95,347.366666666667,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.975,495.875,mean
2021-04-19,2021-04-19,3 wk ahead inc death,2021-05-08,01,quantile,0.99,838.913333333333,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,point,,85.3333333333333,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.01,18.9966666666667,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.025,23.6666666666667,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.05,29,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.1,36,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.15,41.6666666666667,mean
2021-04-19,2021-04-19,4 wk ahead inc death,2021-05-15,01,quantile,0.2,46.9333333333333,mean
