forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,point,,78.8333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.01,30.6666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.025,35.3333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.05,40.3333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.1,47.3333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.15,52.6166666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.2,57,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.25,60.6666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.3,64.5666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.35,67.6666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.4,71.3333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.45,75,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.5,78.8333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.55,82.6666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.6,86.8,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.65,91.3333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.7,96,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.75,100.333333333333,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.8,106.666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.85,114.666666666667,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.9,126,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.95,140.35,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.975,150.35,mean
2020-06-29,2020-06-29,1 wk ahead inc death,2020-07-04,01,quantile,0.99,175.34,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,point,,99.3333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.01,31.6666666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.025,39.9916666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.05,46.65,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.1,55.9666666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.15,63.3333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.2,68.3333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.25,73.9166666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.3,79.3333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.35,84.55,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.4,89.6666666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.45,94,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.5,99.3333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.55,104.483333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.6,110,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.65,116.333333333333,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.7,124.666666666667,mean
2020-06-29,2020-06-29,2 wk ahead inc death,2020-07-11,01,quantile,0.75,133,mean
