forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,point,,62,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.01,21.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.025,24,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.05,27.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.1,32,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.15,35.6666666666667,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.2,40,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.25,43.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.3,47,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.35,50.6666666666667,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.4,54.6666666666667,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.45,58,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.5,62,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.55,66.4833333333334,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.6,71.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.65,76.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.7,81.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.75,88.3333333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.8,96.6666666666667,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.85,105,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.9,118,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.95,137.016666666667,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.975,151.008333333333,mean
2021-06-14,2021-06-14,1 wk ahead inc death,2021-06-19,01,quantile,0.99,165.013333333333,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,point,,63.3333333333333,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.01,18.3233333333333,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.025,21.325,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.05,25,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.1,30.3333333333333,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.15,34.3333333333333,mean
2021-06-14,2021-06-14,2 wk ahead inc death,2021-06-26,01,quantile,0.2,38.6666666666667,mean
