forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,point,,264.5,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.01,77.9866666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.025,90.9916666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.05,106.65,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.1,128.966666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.15,150.333333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.2,169.666666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.25,186.916666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.3,200.233333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.35,214.333333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.4,229.866666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.45,246.85,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.5,264.5,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.55,281.15,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.6,298.8,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.65,321.45,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.7,347.766666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.75,379.833333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.8,409.533333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.85,443.1,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.9,496.8,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.95,567.416666666667,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.975,645.458333333333,mean
2021-01-04,2021-01-04,1 wk ahead inc death,2021-01-09,01,quantile,0.99,730.806666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,point,,288.5,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.01,67.6566666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.025,86.6416666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.05,106.616666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.1,136.6,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.15,156.666666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.2,174.666666666667,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.25,191,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.3,208.133333333333,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.35,227.55,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.4,249.533333333333,mean
2021-01-04,2021-01-04,2 wk ahead inc death,2021-01-16,01,quantile,0.45,267.516666666667,mean
