forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,point,,549,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.01,221.32,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.025,247.325,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.05,277.616666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.1,313.3,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.15,348.233333333333,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.2,378.866666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.25,413,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.3,439.566666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.35,467.333333333333,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.4,491,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.45,520.516666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.5,549,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.55,582.3,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.6,611.266666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.65,647.783333333333,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.7,689.766666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.75,738.833333333333,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.8,795.866666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.85,860.766666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.9,948.766666666667,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.95,1082.35,mean
2021-01-18,2021-01-18,1 wk ahead inc death,2021-01-23,01,quantile,0.975,1182.90833333333,mean
